`niŠnder @adv	ùniŠnder	#adv	^	~niŠnder	\nindir	_IIIú1úV_Hchz-0242{144v,20}.05	ø	:	³n=n³i=iŠ³n=n³d=d³i=e³r=r³
`wider-var(e)n @stv6	ùwider-var(e)n	#stv6	^3SGK	~wider-var(e)	\[[widir]]#[uare.],,	_IIIú1úV_Hchz-0242{144v,21}.06@	ø	:	*³[w]=w³[i]=i³[d]=d³[i]=e³[r]=r³=-³[u]=v³[a]=a³[r]=r³[e]=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú1úV_Hchz-0243{144v,21}.01	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\<er>|	_IIIú1úV_Hchz-0243{144v,21}.02	ø	:	³e=‰³r=r³
`‰r @pron	ù‰r	#pron	^ASn	~<‰>zz	\|<z>	_IIIú1úV_Hchz-0243{144v,21}.03	ø	:	³=‰³z=zz³
`sŒn @pron_poss	ùsŒn	#pron_poss	^GSm	~sŒnes	\$in e$	_IIIú1úV_Hchz-0243{144v,21}.04	ø	:	³s=s³i=Œ³n=n³e=e³s=s³
`guot @adj	ùguot	#adj	^GSmw	~guoten	\gu\ot en	_IIIú1úV_Hchz-0243{144v,21}.05	ø	:/^[nach {$ine$}]	³g=g³u\o=uo³t=t³e=e³n=n³
`wille @m	ùwille	#m	^GS	~willen	\willen	_IIIú1úV_Hchz-0243{144v,21}.06	ø	:	³w=w³i=i³ll=ll³e=e³n=n³
`niŠne @adv	ùniŠne	#adv	^	~niŠne	\nine|	_IIIú1úV_Hchz-0243{144v,21}.07	ø	:	³n=n³i=iŠ³n=n³e=e³
`wŠnten @swv	ùwŠnten	#swv	^3SGK	~wŠnte	\|wen(=)[[de]]	_IIIú1úV_Hchz-0243{144v,21}.08@	ø	:	³w=w³e=Š³n=n³[d]=t³[e]=e³
`unte @konj	ùunte	#konj	^	~unte	\[unde]	_IIIú1úV_Hchz-0244{144v,22}.01	ø	:	*³[unde]=[unte]³
`‰r @pron	ù‰r	#pron	^ASn	~‰zz	\[ez]	_IIIú1úV_Hchz-0244{144v,22}.02	ø	:	*³[ez]=[‰zz]³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\<an>	_IIIú1úV_Hchz-0244{144v,22}.03	ø	:	³a=a³n=n³=e³
`guot @adj	ùguot	#adj	^DP	~guoten	\gu\ot en	_IIIú1úV_Hchz-0244{144v,22}.04	ø	:	³g=g³u\o=uo³t=t³e=e³n=n³
`w‰rk @n	ùw‰rk	#n	^DP	~w‰rken	\werchen	_IIIú1úV_Hchz-0244{144v,22}.05	ø	:	³w=w³e=‰³r=r³ch=k³e=e³n=n³
`niŠne @adv	ùniŠne	#adv	^	~niŠne	\nine	_IIIú1úV_Hchz-0244{144v,22}.06	ø	:	³n=n³i=iŠ³n=n³e=e³
`schŠnten @swv	ùschŠnten	#swv	^3SGK	~schŠnte	\$chende.(.)	_IIIú1úV_Hchz-0244{144v,22}.07@	ø	:	³sch=sch³e=Š³n=n³d=t³e=e³
`Šin @art	ùŠin	#art	^ASm	~Šinen	\[*(E*)in en]	_IIIú1úV_Hchz-0245{144v,23}.01	ø	:	*³[einen]=[Šinen]³
`bote @m	ùbote	#m	^AS	~boten	\bot<en>	_IIIú1úV_Hchz-0245{144v,23}.02	ø	:	³b=b³o=o³t=t³e=e³n=n³
`haben @swv-a	ùhaben	#swv-a	^3SV	~hab<e>te	\hab<te>	_IIIú1úV_Hchz-0245{144v,23}.03	ø	:	³h=h³a=a³b=b³=e³t=t³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\<er>	_IIIú1úV_Hchz-0245{144v,23}.04	ø	:	³e=‰³r=r³
`all-gar(e) @adv	ùall-gar(e)	#adv	^	~all-gar<e>	\<a>lgar.,,	_IIIú1úV_Hchz-0245{144v,23}.05@	ø	:	³a=a³l=ll³=-³g=g³a=a³r=r³=e³
`ze @pr„p	ùze	#pr„p	^	~ze	\ze|	_IIIú1úV_Hchz-0246{144v,23}.01	ø	:	³z=z³e=e³
`stat @f<u>	ùstat	#f<u>	^DS	~stŠt<e>	\|$tet	_IIIú1úV_Hchz-0246{144v,23}.02	ø	:	³s=s³t=t³e=Š³t=t³=e³
`sŠnten @swv	ùsŠnten	#swv	^3SV	~santte	\$ande	_IIIú1úV_Hchz-0246{144v,23}.03	ø	:	³s=s³a=a³n=n³d=tt³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er|	_IIIú1úV_Hchz-0246{144v,23}.04	ø	:	³e=‰³r=r³
`‰r @pron	ù‰r	#pron	^ASm	~in	\|in	_IIIú1úV_Hchz-0246{144v,23}.05	ø	:	³i=i³n=n³
`dar(e) @adv/konj	ùdar(e)	#adv	^	~dar<e>	\[[dar]]	_IIIú1úV_Hchz-0246{144v,24}.06@	ø	:	³[dar]=[dare]³
`mit @pr„p	ùmit	#pr„p	^	~mit	\<mit>	_IIIú1úV_Hchz-0247{144v,24}.01	ø	:	³m=m³i=i³t=t³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DSf	~sŒner	\[$in e]<r>	_IIIú1úV_Hchz-0247{144v,24}.02	ø	:	³[s]=s³[i]=Œ³[n]=n³[e]=e³r=r³
`manunge @f	ùmanunge	#f	^DS	~manunge	\<ma>[n]unge.	_IIIú1úV_Hchz-0247{144v,24}.03@	ø	:	³m=m³a=a³[n]=n³u=u³n=n³g=g³e=e³
`vr(e) @pr„p	ùvr(e)	#pr„p	^	~vr<e>	\fur	_IIIú1úV_Hchz-0248{144v,24}.01	ø	:	³f=v³u=³r=r³=e³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ie	_IIIú1úV_Hchz-0248{144v,24}.02	ø	:	³d=d³ie=iŠ³
`br–t @f<u>	ùbr–t	#f<u>	^AS	~br–t	\bro\vt	_IIIú1úV_Hchz-0248{144v,24}.03	ø	:	³b=b³r=r³o\v=–³t=t³
`jung @adj	ùjung	#adj	^ASfø!	~junge	\iung e.,,	_IIIú1úV_Hchz-0248{144v,24}.04@	ø	:	³i=j³u=u³n=n³g=g³e=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\[daz]	_IIIú1úV_Hchz-0249{144v,25}.01	ø	:	*³[daz]=[dazz]³
`‰r @pron	ù‰r	#pron	^NSf	~si	\[$i]	_IIIú1úV_Hchz-0249{144v,25}.02	ø	:	*³[si]=[si]³
`niht @adv	ùniht	#adv	^	~niht	\niht	_IIIú1úV_Hchz-0249{144v,25}.03	ø	:	³n=n³i=i³h=h³t=t³
`ent-twŠllen @swv	ùent-twŠllen	#swv	^3SV	~en<t>-twalte	\e[ntwa]lte.,,	_IIIú1úV_Hchz-0249{144v,25}.04@	ø	:	³e=e³[n]=n³=t³=-³[t]=t³[w]=w³[a]=a³l=l³t=t³e=e³
`obe @adv/konj	ùobe	#konj	^	~ob<e>	\ob	_IIIú1úV_Hchz-0250{144v,25}.01	ø	:	³o=o³b=b³=e³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_IIIú1úV_Hchz-0250{144v,25}.02	ø	:	³s=s³i=i³
`dar(e) @adv/konj	ùdar(e)	#adv	^	~dar<e>	\dar	_IIIú1úV_Hchz-0250{144v,25}.03	ø	:	³d=d³a=a³r=r³=e³
`wŠllen @anv	ùwŠllen	#anv	^3SV	~wolte	\wolte.(.)	_IIIú1úV_Hchz-0250{144v,25}.04@	ø	:	³w=w³o=o³l=l³t=t³e=e³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_IIIú1úV_Hchz-0251{144v,25}.01	ø	:	³s=s³i=i³
`vlŒzen @swv	ùvlŒzen	#swv	^3SV	~vlŒzete	\ulizzete	_IIIú1úV_Hchz-0251{144v,25}.02	ø	:	³u=v³l=l³i=Œ³zz=z³e=e³t=t³e=e³
`sich @pron	ùsich	#pron	^A	~sich	\$ich	_IIIú1úV_Hchz-0251{145r,01}.03	ø	:	³s=s³i=i³ch=ch³
`ir(e) @pron_poss	ùir(e)	#pron_poss	^0GSf	~ir<e>	\ir	_IIIú1úV_Hchz-0251{145r,01}.04	ø	:	³i=i³r=r³=e³
`wƒt @f<u>	ùwƒt	#f<u>	^GS	~w‘te	\w‘te.,,	_IIIú1úV_Hchz-0251{145r,01}.05@	ø	:	³w=w³‘=‘³t=t³e=e³
`d‰r @pron	ùd‰r	#pron	^ASf+	~diŠ	\d ie	_IIIú1úV_Hchz-0252{145r,01}.01	ø	:	³d=d³ie=iŠ³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_IIIú1úV_Hchz-0252{145r,01}.02	ø	:	³s=s³i=i³
`ane @adv	ùane/>+haben	#adv	^	~ane	\ane*1	_IIIú1úV_Hchz-0252{145r,01}.03	ø	:	³a=a³n=n³e=e³
`haben @swv-a	ùhaben/ane>+	#swv-a	^3SV	~h‘te	\h‘te.*2,,	_IIIú1úV_Hchz-0252{145r,01}.04@	ø	:	³h=h³‘=‘³t=t³e=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú1úV_Hchz-0253{145r,01}.01	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_IIIú1úV_Hchz-0253{145r,01}.02	ø	:	³s=s³i=i³
`z‰men @stv4	ùz‰men	#stv4	^3SVK	~z‘me	\z<‘>me	_IIIú1úV_Hchz-0253{145r,01}.03	ø	:	³z=z³‘=‘³m=m³e=e³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DSmn	~sŒnem	\$in em	_IIIú1úV_Hchz-0253{145r,01}.04	ø	:	³s=s³i=Œ³n=n³e=e³m=m³
`liut @mn	ùliut	#mn	^DS	~liute	\liv(=)te.	_IIIú1úV_Hchz-0253{145r,01}.05@	ø	:	³l=l³iv=iu³t=t³e=e³
`vil(e) @adv	ùvil(e)	#adv	^	~vil<e>	\uil	_IIIú1úV_Hchz-0254{145r,02}.01	ø	:	³u=v³i=i³l=l³=e³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol<e>	\wol	_IIIú1úV_Hchz-0254{145r,02}.02	ø	:	³w=w³o=o³l=l³=e³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu\o	_IIIú1úV_Hchz-0254{145r,02}.03	ø	:	³z=z³u\o=uo³
`Šin @art	ùŠin	#art	^DSf	~Šiner	\ein er	_IIIú1úV_Hchz-0254{145r,02}.04	ø	:	³ei=Ši³n=n³e=e³r=r³
`br–t @f<u>	ùbr–t	#f<u>	^DS	~briute	\bro\vte.(.)	_IIIú1úV_Hchz-0254{145r,02}.05@	ø	:	³b=b³r=r³o\v=iu³t=t³e=e³
`d“ @adv/konj	ùd“	#konj	^	~d“	\do	_IIIú1úV_Hchz-0255{145r,02}.01	ø	:	³d=d³o=“³
`‰r @pron	ù‰r	#pron	^DSf	~ir	\ir	_IIIú1úV_Hchz-0255{145r,02}.02	ø	:	³i=i³r=r³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\d iv	_IIIú1úV_Hchz-0255{145r,02}.03	ø	:	³d=d³iv=iu³
`bot(e)-schaft @f<u>	ùbot(e)-schaft	#f<u>	^NS	~bot<e>-schaft	\bot$chaft	_IIIú1úV_Hchz-0255{145r,02}.04	ø	:	³b=b³o=o³t=t³=e³=-³sch=sch³a=a³f=f³t=t³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\wart	_IIIú1úV_Hchz-0255{145r,03}.05	ø	:	³w=w³a=a³r=r³t=d³
`sagen @swv-a	ùsagen	#swv-a pV	^-	~ge-saget	\ge$aget .,,	_IIIú1úV_Hchz-0255{145r,03}.06@	ø	:	³g=g³e=e³=-³s=s³a=a³g=g³e=e³t=t³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_IIIú1úV_Hchz-0256{145r,03}.01	ø	:	³d=d³o=“³
`vlŒzen @swv	ùvlŒzen	#swv	^3SV	~vlŒzet<e>	\ulizzet	_IIIú1úV_Hchz-0256{145r,03}.02	ø	:	³u=v³l=l³i=Œ³zz=z³e=e³t=t³=e³
`sich @pron	ùsich	#pron	^A	~sich	\$ich	_IIIú1úV_Hchz-0256{145r,03}.03	ø	:	³s=s³i=i³ch=ch³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\d iv	_IIIú1úV_Hchz-0256{145r,03}.04	ø	:	³d=d³iv=iu³
`maged @f<u>	ùmaged	#f<u>	^NS	~maged	\maget.	_IIIú1úV_Hchz-0256{145r,03}.05@	ø	:	³m=m³a=a³g=g³e=e³t=d³
`bazz @adv comp	ùbazz	#adv comp	^	~bazz	\baz	_IIIú1úV_Hchz-0257{145r,03}.01	ø	:	³b=b³a=a³z=zz³
`ir(e) @pron_poss	ùir(e)	#pron_poss	^0GSf	~ir<e>	\ir	_IIIú1úV_Hchz-0257{145r,03}.02	ø	:	³i=i³r=r³=e³
`wƒt @f<u>	ùwƒt	#f<u>	^GS	~w‘te	\w‘te.,,	_IIIú1úV_Hchz-0257{145r,04}.03@	ø	:	³w=w³‘=‘³t=t³e=e³
`danne @adv/konj	ùdanne	#konj	^	~danne	\danne	_IIIú1úV_Hchz-0258{145r,04}.01	ø	:	³d=d³a=a³nn=nn³e=e³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_IIIú1úV_Hchz-0258{145r,04}.02	ø	:	³s=s³i=i³
`ˆr @adv/konj	ùˆr	#adv	^	~ˆ<r>	\e	_IIIú1úV_Hchz-0258{145r,04}.03	ø	:	³e=ˆ³=r³
`haben @swv-a	ùhaben	#swv-a	^3SV	~h‘te	\h‘te.(.)	_IIIú1úV_Hchz-0258{145r,04}.04@	ø	:	³h=h³‘=‘³t=t³e=e³
`d“ @adv/konj	ùd“	#konj	^	~d“	\<*(D*)>o	_IIIú1úV_Hchz-0259{145r,04}.01	ø	:	³d=d³o=“³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IIIú1úV_Hchz-0259{145r,04}.02	ø	:	³d=d³e=‰³r=r³
`tag @m	ùtag	#m	^NS	~tag	\tach	_IIIú1úV_Hchz-0259{145r,04}.03	ø	:	³t=t³a=a³ch=g³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_IIIú1úV_Hchz-0259{145r,04}.04	ø	:	³d=d³o=“³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\wart.,,	_IIIú1úV_Hchz-0259{145r,04}.05@	ø	:	³w=w³a=a³r=r³t=d³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú1úV_Hchz-0260{145r,04}.01	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú1úV_Hchz-0260{145r,05}.02	ø	:	³e=‰³r=r³
`sol(e)n @anv	ùsol(e)n	#anv	^3SV	~solte	\$olde	_IIIú1úV_Hchz-0260{145r,05}.03	ø	:	³s=s³o=o³l=l³d=t³e=e³
`var(e)n @stv6	ùvar(e)n	#stv6 i	^-	~var(e)n	\uaren	_IIIú1úV_Hchz-0260{145r,05}.04	ø	:	³u=v³a=a³r=r³e=e³n=n³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IIIú1úV_Hchz-0260{145r,05}.05	ø	:	³a=a³n=n³=e³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ie	_IIIú1úV_Hchz-0260{145r,05}.06	ø	:	³d=d³ie=iŠ³
`vart @f<u>	ùvart	#f<u>	^AS	~vart	\uart.	_IIIú1úV_Hchz-0260{145r,05}.07@	ø	:	³u=v³a=a³r=r³t=t³
`nƒh @pr„p	ùnƒh	#pr„p	^	~nƒh	\nach	_IIIú1úV_Hchz-0261{145r,05}.01	ø	:	³n=n³a=ƒ³ch=h³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DSf	~sŒner	\Sin er	_IIIú1úV_Hchz-0261{145r,05}.02	ø	:	³s=s³i=Œ³n=n³e=e³r=r³
`schoŠne @adj	ùschoŠne	#adj	^DSfw	~schoŠnen	\$chon e n	_IIIú1úV_Hchz-0261{145r,05}.03	ø	:	³sch=sch³o=oŠ³n=n³e=e³n=n³
`br–t @f<u>	ùbr–t	#f<u>	^DS	~briute	\bro\vte.,,	_IIIú1úV_Hchz-0261{145r,06}.04@	ø	:	³b=b³r=r³o\v=iu³t=t³e=e³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_IIIú1úV_Hchz-0262{145r,06}.01	ø	:	³d=d³o=“³
`ge-winnen @stv3a	ùge-winnen	#stv3a	^3SVI	~ge-wan	\gewan	_IIIú1úV_Hchz-0262{145r,06}.02	ø	:	³g=g³e=e³=-³w=w³a=a³n=n³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú1úV_Hchz-0262{145r,06}.03	ø	:	³e=‰³r=r³
`vil(e) @n	ùvil(e)	#n	^AS	~vil<e>	\uil	_IIIú1úV_Hchz-0262{145r,06}.04	ø	:	³u=v³i=i³l=l³=e³
`liut @mn	ùliut	#mn	^GP	~liute	\livte.(:)	_IIIú1úV_Hchz-0262{145r,06}.05@	ø	:	³l=l³iv=iu³t=t³e=e³
`rŒt‘re @m	ùrŒt‘re	#m	^AP	~ritter(e)	\rittere	_IIIú1úV_Hchz-0263{145r,06}.01	ø	:	³r=r³i=i³tt=tt³e=e³r=r³e=e³
`ge-mŠit @adj	ùge-mŠit	#adj	^APmø	~ge-mŠite	\gemeit e.,	_IIIú1úV_Hchz-0263{145r,06}.02@	ø	:	³g=g³e=e³=-³m=m³ei=Ši³t=t³e=e³
`vil(e) @adv	ùvil(e)	#adv	^	~vil<e>	\uil	_IIIú1úV_Hchz-0264{145r,06}.01	ø	:	³u=v³i=i³l=l³=e³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol<e>	\wol	_IIIú1úV_Hchz-0264{145r,07}.02	ø	:	³w=w³o=o³l=l³=e³
`be-rŠit(e) @adj	ùbe-rŠit(e)	#adj	^APmø	~be-rŠite	\b<ereit e> .,	_IIIú1úV_Hchz-0264{145r,07}.03@	ø	:	³b=b³e=e³=-³r=r³ei=Ši³t=t³e=e³
`michel @adj	ùmichel	#adj	^0ASf	~michel	\michil 	_IIIú1úV_Hchz-0265{145r,07}.01	ø	:	³m=m³i=i³ch=ch³i=e³l=l³
`hŠr(e)-schar(e) @f	ùhŠr(e)-schar(e)	#f	^AS	~hŠr(e)-schar(e)	\here#scha<re.>(.)	_IIIú1úV_Hchz-0265{145r,07}.02@	ø	:	³h=h³e=Š³r=r³e=e³=-³sch=sch³a=a³r=r³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\<er>	_IIIú1úV_Hchz-0266{145r,07}.01	ø	:	³e=‰³r=r³
`komen @stv4	ùkomen	#stv4	^3SVI	~kom	\chom	_IIIú1úV_Hchz-0266{145r,07}.02	ø	:	³ch=k³o=o³m=m³
`kni(n)g-lŒche @adv	ùkni(n)g-lŒche	#adv	^	~kni<n>g-lŒchen	\chunechli(=)chen	_IIIú1úV_Hchz-0266{145r,07}.03	ø	:	³ch=k³u=³n=n³e=i³=n³ch=g³=-³l=l³i=Œ³ch=ch³e=e³n=n³
`dar(e) @adv/konj	ùdar(e)	#adv	^	~dar(e)	\dare.(.)	_IIIú1úV_Hchz-0266{145r,08}.04@	ø	:	³d=d³a=a³r=r³e=e³
`d“ @adv/konj	ùd“	#konj	^	~d“	\do	_IIIú1úV_Hchz-0267{145r,08}.01	ø	:	³d=d³o=“³
`‰r @pron	ù‰r	#pron	^NPmfn	~si	\$i	_IIIú1úV_Hchz-0267{145r,08}.02	ø	:	³s=s³i=i³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_IIIú1úV_Hchz-0267{145r,08}.03	ø	:	³d=d³o=“³
`var(e)n @stv6	ùvar(e)n	#stv6	^3PV	~vuoren	\fu\oren	_IIIú1úV_Hchz-0267{145r,08}.04	ø	:	³f=v³u\o=uo³r=r³e=e³n=n³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IIIú1úV_Hchz-0267{145r,08}.05	ø	:	³a=a³n=n³=e³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\<d> ie	_IIIú1úV_Hchz-0267{145r,08}.06	ø	:	³d=d³ie=iŠ³
`vart @f<u>	ùvart	#f<u>	^AS	~vart	\uart.,,	_IIIú1úV_Hchz-0267{145r,08}.07@	ø	:	³u=v³a=a³r=r³t=t³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIIú1úV_Hchz-0268{145r,08}.01	ø	:	³u=u³n=n³d=t³e=e³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IIIú1úV_Hchz-0268{145r,08}.02	ø	:	³d=d³e=‰³r=r³
`liut @mn	ùliut	#m	^NS	~liut	\livt	_IIIú1úV_Hchz-0268{145r,09}.03	ø	:	³l=l³iv=iu³t=t³
`samenen @swv	ùsamenen	#swv pV	^-	~ge-samen(e)t	\ge$amenet 	_IIIú1úV_Hchz-0268{145r,09}.04	ø	:	³g=g³e=e³=-³s=s³a=a³m=m³e=e³n=n³e=e³t=t³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\wart.,,	_IIIú1úV_Hchz-0268{145r,09}.05@	ø	:	³w=w³a=a³r=r³t=d³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_IIIú1úV_Hchz-0269{145r,09}.01	ø	:	³d=d³o=“³
`n‰men @stv4	ùn‰men	#stv4	^3SVI	~nam	\[nam]	_IIIú1úV_Hchz-0269{145r,09}.02	ø	:	*³[nam]=[nam]³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\[er]	_IIIú1úV_Hchz-0269{145r,09}.03	ø	:	*³[er]=[‰r]³
`unter @pr„p	ùunter	#pr„p	^	~unter	\[un]der	_IIIú1úV_Hchz-0269{145r,09}.04	ø	:	³[u]=u³[n]=n³d=t³e=e³r=r³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IIIú1úV_Hchz-0269{145r,09}.05	ø	:	³d=d³e=‰³r=r³
`mŠnige @f	ùmŠnige	#f	^DS	~mŠnigŒn	\me(=)negin.,,(	_IIIú1úV_Hchz-0269{145r,09}.06@	ø	:	³m=m³e=Š³n=n³e=i³g=g³i=Œ³n=n³
`d‰r @pron	ùd‰r	#pron	^NPmfn+	~diŠ	\d ie	_IIIú1úV_Hchz-0270{145r,10}.01	ø	:	³d=d³ie=iŠ³
`aller-tiurest @adj sup	ùaller-tiurest	#adj sup	^-	~aller-tiurest	\allertivri$t 	_IIIú1úV_Hchz-0270{145r,10}.02	ø	:	³a=a³ll=ll³e=e³r=r³=-³t=t³iv=iu³r=r³i=e³s=s³t=t³
`sol(e)n @anv	ùsol(e)n	#anv	^3PV	~solde<n>	\[$olde]	_IIIú1úV_Hchz-0270{145r,10}.03	ø	:	³[solde]=[solden]³
`sŒn @anv	ùsŒn	#anv i	^-	~sŒn	\[$in.],,)	_IIIú1úV_Hchz-0270{145r,10}.04@	ø	:	*³[s]=s³[i]=Œ³[n]=n³
`d‰r @art	ùd‰r	#art	^APn	~diu	\[d iv]	_IIIú1úV_Hchz-0271{145r,10}.01	ø	:	*³[div]=[diu]³
`hˆr(e) @adj	ùhˆr(e)	#adj sup	^APw	~hˆresten	\[here$]<t en>	_IIIú1úV_Hchz-0271{145r,10}.02	ø	:	³[h]=h³[e]=ˆ³[r]=r³[e]=e³[s]=s³t=t³e=e³n=n³
`liut @mn	ùliut	#n	^AP	~liute	\<lu>(=)te.	_IIIú1úV_Hchz-0271{145r,10}.03@	ø	:	³l=l³u=iu³t=t³e=e³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIIú1úV_Hchz-0272{145r,11}.01	ø	:	³u=u³n=n³d=t³e=e³
`sŠnten @swv	ùsŠnten	#swv	^3SV	~santte	\$ande	_IIIú1úV_Hchz-0272{145r,11}.02	ø	:	³s=s³a=a³n=n³d=tt³e=e³
`‰r @pron	ù‰r	#pron	^APmfn	~si	\$i	_IIIú1úV_Hchz-0272{145r,11}.03	ø	:	³s=s³i=i³
`nƒh @pr„p	ùnƒh	#pr„p	^	~nƒh	\nach	_IIIú1úV_Hchz-0272{145r,11}.04	ø	:	³n=n³a=ƒ³ch=h³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\<d er>	_IIIú1úV_Hchz-0272{145r,11}.05	ø	:	³d=d³e=‰³r=r³
`br–t @f<u>	ùbr–t	#f<u>	^DS	~briute	\<bro\vt>[e]	_IIIú1úV_Hchz-0272{145r,11}.06@	ø	:	³b=b³r=r³o\v=iu³t=t³[e]=e³
`unte @konj	ùunte	#konj	^	~unte	\und<e>	_IIIú1úV_Hchz-0273{145r,11}.01	ø	:	³u=u³n=n³d=t³e=e³
`ent-biŠten @stv2b	ùent-biŠten	#stv2b	^3SVI	~en<t>-b“t	\[enbot]	_IIIú1úV_Hchz-0273{145r,11}.02	ø	:	³[enbot]=[ent-b“t]³
`d‰r @art	ùd‰r	#art	^DSm	~d‰m	\[d em]	_IIIú1úV_Hchz-0273{145r,11}.03	ø	:	*³[dem]=[d‰m]³
`wirt @m	ùwirt	#m	^DS	~wirte	\wirte.	_IIIú1úV_Hchz-0273{145r,12}.04@	ø	:	³w=w³i=i³r=r³t=t³e=e³
`von @pr„p	ùvon	#pr„p	^	~von	\uon	_IIIú1úV_Hchz-0274{145r,12}.01	ø	:	³u=v³o=o³n=n³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IIIú1úV_Hchz-0274{145r,12}.02	ø	:	³d=d³e=‰³r=r³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DSfw	~sŒnen	\$in e<n>	_IIIú1úV_Hchz-0274{145r,12}.03	ø	:	³s=s³i=Œ³n=n³e=e³n=n³
`vart @f<u>	ùvart	#f<u>	^DS	~vŠrte	\[uerte.],,	_IIIú1úV_Hchz-0274{145r,12}.04@	ø	:	*³[u]=v³[e]=Š³[r]=r³[t]=t³[e]=e³
`obe @adv/konj	ùobe	#konj	^	~ob<e>	\[ob]	_IIIú1úV_Hchz-0275{145r,12}.01	ø	:	³[ob]=[obe]³
`‰r @pron	ù‰r	#pron	^NPmfn	~si	\[$i]	_IIIú1úV_Hchz-0275{145r,12}.02	ø	:	*³[si]=[si]³
`dar(e) @adv/konj	ùdar(e)	#adv	^	~dar<e>	\<dar>	_IIIú1úV_Hchz-0275{145r,12}.03	ø	:	³d=d³a=a³r=r³=e³
`wŠllen @anv	ùwŠllen	#anv	^3PV	~wolten	\<wolten.>,,	_IIIú1úV_Hchz-0275{145r,12}.04@	ø	:	³w=w³o=o³l=l³t=t³e=e³n=n³
`dazz @konj	ùdazz	#konj	^	~dazz	\[daz]	_IIIú1úV_Hchz-0276{145r,12}.01	ø	:	*³[daz]=[dazz]³
`‰r @pron	ù‰r	#pron	^NPmfn	~si	\$i	_IIIú1úV_Hchz-0276{145r,13}.02	ø	:	³s=s³i=i³
`niht @adv	ùniht	#adv	^	~niht	\niht	_IIIú1úV_Hchz-0276{145r,13}.03	ø	:	³n=n³i=i³h=h³t=t³
`ne @partikel	ùne	#partikel	^	~en	\en|	_IIIú1úV_Hchz-0276{145r,13}.04	ø	:	³e=e³n=n³
`twŠllen @swv	ùtwŠllen	#swv	^3PV	~twalten	\|twalten.(.)	_IIIú1úV_Hchz-0276{145r,13}.05@	ø	:	³t=t³w=w³a=a³l=l³t=t³e=e³n=n³
`d“ @adv/konj	ùd“	#konj	^	~d“	\do	_IIIú1úV_Hchz-0277{145r,13}.01	ø	:	³d=d³o=“³
`d‰r @art	ùd‰r	#art	^DSm	~d‰m	\d e[m]	_IIIú1úV_Hchz-0277{145r,13}.02	ø	:	³d=d³e=‰³[m]=m³
