`diŠnen @swv	ùdiŠnen	#swv	^3SV	~diŠnt<e>	\diend|	_IIIú0úV_Tris-00444{03va,06}.03	ø	:	³d=d³ie=iŠ³n=n³d=t³=e³
`‰r @pron	ù‰r	#pron	^NSn	~‰zz	\|ez	_IIIú0úV_Tris-00444{03va,06}.04	ø	:	³e=‰³z=zz³
`‰r @pron	ù‰r	#pron	^DSm	~im	\im	_IIIú0úV_Tris-00444{03va,06}.05	ø	:	³i=i³m=m³
`all @pron	ùall	#pron	^APm	~alle	\all e	_IIIú0úV_Tris-00444{03va,06}.06	ø	:	³a=a³ll=ll³e=e³
`w‰g @m	ùw‰g	#m	^AP	~w‰ge	\wege.	_IIIú0úV_Tris-00444{03va,06}.07@	ø	:	³w=w³e=‰³g=g³e=e³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IIIú0úV_Tris-00445{03va,07}.01	ø	:	³s=s³o=“³
`sˆre @adv	ùsˆre	#adv	^	~sˆre	\$ere	_IIIú0úV_Tris-00445{03va,07}.02	ø	:	³s=s³e=ˆ³r=r³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú0úV_Tris-00445{03va,07}.03	ø	:	³v=u³n\-=nte³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IIIú0úV_Tris-00445{03va,07}.04	ø	:	³s=s³o=“³
`vorhte-lŒche @adv	ùvorhte-lŒche	#adv	^	~vorht<e>-lŒche	\v“rhtliche.,,	_IIIú0úV_Tris-00445{03va,07}.05@	ø	:	³v=v³“=o³r=r³h=h³t=t³=e³=-³l=l³i=Œ³ch=ch³e=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú0úV_Tris-00446{03va,08}.01	ø	:	³d=d³a=a³z=zz³
`niŠ @adv	ùniŠ	#adv	^	~niŠ	\nŒe	_IIIú0úV_Tris-00446{03va,08}.02	ø	:	³n=n³Œe=iŠ³
`deh-Šin @pron	ùdeh-Šin	#pron	^0NSn	~deh-Šin	\dehein	_IIIú0úV_Tris-00446{03va,08}.03	ø	:	³d=d³e=e³h=h³=-³ei=Ši³n=n³
`kni(n)g-rŒche @n	ùkni(n)g-rŒche	#n	^NS	~kn<in>g-rŒche	\k–nchriche.	_IIIú0úV_Tris-00446{03va,08}.04@	ø	:	³k=k³–=³n=n³=in³ch=g³=-³r=r³i=Œ³ch=ch³e=e³
`Šin @art	ùŠin	#art	^DSm	~Šinem	\ein em	_IIIú0úV_Tris-00447{03va,09}.01	ø	:	³ei=Ši³n=n³e=e³m=m³
`kni(n)g @m	ùkni(n)g	#m	^DS	~kn<in>ge	\kunge	_IIIú0úV_Tris-00447{03va,09}.02	ø	:	³k=k³u=³n=n³=in³g=g³e=e³
`niŠ @adv	ùniŠ	#adv	^	~niŠ	\nŒe	_IIIú0úV_Tris-00447{03va,09}.03	ø	:	³n=n³Œe=iŠ³
`ge-diŠnen @swv	ùge-diŠnen	#swv	^3SV	~ge-diŠn<e>te	\gediente	_IIIú0úV_Tris-00447{03va,09}.04	ø	:	³g=g³e=e³=-³d=d³ie=iŠ³n=n³=e³t=t³e=e³
`bazz @adv comp	ùbazz	#adv comp	^	~bazz	\baz.(.)	_IIIú0úV_Tris-00447{03va,09}.05@	ø	:	³b=b³a=a³z=zz³
`ouch @adv/konj	ùouch	#adv	^	~ouch	\o\vch	_IIIú0úV_Tris-00448{03va,10}.01	ø	:	³o\v=ou³ch=ch³
`sagen @swv-a	ùsagen	#swv-a	^3SGI	~saget	\$aget	_IIIú0úV_Tris-00448{03va,10}.02	ø	:	³s=s³a=a³g=g³e=e³t=t³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\d iv	_IIIú0úV_Tris-00448{03va,10}.03	ø	:	³d=d³iv=iu³
`hist“rje @f	ùhist“rje	#f	^NS	~<h>ist“rj	\y\'$torŒe	_IIIú0úV_Tris-00448{03va,10}.04	ø	:	³=h³y\'=i³s=s³t=t³o=“³r=r³Œ=j³e=e³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IIIú0úV_Tris-00448{03va,10}.05	ø	:	³v=v³o=o³n=n³
`‰r @pron	ù‰r	#pron	^DSm	~im	\im	_IIIú0úV_Tris-00448{03va,10}.06	ø	:	³i=i³m=m³
`d‰r @pron	ùd‰r	#pron	^ASn	~dazz	\d az.,,	_IIIú0úV_Tris-00448{03va,10}.07@	ø	:	³d=d³a=a³z=zz³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú0úV_Tris-00449{03va,11}.01	ø	:	³d=d³a=a³z=zz³
`all @pron	ùall	#pron	^DP	~allen	\all en	_IIIú0úV_Tris-00449{03va,11}.02	ø	:	³a=a³ll=ll³e=e³n=n³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\d en	_IIIú0úV_Tris-00449{03va,11}.03	ø	:	³d=d³e=‰³n=n³
`bŒ-lant @n	ùbŒ-lant	#n	^DP	~bŒ-lanten	\bilanden.,,(	_IIIú0úV_Tris-00449{03va,11}.04@	ø	:	³b=b³i=Œ³=-³l=l³a=a³n=n³d=t³e=e³n=n³
`d‰r @pron	ùd‰r	#pron	^NPmfn+	~diŠ	\d ie	_IIIú0úV_Tris-00450{03va,12}.01	ø	:	³d=d³ie=iŠ³
`sŒn @pron_poss	ùsŒn	#pron_poss	^ASm	~sŒnen	\$in en	_IIIú0úV_Tris-00450{03va,12}.02	ø	:	³s=s³i=Œ³n=n³e=e³n=n³
`name @m	ùname	#m	^AS	~namen	\namen	_IIIú0úV_Tris-00450{03va,12}.03	ø	:	³n=n³a=a³m=m³e=e³n=n³
`er-kŠnnen @swv	ùer-kŠnnen	#swv	^3PV	~er-kanten	\er#chanden.,,)	_IIIú0úV_Tris-00450{03va,12}.04@	ø	:	³e=e³r=r³=-³ch=k³a=a³n=n³d=t³e=e³n=n³
`deh-Šin @pron	ùdeh-Šin	#pron	^0NSm	~deh-Šin	\dehein	_IIIú0úV_Tris-00451{03va,13}.01	ø	:	³d=d³e=e³h=h³=-³ei=Ši³n=n³
`kni(n)g @m	ùkni(n)g	#m	^NS	~kn<in>g	\chv\^nch	_IIIú0úV_Tris-00451{03va,13}.02	ø	:	³ch=k³v\^=³n=n³=i³=n³ch=g³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IIIú0úV_Tris-00451{03va,13}.03	ø	:	³s=s³o=“³
`w‰rd @adj	ùw‰rd	#adj	^NSm=	~w‰rder	\werd er	_IIIú0úV_Tris-00451{03va,13}.04	ø	:	³w=w³e=‰³r=r³d=d³e=e³r=r³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\wa$	_IIIú0úV_Tris-00451{03va,13}.05	ø	:	³w=w³a=a³s=s³
`all-s“ @adv/konj	ùall-s“	#konj	^	~all-s	\al$	_IIIú0úV_Tris-00451{03va,13}.06	ø	:	³a=a³l=ll³=-³s=s³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er.(.)	_IIIú0úV_Tris-00451{03va,13}.07@	ø	:	³e=‰³r=r³
`dƒr @adv	ùdƒr/+hin(e)	#adv	^	~dƒ	\da	_IIIú0úV_Tris-00452{03va,14}.01	ø	:	³d=d³a=ƒ³
`hin(e) @adv	ùhin(e)/dƒr+	#adv	^	~hin	\hin	_IIIú0úV_Tris-00452{03va,14}.02	ø	:	³h=h³i=i³n=n³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\wa$	_IIIú0úV_Tris-00452{03va,14}.03	ø	:	³w=w³a=a³s=s³
`[!] @[!]	ùRiwalŒn	#PN	^GS	~RiwalŒnes	\riwaline$	_IIIú0úV_Tris-00452{03va,14}.04	ø	:	*³r=r³i=i³w=w³a=a³l=l³i=Œ³n=n³e=e³s=s³
`g‰r(e) @f	ùg‰r(e)	#f	^NS	~g‰r<e>	\ger.(.)	_IIIú0úV_Tris-00452{03va,14}.05@	ø	:	³g=g³e=‰³r=r³=e³
`all-dƒr @adv	ùall-dƒr	#adv	^	~all-dƒ	\alda	_IIIú0úV_Tris-00453{03va,15}.01	ø	:	³a=a³l=ll³=-³d=d³a=ƒ³
`dŠnken @swv-a	ùdŠnken	#swv-a	^3SVI	~dƒht<e>	\daht|	_IIIú0úV_Tris-00453{03va,15}.02	ø	:	³d=d³a=ƒ³h=h³t=t³=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\|er	_IIIú0úV_Tris-00453{03va,15}.03	ø	:	³e=‰³r=r³
`be-lŒben @stv1a	ùbe-lŒben	#stv1a i	^-	~be-lŒben	\beliben.,	_IIIú0úV_Tris-00453{03va,15}.04@	ø	:	³b=b³e=e³=-³l=l³i=Œ³b=b³e=e³n=n³
`Šin @art	ùŠin	#art	^0ASn	~Šin	\ein	_IIIú0úV_Tris-00454{03va,16}.01	ø	:	³ei=Ši³n=n³
`jƒr @n	ùjƒr	#n	^AS	~jƒr	\Œar	_IIIú0úV_Tris-00454{03va,16}.02	ø	:	³Œ=j³a=ƒ³r=r³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IIIú0úV_Tris-00454{03va,16}.03	ø	:	³m=m³i=i³t=t³
`‰r @pron	ù‰r	#pron	^DSm	~im	\im	_IIIú0úV_Tris-00454{03va,16}.04	ø	:	³i=i³m=m³
`ver-trŒben @stv1a	ùver-trŒben	#stv1a i	^-	~ver-trŒben	\vertriben.	_IIIú0úV_Tris-00454{03va,16}.05@	ø	:	³v=v³e=e³r=r³=-³t=t³r=r³i=Œ³b=b³e=e³n=n³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_IIIú0úV_Tris-00455{03va,17}.01	ø	:	³v=u³n=n³d=t³e=e³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IIIú0úV_Tris-00455{03va,17}.02	ø	:	³v=v³o=o³n=n³
`‰r @pron	ù‰r	#pron	^DSm	~im	\im	_IIIú0úV_Tris-00455{03va,17}.03	ø	:	³i=i³m=m³
`w‰rden @stv3b	ùw‰rden	#stv3b i	^-	~w‰rden	\werden	_IIIú0úV_Tris-00455{03va,17}.04	ø	:	³w=w³e=‰³r=r³d=d³e=e³n=n³
`tugend-haft @adj	ùtugend-haft	#adj	^-	~tugend-haft	\tvgenthaft .	_IIIú0úV_Tris-00455{03va,17}.05@	ø	:	³t=t³v=u³g=g³e=e³n=n³t=d³=-³h=h³a=a³f=f³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_IIIú0úV_Tris-00456{03va,18}.01	ø	:	³v=u³n=n³d=t³e=e³
`l‰rnen @swv	ùl‰rnen	#swv i	^-	~l‰rnen	\lernen	_IIIú0úV_Tris-00456{03va,18}.02	ø	:	³l=l³e=‰³r=r³n=n³e=e³n=n³
`niuwan @adv/konj	ùniuwan	#adv	^	~niuwan	\niwan	_IIIú0úV_Tris-00456{03va,18}.03	ø	:	³n=n³iw=iuw³a=a³n=n³
`rŒt‘re-schaft @f<u>	ùrŒt‘re-schaft	#f<u>	^AS	~rŒter-schaft	\rŒter$chaft.	_IIIú0úV_Tris-00456{03va,18}.04@	ø	:	³r=r³Œ=Œ³t=t³e=e³r=r³=-³sch=sch³a=a³f=f³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_IIIú0úV_Tris-00457{03va,19}.01	ø	:	³v=u³n=n³d=t³e=e³
`‰benen @swv	ù‰benen	#swv i	^-	~‰be<ne>n	\ebˆn	_IIIú0úV_Tris-00457{03va,19}.02	ø	:	³e=‰³b=b³ˆ=e³=ne³n=n³
`sŒn @pron_poss	ùsŒn	#pron_poss	^APmf	~sŒne	\$in e	_IIIú0úV_Tris-00457{03va,19}.03	ø	:	³s=s³i=Œ³n=n³e=e³
`site @mf	ùsite	#mf	^AP	~site	\$ite	_IIIú0úV_Tris-00457{03va,19}.04	ø	:	³s=s³i=i³t=t³e=e³
`bazz @adv comp	ùbazz	#adv comp	^	~bazz	\baz.(.)	_IIIú0úV_Tris-00457{03va,19}.05@	ø	:	³b=b³a=a³z=zz³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0NSn	~sŒn	\$in	_IIIú0úV_Tris-00458{03va,20}.01	ø	:	³s=s³i=Œ³n=n³
`Šdel(e) @adj	ùŠdel(e)	#adj	^NSn	~Šdel<e>zz	\edel z	_IIIú0úV_Tris-00458{03va,20}.02	ø	:	³e=Š³d=d³e=e³l=l³=e³z=zz³
`h‰rze @n	ùh‰rze	#n	^NS	~h‰rze	\herze	_IIIú0úV_Tris-00458{03va,20}.03	ø	:	³h=h³e=‰³r=r³z=z³e=e³
`sagen @swv-a	ùsagen	#swv-a	^3SVI	~sŠi{age}te	\$eŒte	_IIIú0úV_Tris-00458{03va,20}.04	ø	:	³s=s³eŒ=Ši{age}³t=t³e=e³
`‰r @pron	ù‰r	#pron	^DSm	~im	\im	_IIIú0úV_Tris-00458{03va,20}.05	ø	:	³i=i³m=m³
`d‰r @pron	ùd‰r	#pron	^ASn	~dazz	\d az.(:)	_IIIú0úV_Tris-00458{03va,20}.06@	ø	:	³d=d³a=a³z=zz³
`er-kunnen @swv	ùer-kunnen	#swv	^3SV	~er-kunnet<e>	\er#chv\^net	_IIIú0úV_Tris-00459{03va,21}.01	ø	:/^[!]	³e=e³r=r³=-³ch=k³v\^=u³n=nn³e=n³t=t³=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú0úV_Tris-00459{03va,21}.02	ø	:	³e=‰³r=r³
`vrŠm(e)de @adj	ùvrŠm(e)de	#adj	^GP	~vrŠm<e>der	\fromd e r	_IIIú0úV_Tris-00459{03va,21}.03	ø	:	³f=v³r=r³o=Š³m=m³=e³d=d³e=e³r=r³
`lant @n	ùlant	#n	^GP	~lante	\lƒnde	_IIIú0úV_Tris-00459{03va,21}.04	ø	:	³l=l³ƒ=a³n=n³d=t³e=e³
`site @mf	ùsite	#mf	^ASP	~site	\$ite.,,	_IIIú0úV_Tris-00459{03va,21}.05@	ø	:	³s=s³i=i³t=t³e=e³
`dƒr @adv	ùdƒr/.+mit(e)	#adv	^	~dƒ	\da	_IIIú0úV_Tris-00460{03va,22}.01	ø	:	³d=d³a=ƒ³
`bŠzzer(e)n @swv	ùbŠzzer(e)n	#swv	^3SV	~bŠzzer<e>te	\bezzerte	_IIIú0úV_Tris-00460{03va,22}.02	ø	:	³b=b³e=Š³zz=zz³e=e³r=r³=e³t=t³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú0úV_Tris-00460{03va,22}.03	ø	:	³e=‰³r=r³
`d‰r @art	ùd‰r	#art	^APmfn	~diŠ	\d ie	_IIIú0úV_Tris-00460{03va,22}.04	ø	:	³d=d³ie=iŠ³
`sŒn @pron_poss	ùsŒn	#pron_poss	^APmfn!%	~sŒne	\$in e	_IIIú0úV_Tris-00460{03va,22}.05	ø	:	³s=s³i=Œ³n=n³e=e³
`mit(e) @adv	ùmit(e)/dƒr.+	#adv	^	~mite	\mŒte.	_IIIú0úV_Tris-00460{03va,22}.06@	ø	:/K[mŒte: Œ aus e korr.?]	³m=m³Œ=i³t=t³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_IIIú0úV_Tris-00461{03va,23}.01	ø	:	³v=u³n=n³d=t³e=e³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVK	~wrde	\wurde	_IIIú0úV_Tris-00461{03va,23}.02	ø	:	³w=w³u=³r=r³d=d³e=e³
`s‰lb @pron	ùs‰lb	#pron	^NSmw!%&	~s‰lbe	\$elb e	_IIIú0úV_Tris-00461{03va,23}.03	ø	:	³s=s³e=‰³l=l³b=b³e=e³
`er-kŠnnen @swv	ùer-kŠnnen	#swv pV	^-	~er-kant	\erchƒnt 	_IIIú0úV_Tris-00461{03va,23}.04	ø	:	³e=e³r=r³=-³ch=k³ƒ=a³n=n³t=t³
`dƒr @adv	ùdƒr/+von(e)	#adv	^	~dƒr	\der	_IIIú0úV_Tris-00461{03va,23}.05	ø	:	³d=d³e=ƒ³r=r³
`von(e) @adv	ùvon(e)/dƒr+	#adv	^	~van	\van.(.)	_IIIú0úV_Tris-00461{03va,23}.06@	ø	:	³v=v³a=a³n=n³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IIIú0úV_Tris-00462{03va,24}.01	ø	:	³m=m³i=i³t=t³
`dise @pron	ùdise	#pron	^DP	~disen	\di$ en	_IIIú0úV_Tris-00462{03va,24}.02	ø	:	³d=d³i=i³s=s³e=e³n=n³
`sinn @m	ùsinn	#m	^DP	~sinnen	\$innen	_IIIú0úV_Tris-00462{03va,24}.03	ø	:	³s=s³i=i³nn=nn³e=e³n=n³
`hŠben @stv6b	ùhŠben/ane<.+	#stv6b	^3SVI	~huob	\ho\vb*2|	_IIIú0úV_Tris-00462{03va,24}.04	ø	:	³h=h³o\v=uo³b=b³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\|er	_IIIú0úV_Tris-00462{03va,24}.05	ø	:	³e=‰³r=r³
`ane @adv	ùane/<.+hŠben	#adv	^	~an<e>	\an.*1(:)	_IIIú0úV_Tris-00462{03va,24}.06@	ø	:	³a=a³n=n³=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú0úV_Tris-00463{03va,25}.01	ø	:	³e=‰³r=r³
`be-v‰lhen @stv3b	ùbe-v‰lhen	#stv3b	^3SVI	~be-valh	\bevalch	_IIIú0úV_Tris-00463{03va,25}.02	ø	:	³b=b³e=e³=-³v=v³a=a³l=l³ch=h³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0ASPn	~sŒn	\$in	_IIIú0úV_Tris-00463{03va,25}.03	ø	:	³s=s³i=Œ³n=n³
`liut @mn	ùliut	#n	^ASP	~liut	\liv\^t	_IIIú0úV_Tris-00463{03va,25}.04	ø	:	³l=l³iv\^=iu³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú0úV_Tris-00463{03va,25}.05	ø	:	³v=u³n\-=nte³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0ASPn	~sŒn	\$in	_IIIú0úV_Tris-00463{03va,25}.06	ø	:	³s=s³i=Œ³n=n³
`lant @n	ùlant	#n	^ASP	~lant	\lant.	_IIIú0úV_Tris-00463{03va,25}.07@	ø	:	³l=l³a=a³n=n³t=t³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IIIú0úV_Tris-00464{03va,26}.01	ø	:	³i=i³n=n³
`sŒn @pron_poss	ùsŒn	#pron_poss	^GSm	~sŒnes	\$in e$	_IIIú0úV_Tris-00464{03va,26}.02	ø	:	³s=s³i=Œ³n=n³e=e³s=s³
`marschalk @m	ùmarschalk	#m	^GS	~marschalkes	\mar$chalche$	_IIIú0úV_Tris-00464{03va,26}.03	ø	:	³m=m³a=a³r=r³sch=sch³a=a³l=l³ch=k³e=e³s=s³
`hant @f<(u)>	ùhant	#f<(u)>	^AS	~hant	\hant.,,	_IIIú0úV_Tris-00464{03va,26}.04@	ø	:	³h=h³a=a³n=n³t=t³
`Šin @art	ùŠin	#art	^GSm	~Šines	\ein e$	_IIIú0úV_Tris-00465{03va,27}.01	ø	:	³ei=Ši³n=n³e=e³s=s³
`hˆrre @m	ùhˆrre	#m	^GS	~hˆrren	\herren	_IIIú0úV_Tris-00465{03va,27}.02	ø	:	³h=h³e=ˆ³rr=rr³e=e³n=n³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IIIú0úV_Tris-00465{03va,27}.03	ø	:	³v=v³o=o³n=n³
`d‰r @art	ùd‰r	#art	^DSn	~d‰m	\d em	_IIIú0úV_Tris-00465{03va,27}.04	ø	:	³d=d³e=‰³m=m³
`lant @n	ùlant	#n	^DS	~lante	\lande.,,	_IIIú0úV_Tris-00465{03va,27}.05@	ø	:	³l=l³a=a³n=n³d=t³e=e³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IIIú0úV_Tris-00466{03va,28}.01	ø	:	³a=a³n=n³=e³
`d‰r @pron	ùd‰r	#pron	^DSm+	~d‰m	\d em	_IIIú0úV_Tris-00466{03va,28}.02	ø	:	³d=d³e=‰³m=m³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú0úV_Tris-00466{03va,28}.03	ø	:	³e=‰³r=r³
`triuwe @f	ùtriuwe	#f	^AS	~triuwe	\trŒwe	_IIIú0úV_Tris-00466{03va,28}.04	ø	:	³t=t³r=r³Œ=iu³w=w³e=e³
`er-kŠnnen @swv	ùer-kŠnnen	#swv	^3SV	~er-kante	\erchande.(:)	_IIIú0úV_Tris-00466{03va,28}.05@	ø	:	³e=e³r=r³=-³ch=k³a=a³n=n³d=t³e=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IIIú0úV_Tris-00467{03va,29}.01	ø	:	³d=d³e=‰³r=r³
`hŠizen @stv7	ùhŠizen	#stv7	^3SVI	~hiŠz	\hiez	_IIIú0úV_Tris-00467{03va,29}.02	ø	:	³h=h³ie=iŠ³z=z³
`R–al @PN	ùR–al	#PN	^NS	~R–al	\rval	_IIIú0úV_Tris-00467{03va,29}.03	ø	:	*³r=r³v=–³a=a³l=l³
`[!] @[!]	ùli*	#art	^NS	~li	\<ly>	_IIIú0úV_Tris-00467{03va,29}.04	ø	:/K[<ly>: sp„tere Hand?]	*³[!]=[!]³
`[!] @[!]	ùfoitenant*	#BN	^NS	~foitenant	\forten#ant.(.)	_IIIú0úV_Tris-00467{03va,29}.05@	ø	:	³fortenant=foitenant³
`sus @adv/konj	ùsus	#adv	^	~sus	\$v$	_IIIú0úV_Tris-00468{03va,30}.01	ø	:	³s=s³v=u³s=s³
`kˆren @swv	ùkˆren	#swv	^3SV	~kˆrte	\cherte	_IIIú0úV_Tris-00468{03va,30}.02	ø	:	³ch=k³e=ˆ³r=r³t=t³e=e³
`[!] @[!]	ùRiwalŒn	#PN	^NS	~RiwalŒn	\riwalin	_IIIú0úV_Tris-00468{03va,30}.03	ø	:	*³r=r³i=i³w=w³a=a³l=l³i=Œ³n=n³
`ze-hant @adv	ùze-hant	#adv	^	~ze-hant	\zehant.	_IIIú0úV_Tris-00468{03va,30}.04@	ø	:	³z=z³e=e³=-³h=h³a=a³n=n³t=t³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IIIú0úV_Tris-00469{03va,31}.01	ø	:	³m=m³i=i³t=t³
`zwŠl(i)v @num	ùzwŠl(i)v	#num	^0DPm	~zwŠl<i>f	\zwelf	_IIIú0úV_Tris-00469{03va,31}.02	ø	:	³z=z³w=w³e=Š³l=l³=i³f=f³
`ge-sŠlle @mf	ùge-sŠlle	#m	^DP	~ge-sŠllen	\ge$ellen	_IIIú0úV_Tris-00469{03va,31}.03	ø	:	³g=g³e=e³=-³s=s³e=Š³ll=ll³e=e³n=n³
`ber @pr„p	ùber	#pr„p	^	~ber	\vber	_IIIú0úV_Tris-00469{03va,31}.04	ø	:	³v=³b=b³e=e³r=r³
`sˆw @mf	ùsˆw	#mf	^AS	~sˆ	\$e.(;)	_IIIú0úV_Tris-00469{03va,31}.05@	ø	:	³s=s³e=ˆ³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er.	_IIIú0úV_Tris-00470{03va,32}.01	ø	:	³e=‰³r=r³
`be-durfen @anv	ùbe-durfen	#anv	^3SV	~be-dorfte	\bedorfte	_IIIú0úV_Tris-00470{03va,32}.02	ø	:	³b=b³e=e³=-³d=d³o=o³r=r³f=f³t=t³e=e³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_IIIú0úV_Tris-00470{03va,32}.03	ø	:	³d=d³o=“³
`deh-Šin @pron	ùdeh-Šin	#pron	^GSn%	~deh-Šines	\dehˆn e$	_IIIú0úV_Tris-00470{03va,32}.04	ø	:	³d=d³e=e³h=h³=-³ˆ=Ši³n=n³e=e³s=s³
`mˆr(e) @adv comp	ùmˆr(e)	#adv comp	^	~mˆ<r>	\me.,,	_IIIú0úV_Tris-00470{03va,32}.05@	ø	:	³m=m³e=ˆ³=r³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú0úV_Tris-00471{03va,33}.01	ø	:	³e=‰³r=r³
`haben @swv-a	ùhaben	#swv-a	^3SV	~h‘te	\hˆte	_IIIú0úV_Tris-00471{03va,33}.02	ø	:	³h=h³ˆ=‘³t=t³e=e³
`hŠr(e) @n	ùhŠr(e)	#n	^AS	~hŠr<e>	\hˆr	_IIIú0úV_Tris-00471{03va,33}.03	ø	:	³h=h³ˆ=Š³r=r³=e³
`hiŠr @adv	ùhiŠr/+mit(e)	#adv	^	~hiŠ<r>	\hŒe	_IIIú0úV_Tris-00471{03va,33}.04	ø	:	³h=h³Œe=iŠ³=r³
`mit(e) @adv	ùmit(e)/hiŠr+	#adv	^	~mite	\mite	_IIIú0úV_Tris-00471{03va,33}.05	ø	:	³m=m³i=i³t=t³e=e³
`ge-nuog(e) @adv	ùge-nuog(e)	#adv	^	~ge-nuog	\geno\vch%.(.)	_IIIú0úV_Tris-00471{03va,33}.06@	ø	:	³g=g³e=e³=-³n=n³o\v=uo³ch=g³
`n– @adv/konj	ùn–	#konj	^	~n–	\nv	_IIIú0úV_Tris-00472{03va,34}.01	ø	:	³n=n³v=–³
`sich @pron	ùsich	#pron	^A	~sich	\$ich	_IIIú0úV_Tris-00472{03va,34}.02	ø	:	³s=s³i=i³ch=ch³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\d iv	_IIIú0úV_Tris-00472{03va,34}.03	ø	:	³d=d³iv=iu³
`zŒt @fn	ùzŒt	#f	^NS	~zŒt	\zit	_IIIú0úV_Tris-00472{03va,34}.04	ø	:	³z=z³i=Œ³t=t³
`all-s“ @adv/konj	ùall-s“	#adv	^	~all-s“	\al$o	_IIIú0úV_Tris-00472{03va,34}.05	ø	:	³a=a³l=ll³=-³s=s³o=“³
`ge-tragen @stv6	ùge-tragen	#stv6	^3SVI	~ge-truog	\getro\vch%.,,	_IIIú0úV_Tris-00472{03va,34}.06@	ø	:	³g=g³e=e³=-³t=t³r=r³o\v=uo³ch=g³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú0úV_Tris-00473{03va,35}.01	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú0úV_Tris-00473{03va,35}.02	ø	:	³e=‰³r=r³
`ze @pr„p	ùze	#pr„p	^	~ze	\ze|	_IIIú0úV_Tris-00473{03va,35}.03	ø	:	³z=z³e=e³
`[!] @[!]	ùKurnewƒl	#ON	^DS	~Kurnewƒl(e)	\|kurnevale	_IIIú0úV_Tris-00473{03va,35}.04	ø	:	*³k=k³u=u³r=r³n=n³e=e³v=w³a=ƒ³l=l³e=e³
`komen @stv4	ùkomen	#stv4	^3SVI	~kam	\cham.	_IIIú0úV_Tris-00473{03va,35}.05@	ø	:	³ch=k³a=a³m=m³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_IIIú0úV_Tris-00474{03va,36}.01	ø	:	³v=u³n=n³d=t³e=e³
`–f @pr„p	ù–f	#pr„p	^	~–f	\vf	_IIIú0úV_Tris-00474{03va,36}.02	ø	:	³v=–³f=f³
`d‰r @art	ùd‰r	#art	^DSn	~d‰m	\d em	_IIIú0úV_Tris-00474{03va,36}.03	ø	:	³d=d³e=‰³m=m³
`mŠr(e) @n	ùmŠr(e)	#n	^DS	~mŠr<e>	\mˆr	_IIIú0úV_Tris-00474{03va,36}.04	ø	:	³m=m³ˆ=Š³r=r³=e³
`all-dƒr @adv	ùall-dƒr	#adv	^	~all-dƒ	\alda	_IIIú0úV_Tris-00474{03va,36}.05	ø	:	³a=a³l=ll³=-³d=d³a=ƒ³
