`wir @pron	ùwir	#pron	^AP	~uns	\v\ins	_Vú3úP_NikP-40rb,06{264}.01	ø	:	³v\i=u³n=n³s=s³
`hiŠr @adv	ùhiŠr	#adv	^	~hiŠ<r>	\h¡e	_Vú3úP_NikP-40rb,06{264}.02	ø	:	³h=h³ie=iŠ³=r³
`Šin @art	ùŠin	#art	^GSm	~Šin<e>s	\e¡n s	_Vú3úP_NikP-40rb,06{264}.03	ø	:	³ei=Ši³n=n³=e³s=s³
`r‰ht @adj	ùr‰ht	#adj	^GSmw	~r‰hten	\reht en	_Vú3úP_NikP-40rb,06{264}.04	ø	:	³r=r³e=‰³h=h³t=t³e=e³n=n³
`kˆr @m	ùkˆr	#m	^GS	~kˆres	\ke=res	_Vú3úP_NikP-40rb,06{264}.05@	ø	:	³k=k³e=ˆ³r=r³e=e³s=s³
`d‰r @art	ùd‰r	#art	^GSm	~d‰s	\d es	_Vú3úP_NikP-40rb,07{264}.01	ø	:	³d=d³e=‰³s=s³
`wille @m	ùwille	#m	^GS	~willen	\wille\-	_Vú3úP_NikP-40rb,07{264}.02	ø	:	³w=w³i=i³ll=ll³e=e³\-=n³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40rb,07{264}.03	ø	:	³v=u³n\-=nte³
`d‰r @art	ùd‰r	#art	^GSf	~d‰r	\d '	_Vú3úP_NikP-40rb,07{264}.04	ø	:	³d=d³'=‰r³
`minne @f	ùminne	#f	^GS	~minne	\mi\-ne	_Vú3úP_NikP-40rb,07{264}.05@	ø	:	³m=m³i=i³\-n=nn³e=e³
`ge-br‰sten @stv4	ùge-br‰sten	#stv4	^3SGI	~ge-bristet	\gebri$tet,,	_Vú3úP_NikP-40rb,08{264}.01	ø	:	³g=g³e=e³=-³b=b³r=r³i=i³s=s³t=t³e=e³t=t³
`dazz @konj	ùdazz	#konj	^	~dazz	\dc	_Vú3úP_NikP-40rb,08{264}.02	ø	:	³d=d³c=azz³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_Vú3úP_NikP-40rb,08{264}.03	ø	:	³s=s³i=i³
`ze @pr„p	ùze	#pr„p	^	~ze	\ze	_Vú3úP_NikP-40rb,08{264}.04	ø	:	³z=z³e=e³
`klŠine @adj	ùklŠine	#adj	^-	~klŠin<e>	\klein 	_Vú3úP_NikP-40rb,08{264}.05	ø	:	³k=k³l=l³ei=Ši³n=n³=e³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t,,	_Vú3úP_NikP-40rb,08{264}.06@	ø	:	³i=i³s=s³t=t³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\d c	_Vú3úP_NikP-40rb,09{264}.01	ø	:	³d=d³c=azz³
`mŠzen @anv	ùmŠzen	#anv	^3SGI	~muoz	\mu\oz	_Vú3úP_NikP-40rb,09{264}.02	ø	:	³m=m³u\o=uo³z=z³
`er-vllen @swv	ùer-vllen	#swv pV	^-	~er-vllet	\erfu\illet 	_Vú3úP_NikP-40rb,09{264}.03	ø	:	³e=e³r=r³=-³f=v³u\i=³ll=ll³e=e³t=t³
`w‰rden @stv3b	ùw‰rden	#stv3b i	^-	~w‰rden	\w'den	_Vú3úP_NikP-40rb,09{264}.04	ø	:	³w=w³'=‰r³d=d³e=e³n=n³
`in @pr„p	ùin	#pr„p	^	~in	\in	_Vú3úP_NikP-40rb,09{264}.05@	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^DSn	~d‰m	\d em	_Vú3úP_NikP-40rb,10{264}.01	ø	:	³d=d³e=‰³m=m³
`v‰ge-viur @n	ùv‰ge-viur	#n	^DS	~v‰g<e>-viure	\vegfu\ire	_Vú3úP_NikP-40rb,10{264}.02	ø	:	³v=v³e=‰³g=g³=e³=-³f=v³u\i=iu³r=r³e=e³
`mit @pr„p	ùmit	#pr„p	^	~mit	\m¡t	_Vú3úP_NikP-40rb,10{264}.03	ø	:	³m=m³i=i³t=t³
`unser @pron_poss	ùunser	#pron_poss	^DSf	~unser<e>re	\v\in$'re	_Vú3úP_NikP-40rb,10{264}.04@	ø	:	³v\i=u³n=n³s=s³'=er³=e³r=r³e=e³
`Šigen @adj	ùŠigen	#adj	^DSfw	~Šigenen	\eigen en	_Vú3úP_NikP-40rb,11{264}.01	ø	:	³ei=Ši³g=g³e=e³n=n³e=e³n=n³
`kost(e) @mf	ùkost(e)	#f	^DS	~koste	\ko$te.,,	_Vú3úP_NikP-40rb,11{264}.02	ø	:	³k=k³o=o³s=s³t=t³e=e³
`wante @konj	ùwante	#konj	^	~wan<te>	\Wa\-	_Vú3úP_NikP-40rb,11{264}.03	ø	:	³w=w³a=a³\-=n³=te³
`minne @f	ùminne	#f	^NS	~minne	\mi\-ne	_Vú3úP_NikP-40rb,11{264}.04@	ø	:	³m=m³i=i³\-n=nn³e=e³
`d‰r @pron	ùd‰r	#pron	^GP	~d‰r	\d '	_Vú3úP_NikP-40rb,12{264}.01	ø	:	³d=d³'=‰r³
`mŠzen @anv	ùmŠzen	#anv	^3SGI	~muoz	\mu\oz	_Vú3úP_NikP-40rb,12{264}.02	ø	:	³m=m³u\o=uo³z=z³
`ent-w‰der @konj	ùent-w‰der	#konj	^	~ent-w‰der	\e¡ntwed'	_Vú3úP_NikP-40rb,12{264}.03	ø	:	³ei=e³n=n³t=t³=-³w=w³e=‰³d=d³'=er³
`ge-br‰sten @stv4	ùge-br‰sten	#stv4 i	^-	~ge-br‰sten	\gebre$te\-	_Vú3úP_NikP-40rb,12{264}.04@	ø	:	³g=g³e=e³=-³b=b³r=r³e=‰³s=s³t=t³e=e³\-=n³
`oder @konj	ùoder	#konj	^	~oder	\od'	_Vú3úP_NikP-40rb,13{264}.01	ø	:	³o=o³d=d³'=er³
`aber @adv/konj	ùaber	#adv	^	~aber	\ab'	_Vú3úP_NikP-40rb,13{264}.02	ø	:	³a=a³b=b³'=er³
`ent-wirden @swv	ùent-wirden	#swv i	^-	~ent-wirden	\entwirten.(.)	_Vú3úP_NikP-40rb,13{264}.03	ø	:	³e=e³n=n³t=t³=-³w=w³i=i³r=r³t=d³e=e³n=n³
`bruoder @m<(u)>	ùbruoder	#m<(u)>	^NS	~bruoder	\Bru\od'	_Vú3úP_NikP-40rb,13{264}.04	ø	:/R	³b=b³r=r³u\o=uo³d=d³'=er³
`Nicolaus* @PN	ùNicolaus	#PN	^NS	~Niklaus	\Niclaus(.)	_Vú3úP_NikP-40rb,13{264}.05@	ø	:/K[Niclaus(.): untdZ.]/R	*³Niclaus=Niklaus³
`ich @pron	ùich	#pron	^NS	~ich	\*{I*}ch	_Vú3úP_NikP-40rb,14{264}.01	ø	:	³i=i³ch=ch³
`haben @swv-a	ùhaben	#swv-a	^1SG	~habe	\habe	_Vú3úP_NikP-40rb,14{264}.02	ø	:	³h=h³a=a³b=b³e=e³
`Šin @art	ùŠin	#art	^0ASn	~Šin	\ein	_Vú3úP_NikP-40rb,14{264}.03@	ø	:	³ei=Ši³n=n³
`wortelŒn @n	ùwortelŒn	#n	^AS	~wort<e>lŒn	\wo\ertlin	_Vú3úP_NikP-40rb,15{264}.01	ø	:	³w=w³o\e=o³r=r³t=t³=e³l=l³i=Œ³n=n³
`n‰men @stv4	ùn‰men	#stv4 pV	^-	~ge-nomen	\genomen 	_Vú3úP_NikP-40rb,15{264}.02	ø	:	³g=g³e=e³=-³n=n³o=o³m=m³e=e³n=n³
`–z @pr„p	ù–z	#pr„p	^	~–z	\vs	_Vú3úP_NikP-40rb,15{264}.03@	ø	:	³v=–³s=z³
`d‰r @art	ùd‰r	#art	^DSn	~d‰m	\d em	_Vú3úP_NikP-40rb,16{264}.01	ø	:	³d=d³e=‰³m=m³
`[!] @[!]	ùevangelium*	#n	^DS	~evangelio	\Ewa\-gelio	_Vú3úP_NikP-40rb,16{264}.02	ø	:	³e=e³w=v³a=a³\-=n³g=g³e=e³l=l³i=i³o=o³
`von @pr„p	ùvon	#pr„p	^	~von	\vo\-	_Vú3úP_NikP-40rb,16{264}.03	ø	:	³v=v³o=o³\-=n³
`d‰r @art	ùd‰r	#art	^DSm	~d‰m	\d em	_Vú3úP_NikP-40rb,16{264}.04@	ø	:	³d=d³e=‰³m=m³
`rŒche @adj	ùrŒche	#adj	^DSmw	~rŒchen	\rich e n	_Vú3úP_NikP-40rb,17{264}.01	ø	:	³r=r³i=Œ³ch=ch³e=e³n=n³
`mann @m	ùmann	#m	^DS	~mann<e>	\man	_Vú3úP_NikP-40rb,17{264}.02	ø	:	³m=m³a=a³n=nn³=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40rb,17{264}.03	ø	:	³v=u³n\-=nte³
`von @pr„p	ùvon	#pr„p	^	~von	\vo\-	_Vú3úP_NikP-40rb,17{264}.04	ø	:	³v=v³o=o³\-=n³
`Lazarus* @PN	ùLazarus	#PN	^DS	~Lazar“	\Laza=ro.,,	_Vú3úP_NikP-40rb,17{264}.05@	ø	:	*³Lazaro=Lazar“³
`wiŠ @adv_int	ùwiŠ	#adv_int	^	~wiŠ	\w¡e	_Vú3úP_NikP-40rb,18{264}.01	ø	:	³w=w³ie=iŠ³
`Lazarus* @PN	ùLazarus	#PN	^NS	~Lazarus	\Lazarus	_Vú3úP_NikP-40rb,18{264}.02	ø	:	*³Lazarus=Lazarus³
`st‰rben @stv3b	ùst‰rben	#stv3b	^3SVI	~starb	\$tarp	_Vú3úP_NikP-40rb,18{264}.03@	ø	:	³s=s³t=t³a=a³r=r³p=b³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40rb,19{264}.01	ø	:	³v=u³n\-=nte³
`var(e)n @stv6	ùvar(e)n	#stv6	^3SVI	~vuor	\fu\or	_Vú3úP_NikP-40rb,19{264}.02	ø	:	³f=v³u\o=uo³r=r³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú3úP_NikP-40rb,19{264}.03	ø	:	³i=i³n=n³
`hˆrre @m	ùhˆrre	#m	^GS	~hˆrr<e>n	\h'n	_Vú3úP_NikP-40rb,19{264}.04	ø	:	³h=h³'=ˆrr³=e³n=n³
`Abraham @PN	ùAbraham	#PN	^GS	~Abraham<e>s	\*(a*)brahams	_Vú3úP_NikP-40rb,19{264}.05@	ø	:	*³a=a³b=b³r=r³a=a³h=h³a=a³m=m³=e³s=s³
`sch“z @mfn	ùsch“z	#mfn	^AS	~sch“z	\$choze.(;)	_Vú3úP_NikP-40rb,20{264}.01	ø	:/^[oder datiuus directiuus?]	³sch=sch³o=“³z=z³e=³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\D '	_Vú3úP_NikP-40rb,20{264}.02	ø	:	³d=d³'=‰r³
`rŒche @adj	ùrŒche	#adj	^NSmw	~rŒche	\r¡ch e 	_Vú3úP_NikP-40rb,20{264}.03	ø	:	³r=r³i=Œ³ch=ch³e=e³
`mann @m	ùmann	#m	^NS	~mann	\man	_Vú3úP_NikP-40rb,20{264}.04	ø	:	³m=m³a=a³n=nn³
`st‰rben @stv3b	ùst‰rben	#stv3b	^3SVI	~starb	\$tarb	_Vú3úP_NikP-40rb,20{264}.05@	ø	:	³s=s³t=t³a=a³r=r³b=b³
`ouch @adv/konj	ùouch	#adv	^	~ouch	\o\vch	_Vú3úP_NikP-40rb,21{264}.01	ø	:	³o\v=ou³ch=ch³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40rb,21{264}.02	ø	:	³v=u³n\-=nte³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\wart	_Vú3úP_NikP-40rb,21{264}.03	ø	:	³w=w³a=a³r=r³t=d³
`be-graben @stv6	ùbe-graben	#stv6 pV	^-	~be-graben	\begraben 	_Vú3úP_NikP-40rb,21{264}.04@	ø	:	³b=b³e=e³=-³g=g³r=r³a=a³b=b³e=e³n=n³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú3úP_NikP-40rb,22{264}.01	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d '	_Vú3úP_NikP-40rb,22{264}.02	ø	:	³d=d³'=‰r³
`hŠlle @f	ùhŠlle	#f	^DS	~hŠlle	\helle.(.)	_Vú3úP_NikP-40rb,22{264}.03	ø	:	³h=h³e=Š³ll=ll³e=e³
`n– @adv/konj	ùn–	#adv	^	~n–	\Nv	_Vú3úP_NikP-40rb,22{264}.04	ø	:	³n=n³v=–³
`s‰hen @stv5	ùs‰hen	#stv5	^3SVI	~sah	\$ah	_Vú3úP_NikP-40rb,22{264}.05	ø	:	³s=s³a=a³h=h³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d '	_Vú3úP_NikP-40rb,22{264}.06	ø	:	³d=d³'=‰r³
`rŒche @adj	ùrŒche	#adj	^NSmw	~rŒche	\r¡ch e 	_Vú3úP_NikP-40rb,22{264}.07@	ø	:	³r=r³i=Œ³ch=ch³e=e³
`mann @m	ùmann	#m	^NS	~mann	\man	_Vú3úP_NikP-40rb,23{264}.01	ø	:	³m=m³a=a³n=nn³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ¡e	_Vú3úP_NikP-40rb,23{264}.02	ø	:	³d=d³ie=iŠ³
`wnne @f	ùwnne	#f	^AS	~wnne	\wu\-ne	_Vú3úP_NikP-40rb,23{264}.03	ø	:	³w=w³u=³\-n=nn³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40rb,23{264}.04	ø	:	³v=u³n\-=nte³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ¡e	_Vú3úP_NikP-40rb,23{264}.05@	ø	:	³d=d³ie=iŠ³
`vr”u(we)de @f	ùvr”u(we)de	#f	^AS	~vr”u<we>de	\fro\ede,,(	_Vú3úP_NikP-40va,01{264}.01	ø	:	³f=v³r=r³o\e=”u³=we³d=d³e=e³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú3úP_NikP-40va,01{264}.02	ø	:	³i=i³n=n³
`d‰r @pron	ùd‰r	#pron	^DSf+	~d‰r	\d '	_Vú3úP_NikP-40va,01{264}.03	ø	:	³d=d³'=‰r³
`Lazarus* @PN	ùLazarus	#PN	^NS	~Lazarus	\Lazarus	_Vú3úP_NikP-40va,01{264}.04	ø	:	*³Lazarus=Lazarus³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\was,,)	_Vú3úP_NikP-40va,01{264}.05@	ø	:	³w=w³a=a³s=s³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40va,02{264}.01	ø	:	³v=u³n\-=nte³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SVI	~sprach	\$p%%ach(:)	_Vú3úP_NikP-40va,02{264}.02	ø	:	³s=s³p=p³%%=r³a=a³ch=ch³
`“ @interj	ù“	#interj	^	~“	\"*(O*)|	_Vú3úP_NikP-40va,02{264}.03	ø	:	³o=“³
`wˆ @interj	ùwˆ	#interj	^	~wˆ	\|we,,	_Vú3úP_NikP-40va,02{264}.04	ø	:	³w=w³e=ˆ³
`vater @m<(u)>	ùvater	#m<(u)>	^NS	~vater	\vatter	_Vú3úP_NikP-40va,02{264}.05@	ø	:	³v=v³a=a³tt=t³e=e³r=r³
`Abraham @PN	ùAbraham	#PN	^NS	~Abraham	\abraham,,	_Vú3úP_NikP-40va,03{264}.01	ø	:	*³a=a³b=b³r=r³a=a³h=h³a=a³m=m³
`ge-staten @swv	ùge-staten	#swv	^2SGB	~ge-state	\ge$tatte	_Vú3úP_NikP-40va,03{264}.02	ø	:	³g=g³e=e³=-³s=s³t=t³a=a³tt=t³e=e³
`‰r @pron	ù‰r	#pron	^ASn	~‰zz	\es,,	_Vú3úP_NikP-40va,03{264}.03@	ø	:	³e=‰³s=zz³
`dazz @konj	ùdazz	#konj	^	~dazz	\das	_Vú3úP_NikP-40va,04{264}.01	ø	:	³d=d³a=a³s=zz³
`Lazarus* @PN	ùLazarus	#PN	^NS	~Lazarus	\Lazarus	_Vú3úP_NikP-40va,04{264}.02	ø	:	*³Lazarus=Lazarus³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_Vú3úP_NikP-40va,04{264}.03	ø	:	³v=v³o=o³n=n³
`d‰r @art	ùd‰r	#art	^DSm	~d‰m	\d em	_Vú3úP_NikP-40va,04{264}.04@	ø	:	³d=d³e=‰³m=m³
`minnest @adj sup	ùminnest	#adj sup	^DSmw	~minn<e>sten	\m¡n$t en	_Vú3úP_NikP-40va,05{264}.01	ø	:	³m=m³i=i³n=nn³=e³s=s³t=t³e=e³n=n³
`sŒn @pron_poss	ùsŒn	#pron_poss	^GSm	~sŒn<e>s	\$in s	_Vú3úP_NikP-40va,05{264}.02	ø	:	³s=s³i=Œ³n=n³=e³s=s³
`vinger @m	ùvinger	#m	^GS	~vinger<e>s	\v¡ngers	_Vú3úP_NikP-40va,05{264}.03@	ø	:	³v=v³i=i³n=n³g=g³e=e³r=r³=e³s=s³
`st“zen @stv7	ùst“zen	#stv7	^3SGK	~st“ze	\$to$$e	_Vú3úP_NikP-40va,06{264}.01	ø	:	³s=s³t=t³o=“³ss=z³e=e³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú3úP_NikP-40va,06{264}.02	ø	:	³i=i³n=n³
`Šin @art	ùŠin	#art	^0ASn	~Šin	\e¡n	_Vú3úP_NikP-40va,06{264}.03	ø	:	³ei=Ši³n=n³
`wazzer @n	ùwazzer	#n	^AS	~wazzer	\wa$$er.	_Vú3úP_NikP-40va,06{264}.04	ø	:	³w=w³a=a³ss=zz³e=e³r=r³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40va,06{264}.05@	ø	:	³v=u³n\-=nte³
`ich @pron	ùich	#pron	^DS	~mir	\mir	_Vú3úP_NikP-40va,07{264}.01	ø	:	³m=m³i=i³r=r³
`Šin @art	ùŠin	#art	^ASm	~Šinen	\ein en	_Vú3úP_NikP-40va,07{264}.02	ø	:	³ei=Ši³n=n³e=e³n=n³
`tropfe @m	ùtropfe	#m	^AS	~tropfen	\tropfen	_Vú3úP_NikP-40va,07{264}.03	ø	:	³t=t³r=r³o=o³pf=pf³e=e³n=n³
`lƒzen @stv7	ùlƒzen	#stv7	^3SGK	~lƒze	\la$(=)$e	_Vú3úP_NikP-40va,07{264}.04@	ø	:	³l=l³a=ƒ³ss=z³e=e³
`vallen @stv7	ùvallen	#stv7 i	^-	~vallen	\vallen	_Vú3úP_NikP-40va,08{264}.01	ø	:	³v=v³a=a³ll=ll³e=e³n=n³
`–f @pr„p	ù–f	#pr„p	^	~–f	\vf	_Vú3úP_NikP-40va,08{264}.02	ø	:	³v=–³f=f³
`mŒn @pron_poss	ùmŒn	#pron_poss	^0ASf	~mŒn	\m¡n	_Vú3úP_NikP-40va,08{264}.03	ø	:	³m=m³i=Œ³n=n³
`zunge @f	ùzunge	#f	^AS	~zungen	\zun(=)gen.,,	_Vú3úP_NikP-40va,08{264}.04@	ø	:	³z=z³u=u³n=n³g=g³e=e³n=n³
`wante @konj	ùwante	#konj	^	~wan<te>	\Wa\-	_Vú3úP_NikP-40va,09{264}.01	ø	:	³w=w³a=a³\-=n³=te³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_Vú3úP_NikP-40va,09{264}.02	ø	:	³i=i³ch=ch³
`ligen @stv5b	ùligen	#stv5b	^1SG	~lige	\lige	_Vú3úP_NikP-40va,09{264}.03	ø	:	³l=l³i=i³g=g³e=e³
`hiŠr @adv	ùhiŠr	#adv	^	~hiŠ<r>	\hie	_Vú3úP_NikP-40va,09{264}.04	ø	:	³h=h³ie=iŠ³=r³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40va,09{264}.05@	ø	:	³v=u³n\-=nte³
`ver-brinnen @stv3a	ùver-brinnen	#stv3a	^1SG	~ver-brinne	\verbrinne	_Vú3úP_NikP-40va,10{264}.01	ø	:	³v=v³e=e³r=r³=-³b=b³r=r³i=i³nn=nn³e=e³
`jƒmer-lŒche @adv	ùjƒmer-lŒche	#adv	^	~jƒmer-lŒche	\ia\emerliche	_Vú3úP_NikP-40va,10{264}.02@	ø	:	³i=j³a\e=ƒ³m=m³e=e³r=r³=-³l=l³i=Œ³ch=ch³e=e³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú3úP_NikP-40va,11{264}.01	ø	:	³i=i³n=n³
`dise @pron	ùdise	#pron	^DSm	~disem	\d¡$ em	_Vú3úP_NikP-40va,11{264}.02	ø	:	³d=d³i=i³s=s³e=e³m=m³
`vlamme @mf	ùvlamme	#m	^DS	~vlammen	\flamme\-.(.)"	_Vú3úP_NikP-40va,11{264}.03	ø	:	³f=v³l=l³a=a³mm=mm³e=e³\-=n³
`unte @konj	ùunte	#konj	^	~unte	\Vn\-	_Vú3úP_NikP-40va,11{264}.04@	ø	:	³v=u³n\-=nte³
`‰r @pron	ù‰r	#pron	^DSm	~im	\im	_Vú3úP_NikP-40va,12{264}.01	ø	:	³i=i³m=m³
`ant-wrten @swv	ùant-wrten	#swv	^3SV(I)	~ant-wurtt<e>	\antwu\irt	_Vú3úP_NikP-40va,12{264}.02	ø	:/^[?]	³a=a³n=n³t=t³=-³w=w³u\i=u³r=r³t=tt³=e³
`Abraham @PN	ùAbraham	#PN	^NS	~Abraham	\abraha\-.(:)	_Vú3úP_NikP-40va,12{264}.03@	ø	:	*³a=a³b=b³r=r³a=a³h=h³a=a³\-=m³
`“ @interj	ù“	#interj	^	~“	\"*(O*)	_Vú3úP_NikP-40va,13{264}.01	ø	:	³o=“³
`sun @m<u>	ùsun	#m<u>	^NS	~sun	\$un,,	_Vú3úP_NikP-40va,13{264}.02	ø	:	³s=s³u=u³n=n³
`ge-dŠnken @swv-a	ùge-dŠnken	#swv-a	^2SGB	~ge-dŠnke	\gedenke,,	_Vú3úP_NikP-40va,13{264}.03	ø	:	³g=g³e=e³=-³d=d³e=Š³n=n³k=k³e=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\dc	_Vú3úP_NikP-40va,13{264}.04	ø	:	³d=d³c=azz³
`‰r @pron	ù‰r	#pron	^NSn	~‰zz	\es	_Vú3úP_NikP-40va,13{264}.05@	ø	:	³e=‰³s=zz³
`d– @pron	ùd–	#pron	^DS	~dir	\d¡r	_Vú3úP_NikP-40va,14{264}.01	ø	:	³d=d³i=i³r=r³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_Vú3úP_NikP-40va,14{264}.02	ø	:	³a=a³n=n³=e³
`jŠner @pron	ùjŠner	#pron	^DSf	~jŠner	\ien er	_Vú3úP_NikP-40va,14{264}.03	ø	:	³i=j³e=Š³n=n³e=e³r=r³
`w‰r(e)lt @f	ùw‰r(e)lt	#f	^DS	~w‰<re>lte	\welte	_Vú3úP_NikP-40va,14{264}.04	ø	:	³w=w³e=‰³=re³l=l³t=t³e=e³
`gar(e) @adv	ùgar(e)	#adv	^	~gar<e>	\gar	_Vú3úP_NikP-40va,14{264}.05@	ø	:	³g=g³a=a³r=r³=e³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol<e>	\wol	_Vú3úP_NikP-40va,15{264}.01	ø	:	³w=w³o=o³l=l³=e³
`gƒn @anv	ùgƒn	#anv	^3SVI	~giŠng	\gieng	_Vú3úP_NikP-40va,15{264}.02	ø	:	³g=g³ie=iŠ³n=n³g=g³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40va,15{264}.03	ø	:	³v=u³n\-=nte³
`l‰ben @swv	ùl‰ben	#swv	^2SV(I)	~l‰b<e>test	\lebte$t	_Vú3úP_NikP-40va,15{264}.04@	ø	:	³l=l³e=‰³b=b³=e³t=t³e=e³s=s³t=t³
`gar(e) @adv	ùgar(e)	#adv	^	~gar<e>	\gar	_Vú3úP_NikP-40va,16{264}.01	ø	:	³g=g³a=a³r=r³=e³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol<e>	\wol	_Vú3úP_NikP-40va,16{264}.02	ø	:	³w=w³o=o³l=l³=e³
`nƒh @pr„p	ùnƒh	#pr„p	^	~nƒh	\nach	_Vú3úP_NikP-40va,16{264}.03	ø	:	³n=n³a=ƒ³ch=h³
`dŒn @pron_poss	ùdŒn	#pron_poss	^GSn	~dŒnes	\din es	_Vú3úP_NikP-40va,16{264}.04@	ø	:	³d=d³i=Œ³n=n³e=e³s=s³
`h‰rze @n	ùh‰rze	#n	^GS	~h‰rzen	\herzen	_Vú3úP_NikP-40va,17{264}.01	ø	:	³h=h³e=‰³r=r³z=z³e=e³n=n³
`wille @m	ùwille	#m	^DS	~willen	\willen.(.)	_Vú3úP_NikP-40va,17{264}.02	ø	:	³w=w³i=i³ll=ll³e=e³n=n³
`aber @adv/konj	ùaber	#adv	^	~aber	\ab'	_Vú3úP_NikP-40va,17{264}.03	ø	:	³a=a³b=b³'=er³
`dise @pron	ùdise	#pron	^NSm%	~dirre	\d¡r(=)re	_Vú3úP_NikP-40va,17{264}.04@	ø	:	³d=d³i=i³rr=rr³e=e³
`l‰ben @swv	ùl‰ben	#swv	^3SV(I)	~l‰b<e>te	\lebte	_Vú3úP_NikP-40va,18{264}.01	ø	:	³l=l³e=‰³b=b³=e³t=t³e=e³
`gar(e) @adv	ùgar(e)	#adv	^	~gar<e>	\gar	_Vú3úP_NikP-40va,18{264}.02	ø	:	³g=g³a=a³r=r³=e³
`bel(e) @adv	ùbel(e)	#adv	^	~bel<e>	\v\ibel.(.)	_Vú3úP_NikP-40va,18{264}.03	ø	:	³v\i=³b=b³e=e³l=l³=e³
`ber @pr„p	ùber	#pr„p	^	~ber	\v\iber	_Vú3úP_NikP-40va,18{264}.04@	ø	:	³v\i=³b=b³e=e³r=r³
`d‰r @pron	ùd‰r	#pron	^ASm	~d‰n	\d en	_Vú3úP_NikP-40va,19{264}.01	ø	:	³d=d³e=‰³n=n³
`w‰llen @stv3b	ùw‰llen	#stv3b	^2SV(I)	~woltest	\wolte$t	_Vú3úP_NikP-40va,19{264}.02	ø	:	³w=w³o=o³l=l³t=t³e=e³s=s³t=t³
`d– @pron	ùd–	#pron	^NS	~d–	\dv	_Vú3úP_NikP-40va,19{264}.03	ø	:	³d=d³v=–³
`d– @pron	ùd–	#pron	^AS©	~dich	\dich	_Vú3úP_NikP-40va,19{264}.04	ø	:	³d=d³i=i³ch=ch³
`niht @adv	ùniht	#adv	^	~niŠt	\nit	_Vú3úP_NikP-40va,19{264}.05@	ø	:	³n=n³i=iŠ³t=t³
`er-barmen @swv	ùer-barmen	#swv i	^-	~er-barmen	\erbarme\-.(.)	_Vú3úP_NikP-40va,20{264}.01	ø	:	³e=e³r=r³=-³b=b³a=a³r=r³m=m³e=e³\-=n³
`n– @adv/konj	ùn–	#adv	^	~n–	\Nv	_Vú3úP_NikP-40va,20{264}.02	ø	:	³n=n³v=–³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_Vú3úP_NikP-40va,20{264}.03	ø	:	³i=i³s=s³t=t³
`‰r @pron	ù‰r	#pron	^NSn	~‰zz	\es	_Vú3úP_NikP-40va,20{264}.04	ø	:	³e=‰³s=zz³
`umbe @adv	ùumbe/>+kˆren	#adv	^	~umbe	\vm(=)be*1	_Vú3úP_NikP-40va,20{264}.05@	ø	:	³v=u³m=m³b=b³e=e³
`kˆren @swv	ùkˆren/umbe>+	#swv pV	^-	~ge-kˆret	\gekeret *2.,,	_Vú3úP_NikP-40va,21{264}.01	ø	:	³g=g³e=e³=-³k=k³e=ˆ³r=r³e=e³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú3úP_NikP-40va,21{264}.02	ø	:	³v=u³n\-=nte³
