`w‰g @m	ùw‰g	#m	^AP	~w‰ge	\wege	_IIú1úP_Wind-015,10{25v,12}.23	ø	:	³w=w³e=‰³g=g³e=e³
`d‰r @art	ùd‰r	#art	^GSm	~d‰s	\d e$	_IIú1úP_Wind-015,10{25v,12}.24	ø	:	³d=d³e=‰³s=s³
`lŒb @mn	ùlŒb	#m	^GS	~lŒbes	\libe$.,,	_IIú1úP_Wind-015,10{25v,12}.25	ø	:	³l=l³i=Œ³b=b³e=e³s=s³
`zuo @adv	ùzuo/>+er-vllen	#adv	^	~zuo	\zuo*1	_IIú1úP_Wind-015,10{25v,12}.26	ø	:/ù[L- als Partikelverb, vgl. aber lat. Vorlage]	³z=z³uo=uo³
`er-vllen @swv	ùer-vllen/zuo>+	#swv	^2SG	~er-vlles	\erfulle$*2	_IIú1úP_Wind-015,10{25v,12}.27	ø	:/ù[L- als Partikelverb, vgl. aber lat. Vorlage: adimplebis]	³e=e³r=r³=-³f=v³u=³ll=ll³e=e³s=s³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_IIú1úP_Wind-015,10{25v,12}.28	ø	:	³d=d³u=–³
`ich @pron	ùich	#pron	^AS	~mich	\mih	_IIú1úP_Wind-015,10{25v,13}.29	ø	:	³m=m³i=i³h=ch³
`d‰r @art	ùd‰r	#art	^GSf	~d‰r	\d er	_IIú1úP_Wind-015,10{25v,13}.30	ø	:	³d=d³e=‰³r=r³
`vr”u(we)de @f	ùvr”u(we)de	#f	^GS	~vr”u<we>de	\froude	_IIú1úP_Wind-015,10{25v,13}.31	ø	:	³f=v³r=r³ou=”u³=we³d=d³e=e³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IIú1úP_Wind-015,10{25v,13}.32	ø	:	³m=m³i=i³t=t³
`ant-ltze @n	ùant-ltze	#n	^DS	~ant-ltze	\antluzce	_IIú1úP_Wind-015,10{25v,13}.33	ø	:	³a=a³n=n³t=t³=-³l=l³u=³zc=tz³e=e³
`dŒn @pron_poss	ùdŒn	#pron_poss	^DSmø	~dŒnem	\din em.(.)	_IIú1úP_Wind-015,10{25v,13}.34	ø	:	³d=d³i=Œ³n=n³e=e³m=m³
`d‰r @art	ùd‰r	#art	^NPf	~diŠ	\d ie	_IIú1úP_Wind-015,10{25v,13}.35	ø	:	³d=d³ie=iŠ³
`liŠbnissede @f	ùliŠbnissede	#f	^NP	~liŠbnusside	\lieb(=)nu$$ide	_IIú1úP_Wind-015,10{25v,13}.36	ø	:/ù[L-;ahd-]	³l=l³ie=iŠ³b=b³n=n³u=u³ss=ss³i=i³d=d³e=e³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IIú1úP_Wind-015,10{25v,14}.37	ø	:	³a=a³n=n³=e³
`z‰sw @adj	ùz‰sw	#adj	^DSfw!%	~z‰swen	\ze$w en	_IIú1úP_Wind-015,10{25v,14}.38	ø	:	³z=z³e=‰³s=s³w=w³e=e³n=n³
`dŒn @pron_poss	ùdŒn	#pron_poss	^DSfø	~dŒner	\din er	_IIú1úP_Wind-015,10{25v,14}.39	ø	:	³d=d³i=Œ³n=n³e=e³r=r³
`unz(e) @adv/konj	ùunz(e)	#adv	^	~unze	\unze	_IIú1úP_Wind-015,10{25v,14}.40	ø	:	³u=u³n=n³z=z³e=e³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IIú1úP_Wind-015,10{25v,14}.41	ø	:	³a=a³n=n³=e³
`d‰r @art	ùd‰r	#art	^ASm	~d‰n	\d en	_IIú1úP_Wind-015,10{25v,14}.42	ø	:	³d=d³e=‰³n=n³
`Šnte @mn	ùŠnte	#m	^AS	~Šnte	\ente.(.)	_IIú1úP_Wind-015,10{25v,14}.43@	ø	:/E[Oratio15]	³e=Š³n=n³t=t³e=e³
`be-halten @stv7	ùbe-halten	#stv7	^2SGB	~be-halt	\Behalt,,(	_IIú1úP_Wind-015,10a{25v,15}.01	ø	:	³b=b³e=e³=-³h=h³a=a³l=l³t=t³
`hˆrre @m	ùhˆrre	#m	^NS	~hˆrr‚	\herro,,)	_IIú1úP_Wind-015,10a{25v,15}.02	ø	:	³h=h³e=ˆ³rr=rr³o=‚³
`d‰r @pron	ùd‰r	#pron	^APmfn	~diŠ	\d ie	_IIú1úP_Wind-015,10a{25v,15}.03	ø	:	³d=d³ie=iŠ³
`ge-warten @swv	ùge-warten	#swv pG	^APmfnw%	~ge-wartenten	\gewartent e n	_IIú1úP_Wind-015,10a{25v,15}.04	ø	:	³g=g³e=e³=-³w=w³a=a³r=r³t=t³e=e³n=n³t=t³e=e³n=n³
`ane @pr„p	ùane	#pr„p	^	~ane	\ane	_IIú1úP_Wind-015,10a{25v,15}.05	ø	:	³a=a³n=n³e=e³
`d– @pron	ùd–	#pron	^AS	~dich	\dih	_IIú1úP_Wind-015,10a{25v,15}.06	ø	:	³d=d³i=i³h=ch³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIú1úP_Wind-015,10a{25v,15}.07	ø	:	³u=u³n=n³d=t³e=e³
`ge-machen @swv	ùge-machen	#swv	^2SGB	~ge-mache	\gemache	_IIú1úP_Wind-015,10a{25v,16}.08	ø	:	³g=g³e=e³=-³m=m³a=a³ch=ch³e=e³
`wille @m	ùwille	#m	^AP	~willen	\willen	_IIú1úP_Wind-015,10a{25v,16}.09	ø	:	³w=w³i=i³ll=ll³e=e³n=n³
`dŒn @pron_poss	ùdŒn	#pron_poss	^APmø	~dŒne	\din e	_IIú1úP_Wind-015,10a{25v,16}.10	ø	:	³d=d³i=Œ³n=n³e=e³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IIú1úP_Wind-015,10a{25v,16}.11	ø	:	³m=m³i=i³t=t³
`wir @pron	ùwir	#pron	^DP	~uns	\un$,,	_IIú1úP_Wind-015,10a{25v,16}.12	ø	:	³u=u³n=n³s=s³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIú1úP_Wind-015,10a{25v,16}.13	ø	:	³d=d³a=a³z=zz³
`wir @pron	ùwir	#pron	^NP	~wir	\wir	_IIú1úP_Wind-015,10a{26r,01}.14	ø	:	³w=w³i=i³r=r³
`b‰rht @adj	ùb‰rht	#adj	^-	~b‰rht	\berht 	_IIú1úP_Wind-015,10a{26r,01}.15	ø	:	³b=b³e=‰³r=r³h=h³t=t³
`machen @swv	ùmachen	#swv pV	^NPmf%&	~ge-mach<e>te	\gemacht e	_IIú1úP_Wind-015,10a{26r,01}.16	ø	:	³g=g³e=e³=-³m=m³a=a³ch=ch³=e³t=t³e=e³
`bŒ @pr„p	ùbŒ	#pr„p	^	~bŒ	\bi	_IIú1úP_Wind-015,10a{26r,01}.17	ø	:	³b=b³i=Œ³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IIú1úP_Wind-015,10a{26r,01}.18	ø	:	³d=d³e=‰³r=r³
`vr”u(we)de @f	ùvr”u(we)de	#f	^DS	~vr”u<we>de	\froude	_IIú1úP_Wind-015,10a{26r,01}.19	ø	:	³f=v³r=r³ou=”u³=we³d=d³e=e³
`ur-stŠnte @f	ùur-stŠnte	#f	^GS	~ur-stŠnte	\ur$tente	_IIú1úP_Wind-015,10a{26r,01}.20	ø	:	³u=u³r=r³=-³s=s³t=t³e=Š³n=n³t=t³e=e³
`dŒn @pron_poss	ùdŒn	#pron_poss	^GSfø	~dŒner	\din er	_IIú1úP_Wind-015,10a{26r,01}.21	ø	:	³d=d³i=Œ³n=n³e=e³r=r³
`wir @pron	ùwir	#pron	^NP	~wir	\wir	_IIú1úP_Wind-015,10a{26r,02}.22	ø	:	³w=w³i=i³r=r³
`ge-arnen @swv	ùge-arnen	#swv	^1PG(K)	~garnen	\garnen	_IIú1úP_Wind-015,10a{26r,02}.23	ø	:	³g=g³a=a³r=r³n=n³e=e³n=n³
`ze @pr„p	ùze	#pr„p	^	~ze	\ze	_IIú1úP_Wind-015,10a{26r,02}.24	ø	:/\[lat. {a}]	³z=z³e=e³
`z‰sw @adj	ùz‰sw	#adj	^DP%	~z‰swen	\ze$w en	_IIú1úP_Wind-015,10a{26r,02}.25	ø	:/\[lat. {dextri$}]	³z=z³e=‰³s=s³w=w³e=e³n=n³
`dŒn @pron_poss	ùdŒn	#pron_poss	^DPø	~dŒnen	\din en	_IIú1úP_Wind-015,10a{26r,02}.26	ø	:/\[lat. {tui$}]	³d=d³i=Œ³n=n³e=e³n=n³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IIú1úP_Wind-015,10a{26r,02}.27	ø	:	³m=m³i=i³t=t³
`hŠilig @adj	ùhŠilig	#adj	^DP%	~hŠiligen	\heilig en	_IIú1úP_Wind-015,10a{26r,02}.28	ø	:	³h=h³ei=Ši³l=l³i=i³g=g³e=e³n=n³
`all @pron	ùall	#pron	^DPø	~allen	\all en	_IIú1úP_Wind-015,10a{26r,02}.29	ø	:	³a=a³ll=ll³e=e³n=n³
`liŠben @swv	ùliŠben	#swv pV	^-	~ge-liŠbet	\geliebet 	_IIú1úP_Wind-015,10a{26r,03}.30	ø	:	³g=g³e=e³=-³l=l³ie=iŠ³b=b³e=e³t=t³
`w‰rden @stv3b	ùw‰rden	#stv3b i	^-	~w‰rden	\werden(.)	_IIú1úP_Wind-015,10a{26r,03}.31@	ø	:/^[?]/E[Psalm16]	³w=w³e=‰³r=r³d=d³e=e³n=n³
`er-hoŠren @swv	ùer-hoŠren	#swv	^2SGB	~er-hoŠre	\Erhore,,(	_IIú1úP_Wind-016,01{26r,04}.01	ø	:	³e=e³r=r³=-³h=h³o=oŠ³r=r³e=e³
`hˆrre @m	ùhˆrre	#m	^NS	~hˆrr‚	\herro,,)	_IIú1úP_Wind-016,01{26r,04}.02	ø	:	³h=h³e=ˆ³rr=rr³o=‚³
`r‰ht @n	ùr‰ht	#n	^AS	~r‰ht	\reht	_IIú1úP_Wind-016,01{26r,04}.03	ø	:	³r=r³e=‰³h=h³t=t³
`mŒn @pron_poss	ùmŒn	#pron_poss	^0ASnø	~mŒn	\min(!)	_IIú1úP_Wind-016,01{26r,05}.04	ø	:	³m=m³i=Œ³n=n³
`ane @adv	ùane/>+dŠnken	#adv	^	~ane	\ane*1	_IIú1úP_Wind-016,01{26r,05}.05	ø	:	³a=a³n=n³e=e³
`dŠnken @swv-a	ùdŠnken/ane>+	#swv-a	^2SGB	~dŠnke	\denche*2	_IIú1úP_Wind-016,01{26r,05}.06	ø	:	³d=d³e=Š³n=n³ch=k³e=e³
`dige @f	ùdige	#f	^AS	~dige	\dige.,	_IIú1úP_Wind-016,01{26r,05}.07	ø	:	³d=d³i=i³g=g³e=e³
`vlˆhe @f	ùvlˆhe	#f	^AS	~vlˆhe	\flege.,	_IIú1úP_Wind-016,01{26r,05}.08	ø	:	³f=v³l=l³e=ˆ³g=h³e=e³
`b‰te @f	ùb‰te	#f	^AS	~b‰te	\bete.	_IIú1úP_Wind-016,01{26r,05}.09	ø	:	³b=b³e=‰³t=t³e=e³
`mŒn @pron_poss	ùmŒn	#pron_poss	^ASfø	~mŒne	\min e(!)	_IIú1úP_Wind-016,01{26r,05}.10	ø	:	³m=m³i=Œ³n=n³e=e³
`mit @pr„p	ùmit	#pr„p	^	~mit	\Mit	_IIú1úP_Wind-016,01{26r,06}.11	ø	:	³m=m³i=i³t=t³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\d en	_IIú1úP_Wind-016,01{26r,06}.12	ø	:	³d=d³e=‰³n=n³
`“re @n	ù“re	#n	^DP	~“ren	\oren	_IIú1úP_Wind-016,01{26r,06}.13	ø	:	³o=“³r=r³e=e³n=n³
`ent-vƒhen @stv7	ùent-vƒhen	#stv7	^2SGB	~en<t>-vƒh	\enphah	_IIú1úP_Wind-016,01{26r,06}.14	ø	:	³e=e³n=n³=t³=-³ph=v³a=ƒ³h=h³
`ge-b‰t @n	ùge-b‰t	#n	^AS	~ge-b‰t	\gebet	_IIú1úP_Wind-016,01{26r,06}.15	ø	:	³g=g³e=e³=-³b=b³e=‰³t=t³
`mŒn @pron_poss	ùmŒn	#pron_poss	^0ASnø	~mŒn	\min,,	_IIú1úP_Wind-016,01{26r,06}.16	ø	:	³m=m³i=Œ³n=n³
`niht @adv	ùniht	#adv	^	~niht	\niht	_IIú1úP_Wind-016,01{26r,06}.17	ø	:	³n=n³i=i³h=h³t=t³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IIú1úP_Wind-016,01{26r,07}.18	ø	:	³i=i³n=n³
`l‰fse @mf	ùl‰fse	#mf	^DP	~l‰fsen	\lef$en	_IIú1úP_Wind-016,01{26r,07}.19	ø	:	³l=l³e=‰³f=f³s=s³e=e³n=n³
`un-kust-voll @adj	ùun-kust-voll	#adj	^DPø	~un-kust-vollen	\unchu$t#uoll en%.(!)	_IIú1úP_Wind-016,01{26r,07}.20@	ø	:/ù[L-;Ll-]	³u=u³n=n³=-³ch=k³u=u³s=s³t=t³=-³u=v³o=o³ll=ll³e=e³n=n³
`von @pr„p	ùvon	#pr„p	^	~vone	\Vone	_IIú1úP_Wind-016,02{26r,08}.01	ø	:	³v=v³o=o³n=n³e=e³
`ant-ltze @n	ùant-ltze	#n	^DS	~ant-ltze	\antluzce	_IIú1úP_Wind-016,02{26r,08}.02	ø	:	³a=a³n=n³t=t³=-³l=l³u=³zc=tz³e=e³
`dŒn @pron_poss	ùdŒn	#pron_poss	^DSnø	~dŒnem	\din em	_IIú1úP_Wind-016,02{26r,08}.03	ø	:	³d=d³i=Œ³n=n³e=e³m=m³
`ge-riht(e) @n	ùge-riht(e)	#n	^NS	~ge-rihte	\gerihte	_IIú1úP_Wind-016,02{26r,08}.04	ø	:	³g=g³e=e³=-³r=r³i=i³h=h³t=t³e=e³
`mŒn @pron_poss	ùmŒn	#pron_poss	^0NSnø	~mŒn	\min	_IIú1úP_Wind-016,02{26r,08}.05	ø	:	³m=m³i=Œ³n=n³
`vr(e) @adv	ùvr(e)/>+gƒn	#adv	^	~vr(e)	\fure*1|	_IIú1úP_Wind-016,02{26r,08}.06	ø	:	³f=v³u=³r=r³e=e³
`gƒn @anv	ùgƒn/vr(e)>+	#anv	^3SGK	~gˆ	\|ge*2,,	_IIú1úP_Wind-016,02{26r,08}.07	ø	:	³g=g³e=ˆ³
`ouge @n	ùouge	#n	^NP	~ougen	\ougen	_IIú1úP_Wind-016,02{26r,09}.08	ø	:	³ou=ou³g=g³e=e³n=n³
`dŒn @pron_poss	ùdŒn	#pron_poss	^NPnø	~dŒniu	\din iu	_IIú1úP_Wind-016,02{26r,09}.09	ø	:	³d=d³i=Œ³n=n³iu=iu³
`s‰hen @stv5	ùs‰hen	#stv5	^3PGK	~s‰hen	\$ehen	_IIú1úP_Wind-016,02{26r,09}.10	ø	:	³s=s³e=‰³h=h³e=e³n=n³
`d‰r @art	ùd‰r	#art	^APn	~dŠi	\d ei	_IIú1úP_Wind-016,02{26r,09}.11	ø	:	³d=d³ei=Ši³
`r‰ht @n	ùr‰ht	#n	^AP	~r‰ht	\reht(.)	_IIú1úP_Wind-016,02{26r,09}.12@	ø	:	³r=r³e=‰³h=h³t=t³
`d– @pron	ùd–	#pron	^NS	~d–	\Du	_IIú1úP_Wind-016,03{26r,10}.01	ø	:	³d=d³u=–³
`haben @swv-a	ùhaben	#swv-a	^2SG(I)	~hƒs	\ha$	_IIú1úP_Wind-016,03{26r,10}.02	ø	:	³h=h³a=ƒ³s=s³
`be-w‘ren @swv	ùbe-w‘ren	#swv pV	^-	~be-w‘ret	\bew‘ret 	_IIú1úP_Wind-016,03{26r,10}.03	ø	:	³b=b³e=e³=-³w=w³‘=‘³r=r³e=e³t=t³
`h‰rze @n	ùh‰rze	#n	^AS	~h‰rze	\herce	_IIú1úP_Wind-016,03{26r,10}.04	ø	:	³h=h³e=‰³r=r³c=z³e=e³
`mŒn @pron_poss	ùmŒn	#pron_poss	^0ASnø	~mŒn	\min	_IIú1úP_Wind-016,03{26r,10}.05	ø	:	³m=m³i=Œ³n=n³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIú1úP_Wind-016,03{26r,10}.06	ø	:	³u=u³n=n³d=t³e=e³
`haben @swv-a	ùhaben	#swv-a	^2SG(I)	~hƒs	\ha$	_IIú1úP_Wind-016,03{26r,10}.07	ø	:	³h=h³a=ƒ³s=s³
`wŒsen @swv	ùwŒsen	#swv pV	^-	~ge-wŒset	\gewi$et 	_IIú1úP_Wind-016,03{26r,10}.08	ø	:	³g=g³e=e³=-³w=w³i=Œ³s=s³e=e³t=t³
`‰r @pron	ù‰r	#pron	^GSn	~sŒn	\$in	_IIú1úP_Wind-016,03{26r,10}.09	ø	:	³s=s³i=Œ³n=n³
`nahtes @adv	ùnahtes	#adv	^	~nahtes	\nahte$(.)	_IIú1úP_Wind-016,03{26r,10}.10	ø	:	³n=n³a=a³h=h³t=t³e=e³s=s³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IIú1úP_Wind-016,03{26r,11}.11	ø	:	³m=m³i=i³t=t³
`viur @n	ùviur	#n	^DS	~viure	\fiure	_IIú1úP_Wind-016,03{26r,11}.12	ø	:	³f=v³iu=iu³r=r³e=e³
`ich @pron	ùich	#pron	^AS	~mich	\mih	_IIú1úP_Wind-016,03{26r,11}.13	ø	:	³m=m³i=i³h=ch³
`haben @swv-a	ùhaben	#swv-a	^2SGI	~hƒs	\ha$|	_IIú1úP_Wind-016,03{26r,11}.14	ø	:	³h=h³a=ƒ³s=s³
`d– @pron	ùd–	#pron	^NS	~d–	\|du	_IIú1úP_Wind-016,03{26r,11}.15	ø	:	³d=d³u=–³
`er-suochen @swv	ùer-suochen	#swv pV	^-	~er-suochet	\er$uochet .	_IIú1úP_Wind-016,03{26r,11}.16	ø	:	³e=e³r=r³=-³s=s³uo=uo³ch=ch³e=e³t=t³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIú1úP_Wind-016,03{26r,11}.17	ø	:	³u=u³n=n³d=t³e=e³
`niŠne @adv	ùniŠne	#adv	^	~nih<t>ne	\nihne	_IIú1úP_Wind-016,03{26r,11}.18	ø	:	³n=n³i=i³h=h³=t³n=n³e=e³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_IIú1úP_Wind-016,03{26r,11}.19	ø	:	³i=i³s=s³t=t³
`er-vinden @stv3a	ùer-vinden	#stv3a pV	^-	~er-vunden	\erfunden 	_IIú1úP_Wind-016,03{26r,11}.20	ø	:	³e=e³r=r³=-³f=v³u=u³n=n³d=d³e=e³n=n³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IIú1úP_Wind-016,03{26r,12}.21	ø	:	³i=i³n=n³
`ich @pron	ùich	#pron	^DS	~mir	\mir	_IIú1úP_Wind-016,03{26r,12}.22	ø	:	³m=m³i=i³r=r³
`d‰r @art	ùd‰r	#art	^NSn	~dazz	\d az	_IIú1úP_Wind-016,03{26r,12}.23	ø	:	³d=d³a=a³z=zz³
`un-r‰ht @n	ùun-r‰ht	#n	^NS	~un-r‰ht	\unreht(.)	_IIú1úP_Wind-016,03{26r,12}.24@	ø	:	³u=u³n=n³=-³r=r³e=‰³h=h³t=t³
`dazz @konj	ùdazz	#konj	^	~dazz	\Daz	_IIú1úP_Wind-016,04{26r,13}.01	ø	:	³d=d³a=a³z=zz³
`dƒr @adv	ùdƒr	#adv	^	~dƒr	\der	_IIú1úP_Wind-016,04{26r,13}.02	ø	:/ù[d‰r pron?]	³d=d³e=ƒ³r=r³
`niŠne @adv	ùniŠne	#adv	^	~nih<t>ne	\nihne	_IIú1úP_Wind-016,04{26r,13}.03	ø	:	³n=n³i=i³h=h³=t³n=n³e=e³
`k“sen @swv	ùk“sen	#swv	^3SGK	~k“se	\choe$e.,	_IIú1úP_Wind-016,04{26r,13}.04	ø	:	³ch=k³oe=“³s=s³e=e³
`rŠden @swv	ùrŠden	#swv	^3SGK	~rŠde	\rede.	_IIú1úP_Wind-016,04{26r,13}.05	ø	:	³r=r³e=Š³d=d³e=e³
`mund @m<(u)>	ùmund	#m<(u)>	^NS	~mund	\munt	_IIú1úP_Wind-016,04{26r,13}.06	ø	:	³m=m³u=u³n=n³t=d³
`mŒn @pron_poss	ùmŒn	#pron_poss	^0NSmø	~mŒn	\min	_IIú1úP_Wind-016,04{26r,13}.07	ø	:	³m=m³i=Œ³n=n³
`w‰rk @n	ùw‰rk	#n	^AP	~w‰rk	\werh	_IIú1úP_Wind-016,04{26r,13}.08	ø	:	³w=w³e=‰³r=r³h=k³
`d‰r @art	ùd‰r	#art	^GPmn	~d‰r	\d er	_IIú1úP_Wind-016,04{26r,13}.09	ø	:	³d=d³e=‰³r=r³
`liut @mn	ùliut	#mn	^GP	~liute	\liute(!)	_IIú1úP_Wind-016,04{26r,13}.10	ø	:	³l=l³iu=iu³t=t³e=e³
`durh @pr„p	ùdurh	#pr„p	^	~durh	\durh	_IIú1úP_Wind-016,04{26r,14}.11	ø	:	³d=d³u=u³r=r³h=h³
`d‰r @art	ùd‰r	#art	^APn	~dŠi	\d ei	_IIú1úP_Wind-016,04{26r,14}.12	ø	:	³d=d³ei=Ši³
`wort @n	ùwort	#n	^AP	~wort	\wort	_IIú1úP_Wind-016,04{26r,14}.13	ø	:	³w=w³o=o³r=r³t=t³
`l‰fse @mf	ùl‰fse	#mf	^GP	~l‰fse	\lef$e	_IIú1úP_Wind-016,04{26r,14}.14	ø	:	³l=l³e=‰³f=f³s=s³e=e³
`dŒn @pron_poss	ùdŒn	#pron_poss	^GPmfø	~dŒner	\din er	_IIú1úP_Wind-016,04{26r,14}.15	ø	:	³d=d³i=Œ³n=n³e=e³r=r³
`ich @pron	ùich	#pron	^NS	~ich	\ih	_IIú1úP_Wind-016,04{26r,15}.16	ø	:	³i=i³h=ch³
`haben @swv-a	ùhaben	#swv-a	^1SGI	~hƒn	\han	_IIú1úP_Wind-016,04{26r,15}.17	ø	:	³h=h³a=ƒ³n=n³
`be-hŠten @swv	ùbe-hŠten	#swv pV	^-	~be-hŠtet	\behuotet 	_IIú1úP_Wind-016,04{26r,15}.18	ø	:	³b=b³e=e³=-³h=h³uo=Š³t=t³e=e³t=t³
`w‰g @m	ùw‰g	#m	^AP	~w‰ge	\wege	_IIú1úP_Wind-016,04{26r,15}.19	ø	:	³w=w³e=‰³g=g³e=e³
`d‰r @art	ùd‰r	#art	^APm	~diŠ	\d ie	_IIú1úP_Wind-016,04{26r,15}.20	ø	:	³d=d³ie=iŠ³
`hŠrte @adj	ùhŠrte	#adj	^APmwø	~hŠrten	\hert e n(.)	_IIú1úP_Wind-016,04{26r,15}.21@	ø	:	³h=h³e=Š³r=r³t=t³e=e³n=n³
`voll-machen @swv	ùvoll-machen	#swv	^2SGB	~voll-mache	\Volmache	_IIú1úP_Wind-016,05{26r,16}.01	ø	:	³v=v³o=o³l=ll³=-³m=m³a=a³ch=ch³e=e³
`gang @m<u>	ùgang	#m<u>	^AP	~gŠnge	\genge	_IIú1úP_Wind-016,05{26r,16}.02	ø	:	³g=g³e=Š³n=n³g=g³e=e³
`mŒn @pron_poss	ùmŒn	#pron_poss	^APmø	~mŒne	\min e	_IIú1úP_Wind-016,05{26r,16}.03	ø	:	³m=m³i=Œ³n=n³e=e³
`‰r @pron	ù‰r	#pron	^DP	~in	\in	_IIú1úP_Wind-016,05{26r,16}.04	ø	:	³i=i³n=n³
`stŒge @f	ùstŒge	#f	^DP	~stŒgen	\$tigen	_IIú1úP_Wind-016,05{26r,16}.05	ø	:	³s=s³t=t³i=Œ³g=g³e=e³n=n³
`dŒn @pron_poss	ùdŒn	#pron_poss	^DPø	~dŒnen	\din en.,,	_IIú1úP_Wind-016,05{26r,16}.06	ø	:	³d=d³i=Œ³n=n³e=e³n=n³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIú1úP_Wind-016,05{26r,16}.07	ø	:	³d=d³a=a³z=zz³
`niht @adv	ùniht	#adv	^	~niht	\niht	_IIú1úP_Wind-016,05{26v,01}.08	ø	:	³n=n³i=i³h=h³t=t³
`be-wŠgen @swv	ùbe-wŠgen	#swv pV	^-	~be-wŠg(e)t	\beweget 	_IIú1úP_Wind-016,05{26v,01}.09	ø	:	³b=b³e=e³=-³w=w³e=Š³g=g³e=e³t=t³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3PGK	~w‰rden	\werden	_IIú1úP_Wind-016,05{26v,01}.10	ø	:	³w=w³e=‰³r=r³d=d³e=e³n=n³
`vuoz-spor @n	ùvuoz-spor	#n	^NP	~vuoz-spor	\fuoz$por	_IIú1úP_Wind-016,05{26v,01}.11	ø	:	³f=v³uo=uo³z=z³=-³s=s³p=p³o=o³r=r³
`mŒn @pron_poss	ùmŒn	#pron_poss	^NPnø	~mŒniu	\min iu(.)	_IIú1úP_Wind-016,05{26v,01}.12@	ø	:	³m=m³i=Œ³n=n³iu=iu³
`ich @pron	ùich	#pron	^NS	~ich	\Ih	_IIú1úP_Wind-016,06{26v,02}.01	ø	:	³i=i³h=ch³
`ruofen @stv7	ùruofen	#stv7	^1SVI	~riŠf	\rief,,	_IIú1úP_Wind-016,06{26v,02}.02	ø	:	³r=r³ie=iŠ³f=f³
`wante @konj	ùwante	#konj	^	~wante	\wande	_IIú1úP_Wind-016,06{26v,02}.03	ø	:	³w=w³a=a³n=n³d=t³e=e³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_IIú1úP_Wind-016,06{26v,02}.04	ø	:	³d=d³u=–³
`er-hoŠren @swv	ùer-hoŠren	#swv	^2SV(I)	~er-hortes	\erhorte$	_IIú1úP_Wind-016,06{26v,02}.05	ø	:	³e=e³r=r³=-³h=h³o=o³r=r³t=t³e=e³s=s³
`ich @pron	ùich	#pron	^AS	~mich	\mih,,	_IIú1úP_Wind-016,06{26v,02}.06	ø	:	³m=m³i=i³h=ch³
`got @m	ùgot	#m	^NS	~got	\got(.)	_IIú1úP_Wind-016,06{26v,02}.07	ø	:	³g=g³o=o³t=t³
`ge-nŠigen @swv	ùge-nŠigen	#swv	^2SGB	~ge-nŠige	\geneige	_IIú1úP_Wind-016,06{26v,03}.08	ø	:	³g=g³e=e³=-³n=n³ei=Ši³g=g³e=e³
`“re @n	ù“re	#n	^AS	~“re	\ore	_IIú1úP_Wind-016,06{26v,03}.09	ø	:	³o=“³r=r³e=e³
`dŒn @pron_poss	ùdŒn	#pron_poss	^0ASnø	~dŒn	\din	_IIú1úP_Wind-016,06{26v,03}.10	ø	:	³d=d³i=Œ³n=n³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIú1úP_Wind-016,06{26v,03}.11	ø	:	³u=u³n=n³d=t³e=e³
`er-hoŠren @swv	ùer-hoŠren	#swv	^2SGB	~er-hoŠre	\erhore	_IIú1úP_Wind-016,06{26v,03}.12	ø	:	³e=e³r=r³=-³h=h³o=oŠ³r=r³e=e³
`wort @n	ùwort	#n	^AP	~wort	\wort	_IIú1úP_Wind-016,06{26v,03}.13	ø	:	³w=w³o=o³r=r³t=t³
`mŒn @pron_poss	ùmŒn	#pron_poss	^APnø	~mŒniu	\min iu(!)	_IIú1úP_Wind-016,06{26v,04}.14@	ø	:	³m=m³i=Œ³n=n³iu=iu³
`ge-wunter-lŒchen @swv	ùge-wunter-lŒchen	#swv	^2SGB	~ge-wunter-lŒche	\Gewunderliche	_IIú1úP_Wind-016,07{26v,04}.01	ø	:	³g=g³e=e³=-³w=w³u=u³n=n³d=t³e=e³r=r³=-³l=l³i=Œ³ch=ch³e=e³
`barm-h‰rze @f	ùbarm-h‰rze	#f	^AP	~barm<e>-h‰rze	\barmherce	_IIú1úP_Wind-016,07{26v,04}.02	ø	:	³b=b³a=a³r=r³m=m³=e³=-³h=h³e=‰³r=r³c=z³e=e³
