`m‘re @fn	ùm‘re	#n	^GP	~m‘r<e>	\m‘r	_IVú1úV_Diet-02454{63va,40}.03	ø	:	³m=m³‘=‘³r=r³=e³
`sl‰hte @adv	ùsl‰hte	#adv	^	~sl‰ht<e>	\$leht	_IVú1úV_Diet-02454{63va,40}.04	ø	:	³s=s³l=l³e=‰³h=h³t=t³=e³
`be-rihten @swv	ùbe-rihten	#swv i	^-	~be-rihten	\berichten.(:)	_IVú1úV_Diet-02454{63va,40}.05@	ø	:	³b=b³e=e³=-³r=r³i=i³ch=h³t=t³e=e³n=n³
`w‰r @pron	ùw‰r	#pron	^ASn	~wazz	\W az	_IVú1úV_Diet-02455{63va,41}.01	ø	:	³w=w³a=a³z=zz³
`iŠtes-lich @pron	ùiŠtes-lich	#pron	^NSm%	~iŠ<te>s-lŒcher	\i$lich er	_IVú1úV_Diet-02455{63va,41}.02	ø	:	³i=iŠ³=te³s=s³=-³l=l³i=Œ³ch=ch³e=e³r=r³
`kind @n	ùkind	#n	^GP	~kind<e>	\kint	_IVú1úV_Diet-02455{63va,41}.03	ø	:	³k=k³i=i³n=n³t=d³=e³
`ge-winnen @stv3a	ùge-winnen	#stv3a	^3SVI	~ge-wan	\gewan.,,	_IVú1úV_Diet-02455{63va,41}.04@	ø	:	³g=g³e=e³=-³w=w³a=a³n=n³
`d‰r @pron	ùd‰r	#pron	^ASn	~dazz	\d az	_IVú1úV_Diet-02456{63va,42}.01	ø	:	³d=d³a=a³z=zz³
`wŠllen @anv	ùwŠllen	#anv	^1SGI	~wil<e>	\wil	_IVú1úV_Diet-02456{63va,42}.02	ø	:	³w=w³i=i³l=l³=e³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_IVú1úV_Diet-02456{63va,42}.03	ø	:	³i=i³ch=ch³
`ir @pron	ùir	#pron	^AP	~iuch	\ivch	_IVú1úV_Diet-02456{63va,42}.04	ø	:	³iv=iu³ch=ch³
`wizzen @anv	ùwizzen	#anv i	^-	~wizzen	\wizzen	_IVú1úV_Diet-02456{63va,42}.05	ø	:	³w=w³i=i³zz=zz³e=e³n=n³
`lƒzen @stv7	ùlƒzen	#stv7 i	^-	~lƒn	\lan.(:)	_IVú1úV_Diet-02456{63va,42}.06@	ø	:	³l=l³a=ƒ³n=n³
`‰r @pron	ù‰r	#pron	^NSn	~‰zz	\Ez	_IVú1úV_Diet-02457{63va,43}.01	ø	:	³e=‰³z=zz³
`ge-winnen @stv3a	ùge-winnen	#stv3a	^3SVI	~ge-wan	\gewan	_IVú1úV_Diet-02457{63va,43}.02	ø	:	³g=g³e=e³=-³w=w³a=a³n=n³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IVú1úV_Diet-02457{63va,43}.03	ø	:	³d=d³e=‰³r=r³
`kni(n)g @m	ùkni(n)g	#m	^NS	~kni<n>g	\kvnich	_IVú1úV_Diet-02457{63va,43}.04	ø	:	³k=k³v=³n=n³i=i³=n³ch=g³
`E\`rm-rŒch @PN	ùE\`rm-rŒch	#PN	^NS	~E\`rm-rŒch	\Ermrich.	_IVú1úV_Diet-02457{63va,43}.05@	ø	:	³e=e³r=r³m=m³r=r³i=Œ³ch=ch³
`Šin @art	ùŠin	#art	^ASm	~Šinen	\e¡n en	_IVú1úV_Diet-02458{63va,44}.01	ø	:	³ei=Ši³n=n³e=e³n=n³
`sun @m<u>	ùsun	#m<u>	^AS	~sun	\$vn,,	_IVú1úV_Diet-02458{63va,44}.02	ø	:	³s=s³v=u³n=n³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IVú1úV_Diet-02458{63va,44}.03	ø	:	³d=d³e=‰³r=r³
`hŠizen @stv7	ùhŠizen	#stv7	^3SVI	~hiŠz	\hiez	_IVú1úV_Diet-02458{63va,44}.04	ø	:	³h=h³ie=iŠ³z=z³
`Vride-rŒch @PN	ùVride-rŒch	#PN	^NS	~Vride-rŒch	\Friderich.,,	_IVú1úV_Diet-02458{63va,44}.05@	ø	:	³f=v³r=r³i=i³d=d³e=e³r=r³i=Œ³ch=ch³
`d‰r @pron	ùd‰r	#pron	^ASm+	~d‰n	\D en	_IVú1úV_Diet-02459{63va,45}.01	ø	:	³d=d³e=‰³n=n³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úV_Diet-02459{63va,45}.02	ø	:	³e=‰³r=r³
`sŒd @adv/konj	ùsŒd	#adv	^	~sŒt	\$it	_IVú1úV_Diet-02459{63va,45}.03	ø	:	³s=s³i=Œ³t=t³
`ver-sŠnten @swv	ùver-sŠnten	#swv	^3SV	~ver-santte	\v'$ande.	_IVú1úV_Diet-02459{63va,45}.04@	ø	:	³v=v³'=er³=-³s=s³a=a³n=n³=t³d=t³e=e³
`hin(e) @adv	ùhin(e)	#adv	^	~hin	\hin|	_IVú1úV_Diet-02460{63va,46}.01	ø	:	³h=h³i=i³n=n³
`ze @pr„p	ùze	#pr„p	^	~ze	\|ze	_IVú1úV_Diet-02460{63va,46}.02	ø	:	³z=z³e=e³
`d‰r @art	ùd‰r	#art	^GP	~d‰r	\d er	_IVú1úV_Diet-02460{63va,46}.03	ø	:	³d=d³e=‰³r=r³
`Wilze @m	ùWilze	#m	^GP	~Wilzen	\wilzen	_IVú1úV_Diet-02460{63va,46}.04	ø	:	³w=w³i=i³l=l³z=z³e=e³n=n³
`lant @n	ùlant	#n	^DS	~lante	\lande.(.)	_IVú1úV_Diet-02460{63va,46}.05@	ø	:	³l=l³a=a³n=n³d=t³e=e³
`dƒr @adv	ùdƒr/+ane	#adv	^	~dƒr	\Dar	_IVú1úV_Diet-02461{63va,47}.01	ø	:	³d=d³a=ƒ³r=r³
`ane @adv	ùane/dƒr+	#adv	^	~an<e>	\an	_IVú1úV_Diet-02461{63va,47}.02	ø	:	³a=a³n=n³=e³
`man @pron_subst	ùman	#pron_subst	^NS	~man	\man	_IVú1úV_Diet-02461{63va,47}.03	ø	:	³m=m³a=a³n=n³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0ASf	~sŒn	\$in	_IVú1úV_Diet-02461{63va,47}.04	ø	:	³s=s³i=Œ³n=n³
`un-triuwe @f	ùun-triuwe	#f	^AS	~un-triuwe	\vntriwe	_IVú1úV_Diet-02461{63va,47}.05	ø	:	³v=u³n=n³=-³t=t³r=r³iw=iuw³e=e³
`s‰hen @stv5	ùs‰hen	#stv5	^3SVI	~sah	\$ach.(.)	_IVú1úV_Diet-02461{63va,47}.06@	ø	:	³s=s³a=a³ch=h³
`n– @adv/konj	ùn–	#adv	^	~n–	\nv	_IVú1úV_Diet-02462{63va,48}.01	ø	:	³n=n³v=–³
`s‰hen @stv5	ùs‰hen	#stv5	^2PGB	~s‰h<e>t	\$eht,,	_IVú1úV_Diet-02462{63va,48}.02	ø	:	³s=s³e=‰³h=h³=e³t=t³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\da	_IVú1úV_Diet-02462{63va,48}.03	ø	:/#[!]	³d=d³a=ƒ³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úV_Diet-02462{63va,48}.04	ø	:	³e=‰³r=r³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0ASf	~sŒn	\$in	_IVú1úV_Diet-02462{63va,48}.05	ø	:	³s=s³i=Œ³n=n³
`triuwe @f	ùtriuwe	#f	^AS	~triuwe	\triwe	_IVú1úV_Diet-02462{63va,48}.06	ø	:	³t=t³r=r³iw=iuw³e=e³
`br‰chen @stv4	ùbr‰chen	#stv4	^3SVI	~brach	\brach.	_IVú1úV_Diet-02462{63va,48}.07@	ø	:	³b=b³r=r³a=a³ch=ch³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\*(a*)n	_IVú1úV_Diet-02463{63vb,01}.01	ø	:	³a=a³n=n³=e³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DSn	~sŒnem	\$in em	_IVú1úV_Diet-02463{63vb,01}.02	ø	:	³s=s³i=Œ³n=n³e=e³m=m³
`liŠb @adj	ùliŠb	#adj	^DSn!	~liŠbem	\liew em	_IVú1úV_Diet-02463{63vb,01}.03	ø	:	³l=l³ie=iŠ³w=b³e=e³m=m³
`kind @n	ùkind	#n	^DS	~kinde	\kinde.(!)	_IVú1úV_Diet-02463{63vb,01}.04@	ø	:	³k=k³i=i³n=n³d=d³e=e³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IVú1úV_Diet-02464{63vb,02}.01	ø	:	³a=a³n=n³=e³
`manig @pron	ùmanig	#pron	^DSn	~manigem	\manig em	_IVú1úV_Diet-02464{63vb,02}.02	ø	:	³m=m³a=a³n=n³i=i³g=g³e=e³m=m³
`m‘re @fn	ùm‘re	#n	^DS	~m‘r<e>	\m‘r	_IVú1úV_Diet-02464{63vb,02}.03	ø	:	³m=m³‘=‘³r=r³=e³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_IVú1úV_Diet-02464{63vb,02}.04	ø	:	³i=i³ch=ch³
`d‰r @pron	ùd‰r	#pron	^ASn	~dazz	\d az	_IVú1úV_Diet-02464{63vb,02}.05	ø	:	³d=d³a=a³z=zz³
`vinden @stv3a	ùvinden	#stv3a	^1SG	~vinde	\vinde,,	_IVú1úV_Diet-02464{63vb,02}.06@	ø	:	³v=v³i=i³n=n³d=d³e=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\Daz	_IVú1úV_Diet-02465{63vb,03}.01	ø	:	³d=d³a=a³z=zz³
`bŒ @pr„p	ùbŒ	#pr„p	^	~bŒ	\bei	_IVú1úV_Diet-02465{63vb,03}.02	ø	:	³b=b³ei=Œ³
`niŠ-mann(d) @pron_subst	ùniŠ-mann	#pron_subst	^GS	~niŠ-mannes	\n¡mannes	_IVú1úV_Diet-02465{63vb,03}.03	ø	:	³n=n³i=iŠ³=-³m=m³a=a³nn=nn³e=e³s=s³
`tag @m	ùtag	#m	^DP	~tagen	\tagen.	_IVú1úV_Diet-02465{63vb,03}.04@	ø	:	³t=t³a=a³g=g³e=e³n=n³
`un-ge-triuwe @adj	ùun-ge-triuwe	#adj comp	^0NSm	~un-ge-triuwer	\vngetriw er 	_IVú1úV_Diet-02466{63vb,04}.01	ø	:	³v=u³n=n³=-³g=g³e=e³=-³t=t³r=r³iw=iuw³e=e³r=r³
`lŒb @mn	ùlŒb	#m	^NS	~lŒb	\lip	_IVú1úV_Diet-02466{63vb,04}.02	ø	:	³l=l³i=Œ³p=b³
`niŠ @adv	ùniŠ	#adv	^	~niŠ	\n¡e	_IVú1úV_Diet-02466{63vb,04}.03	ø	:	³n=n³ie=iŠ³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\wart	_IVú1úV_Diet-02466{63vb,04}.04	ø	:	³w=w³a=a³r=r³t=d³
`tragen @stv6	ùtragen	#stv6 pV	^-	~ge-tragen	\get%%agen (.)	_IVú1úV_Diet-02466{63vb,04}.05@	ø	:	³g=g³e=e³=-³t=t³%%=r³a=a³g=g³e=e³n=n³
`DiŠt-hŠr @PN	ùDiŠt-hŠr	#PN	^NS	~DiŠt-hŠr	\Diether,	_IVú1úV_Diet-02467{63vb,05}.01	ø	:	³d=d³ie=iŠ³th=th³e=Š³r=r³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IVú1úV_Diet-02467{63vb,05}.02	ø	:	³d=d³e=‰³r=r³
`rŒche @adj	ùrŒche	#adj	^NSmw%	~rŒche	\rich e ,,	_IVú1úV_Diet-02467{63vb,05}.03@	ø	:	³r=r³i=Œ³ch=ch³e=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IVú1úV_Diet-02468{63vb,06}.01	ø	:	³d=d³e=‰³r=r³
`ge-winnen @stv3a	ùge-winnen	#stv3a	^3SVI	~ge-wan	\gewan	_IVú1úV_Diet-02468{63vb,06}.02	ø	:	³g=g³e=e³=-³w=w³a=a³n=n³
`sicher-lŒche @adv	ùsicher-lŒche	#adv	^	~sicher-lŒche	\$iche'liche	_IVú1úV_Diet-02468{63vb,06}.03@	ø	:	³s=s³i=i³ch=ch³e=e³'=r³=-³l=l³i=Œ³ch=ch³e=e³
`drŒ @num	ùdrŒ	#num	^APm	~drŒe	\*(d*)rie	_IVú1úV_Diet-02469{63vb,07}.01	ø	:	³d=d³r=r³i=Œ³e=e³
`sun @m<u>	ùsun	#m<u>	^AP	~sne	\$vne	_IVú1úV_Diet-02469{63vb,07}.02	ø	:	³s=s³v=³n=n³e=e³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol<e>	\wol	_IVú1úV_Diet-02469{63vb,07}.03	ø	:	³w=w³o=o³l=l³=e³
`ge-tƒn @adj_part	ùge-tƒn	#adj_part	^0APmø	~ge-tƒn	\getan ,,	_IVú1úV_Diet-02469{63vb,07}.04@	ø	:	³g=g³e=e³=-³t=t³a=ƒ³n=n³
`d‰r @pron	ùd‰r	#pron	^DP+	~d‰n	\d en	_IVú1úV_Diet-02470{63vb,08}.01	ø	:	³d=d³e=‰³n=n³
`E\`rm-rŒch @PN	ùE\`rm-rŒch	#PN	^NS	~E\`rm-rŒch	\Ermrich	_IVú1úV_Diet-02470{63vb,08}.02	ø	:	³e=e³r=r³m=m³r=r³i=Œ³ch=ch³
`sŒd @adv/konj	ùsŒd	#adv	^	~sŒt	\$it	_IVú1úV_Diet-02470{63vb,08}.03	ø	:	³s=s³i=Œ³t=t³
`be-n‰men @stv4	ùbe-n‰men	#stv4	^3SVI	~be-nam	\benam	_IVú1úV_Diet-02470{63vb,08}.04@	ø	:	³b=b³e=e³=-³n=n³a=a³m=m³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\D az	_IVú1úV_Diet-02471{63vb,09}.01	ø	:	³d=d³a=a³z=zz³
`l‰ben @mn	ùl‰ben	#n	^AS	~l‰b<e>n	\lebn,,	_IVú1úV_Diet-02471{63vb,09}.02	ø	:	³l=l³e=‰³b=b³=e³n=n³
`d“ @adv/konj	ùd“	#konj	^	~d“	\do	_IVú1úV_Diet-02471{63vb,09}.03	ø	:	³d=d³o=“³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úV_Diet-02471{63vb,09}.04	ø	:	³e=‰³r=r³
`‰r @pron	ù‰r	#pron	^APm	~si	\$i	_IVú1úV_Diet-02471{63vb,09}.05	ø	:	³s=s³i=i³
`vƒhen @stv7	ùvƒhen	#stv7	^3SVI	~viŠ	\vie.	_IVú1úV_Diet-02471{63vb,09}.06@	ø	:	³v=v³ie=iŠ³
`unte @konj	ùunte	#konj	^	~unt<e>	\vnd	_IVú1úV_Diet-02472{63vb,10}.01	ø	:	³v=u³n=n³d=t³=e³
`‰r @pron	ù‰r	#pron	^APm	~si	\$i	_IVú1úV_Diet-02472{63vb,10}.02	ø	:	³s=s³i=i³
`ƒne @pr„p	ùƒne	#pr„p	^	~ƒne	\ane	_IVú1úV_Diet-02472{63vb,10}.03	ø	:	³a=ƒ³n=n³e=e³
`schuld(e) @f	ùschuld(e)	#f	^AS	~schulde	\$chvlde	_IVú1úV_Diet-02472{63vb,10}.04	ø	:	³sch=sch³v=u³l=l³d=d³e=e³
`hƒhen @stv7	ùhƒhen	#stv7	^3SVI	~hiŠ	\hie.(.)	_IVú1úV_Diet-02472{63vb,10}.05@	ø	:	³h=h³ie=iŠ³
`DiŠt-mƒr @PN	ùDiŠt-mƒr	#PN	^NS	~DiŠt-mƒr	\Dietmar,	_IVú1úV_Diet-02473{63vb,11}.01	ø	:	³d=d³ie=iŠ³t=t³=-³m=m³a=ƒ³r=r³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IVú1úV_Diet-02473{63vb,11}.02	ø	:	³d=d³e=‰³r=r³
`tugend-haft @adj	ùtugend-haft	#adj	^0NSmw%	~tugend-haft	\tvgenthaft .,,	_IVú1úV_Diet-02473{63vb,11}.03@	ø	:	³t=t³v=u³g=g³e=e³n=n³t=d³=-³h=h³a=a³f=f³t=t³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IVú1úV_Diet-02474{63vb,12}.01	ø	:	³d=d³e=‰³r=r³
`l‰ben @swv	ùl‰ben	#swv	^3SV	~l‰b<e>t<e>	\lebt	_IVú1úV_Diet-02474{63vb,12}.02	ø	:	³l=l³e=‰³b=b³=e³t=t³=e³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IVú1úV_Diet-02474{63vb,12}.03	ø	:	³i=i³n=n³
`rŠin(e) @adj	ùrŠin(e)	#adj	^DSf	~rŠiner	\rein e r	_IVú1úV_Diet-02474{63vb,12}.04	ø	:	³r=r³ei=Ši³n=n³e=e³r=r³
`blŠjen @swv	ùblŠjen	#swv pG	^DSf	~blŠ<je>nter	\blv\end '	_IVú1úV_Diet-02474{63vb,12}.05	ø	:	³b=b³l=l³v\e=Š³=je³n=n³d=t³'=er³
`kraft @f<u>	ùkraft	#f<u>	^DS	~kraft	\chraft.	_IVú1úV_Diet-02474{63vb,12}.06@	ø	:	³ch=k³r=r³a=a³f=f³t=t³
`vnv-z‰hen @num	ùvnv-z‰hen	#num	^0APn	~vnv-z‰hen	\Fvmfzehen	_IVú1úV_Diet-02475{63vb,13}.01	ø	:	³f=v³v=³m=n³f=v³=-³z=z³e=‰³h=h³e=e³n=n³
`jƒr @n	ùjƒr	#n	^AP	~jƒr	\iar	_IVú1úV_Diet-02475{63vb,13}.02	ø	:	³i=j³a=ƒ³r=r³
`vollig-lŒche @adv	ùvollig-lŒche	#adv	^	~vollig-lŒch<e>	\vollechlich.	_IVú1úV_Diet-02475{63vb,13}.03@	ø	:	³v=v³o=o³ll=ll³e=i³ch=g³=-³l=l³i=Œ³ch=ch³=e³
`unte @konj	ùunte	#konj	^	~unt<e>	\vnd	_IVú1úV_Diet-02476{63vb,14}.01	ø	:	³v=u³n=n³d=t³=e³
`n‰men @stv4	ùn‰men	#stv4	^3SVI	~nam	\nam	_IVú1úV_Diet-02476{63vb,14}.02	ø	:	³n=n³a=a³m=m³
`Šin @art	ùŠin	#art	^0ASf	~Šin	\ein	_IVú1úV_Diet-02476{63vb,14}.03	ø	:	³ei=Ši³n=n³
`kni(n)ginne @f	ùkni(n)ginne	#f	^AS	~kni<n>ginne	\kvneginne	_IVú1úV_Diet-02476{63vb,14}.04	ø	:	³k=k³v=³n=n³e=i³=n³g=g³i=i³nn=nn³e=e³
`rŒche @adj	ùrŒche	#adj	^0ASfø	~rŒch<e>	\rich .,	_IVú1úV_Diet-02476{63vb,14}.05@	ø	:	³r=r³i=Œ³ch=ch³=e³
`Šin @art	ùŠin	#art	^GSm	~Šines	\Ein es	_IVú1úV_Diet-02477{63vb,15}.01	ø	:	³ei=Ši³n=n³e=e³s=s³
`kni(n)g @m	ùkni(n)g	#m	^GS	~kni<n>ges	\kvniges	_IVú1úV_Diet-02477{63vb,15}.02	ø	:	³k=k³v=³n=n³i=i³=n³g=g³e=e³s=s³
`tohter @f<(u)>	ùtohter	#f<(u)>	^AS	~tohter	\tohter.(.)	_IVú1úV_Diet-02477{63vb,15}.03@	ø	:	³t=t³o=o³h=h³t=t³e=e³r=r³
`d‰ste @adv	ùd‰ste	#adv	^	~d‰ste	\de$te	_IVú1úV_Diet-02478{63vb,16}.01	ø	:	³d=d³e=‰³s=s³t=t³e=e³
`bazz @adv comp	ùbazz	#adv comp	^	~bazz	\baz	_IVú1úV_Diet-02478{63vb,16}.02	ø	:	³b=b³a=a³z=z³
`mgen @anv	ùmgen	#anv	^3SV	~moht<e>	\moht|	_IVú1úV_Diet-02478{63vb,16}.03	ø	:	³m=m³o=o³h=h³t=t³=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\|er	_IVú1úV_Diet-02478{63vb,16}.04@	ø	:	³e=‰³r=r³
`ge-l‰ben @swv	ùge-l‰ben	#swv i	^-	~ge-l‰b<e>n	\Gelebn	_IVú1úV_Diet-02479{63vb,17}.01	ø	:	³g=g³e=e³=-³l=l³e=‰³b=b³=e³n=n³
`nƒh @pr„p	ùnƒh	#pr„p	^	~nƒh	\nach	_IVú1úV_Diet-02479{63vb,17}.02	ø	:	³n=n³a=ƒ³ch=h³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DSmn	~sŒnem	\$in em	_IVú1úV_Diet-02479{63vb,17}.03	ø	:	³s=s³i=Œ³n=n³e=e³m=m³
`muot @mn<(u)>	ùmuot	#mn<(u)>	^DS	~muote	\mv\ote(.)	_IVú1úV_Diet-02479{63vb,17}.04@	ø	:	³m=m³v\o=uo³t=t³e=e³
`DiŠt-mƒr @PN	ùDiŠt-mƒr	#PN	^NS	~DiŠt-mƒr	\Dietmar,	_IVú1úV_Diet-02480{63vb,18}.01	ø	:	³d=d³ie=iŠ³t=t³=-³m=m³a=ƒ³r=r³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IVú1úV_Diet-02480{63vb,18}.02	ø	:	³d=d³e=‰³r=r³
`guot @adj	ùguot	#adj	^NSmw%	~guote	\gv\ot e.,)	_IVú1úV_Diet-02480{63vb,18}.03@	ø	:	³g=g³v\o=uo³t=t³e=e³
`ge-winnen @stv3a	ùge-winnen	#stv3a	^3SVI	~ge-wan	\<G>ewan	_IVú1úV_Diet-02481{63vb,19}.01	ø	:	³g=g³e=e³=-³w=w³a=a³n=n³
`bŒ @pr„p	ùbŒ	#pr„p	^	~bŒ	\bi	_IVú1úV_Diet-02481{63vb,19}.02	ø	:	³b=b³i=Œ³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IVú1úV_Diet-02481{63vb,19}.03	ø	:	³d=d³e=‰³r=r³
`s‰lb @pron	ùs‰lb	#pron	^DSfw	~s‰lben	\$elb en	_IVú1úV_Diet-02481{63vb,19}.04	ø	:	³s=s³e=‰³l=l³b=b³e=e³n=n³
`vrouwe @f	ùvrouwe	#f	^DS	~vrouwen	\vrowe\-	_IVú1úV_Diet-02481{63vb,19}.05	ø	:	³v=v³r=r³o=ou³w=w³e=e³\-=n³
`kind @n	ùkind	#n	^AP	~kind	\k¡nt.,,	_IVú1úV_Diet-02481{63vb,19}.06@	ø	:	³k=k³i=i³n=n³t=d³
`d‰r @pron	ùd‰r	#pron	^NPn	~diŠ	\d ie	_IVú1úV_Diet-02482{63vb,20}.01	ø	:	³d=d³ie=iŠ³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3PV	~wurden	\wu\erden	_IVú1úV_Diet-02482{63vb,20}.02	ø	:	³w=w³u\e=u³r=r³d=d³e=e³n=n³
`bi-dŠrbe @adj	ùbi-dŠrbe	#adj	^-	~bi-dŠrb<e>	\biderb 	_IVú1úV_Diet-02482{63vb,20}.03	ø	:	³b=b³i=i³=-³d=d³e=Š³r=r³b=b³=e³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_IVú1úV_Diet-02482{63vb,20}.04	ø	:	³v=u³n=n³d=t³e=e³
`kŠne @adj	ùkŠne	#adj	^-	~kŠne	\kv\en e 	_IVú1úV_Diet-02482{63vb,20}.05	ø	:	³k=k³v\e=Š³n=n³e=e³
`sint @adv/konj	ùsint	#adv	^	~sint	\$int.(.)	_IVú1úV_Diet-02482{63vb,20}.06@	ø	:	³s=s³i=i³n=n³t=t³
`w‰r @pron	ùw‰r	#pron	^NSm	~w‰r	\W er	_IVú1úV_Diet-02483{63vb,21}.01	ø	:	³w=w³e=‰³r=r³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IVú1úV_Diet-02483{63vb,21}.02	ø	:	³d=d³e=‰³r=r³
`Šin @num	ùŠin	#num	^NSmw%	~Šine	\ein e	_IVú1úV_Diet-02483{63vb,21}.03	ø	:	³ei=Ši³n=n³e=e³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVK	~w‘re	\were,,	_IVú1úV_Diet-02483{63vb,21}.04@	ø	:	³w=w³e=‘³r=r³e=e³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\d az	_IVú1úV_Diet-02484{63vb,22}.01	ø	:	³d=d³a=a³z=zz³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_IVú1úV_Diet-02484{63vb,22}.02	ø	:	³i=i³s=s³t=t³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IVú1úV_Diet-02484{63vb,22}.03	ø	:	³d=d³e=‰³r=r³
`B‰rner(e) @m	ùB‰rner(e)	#m	^NS	~B‰rn‘re	\Bernere.,,	_IVú1úV_Diet-02484{63vb,22}.04@	ø	:	³b=b³e=‰³r=r³n=n³e=‘³r=r³e=e³
`d‰r @pron	ùd‰r	#pron	^NSm+	~d‰r	\D er	_IVú1úV_Diet-02485{63vb,23}.01	ø	:	³d=d³e=‰³r=r³
`mit @pr„p	ùmit	#pr„p	^	~mit	\mit	_IVú1úV_Diet-02485{63vb,23}.02	ø	:	³m=m³i=i³t=t³
`manig @pron	ùmanig	#pron	^DSf	~maniger	\manig '	_IVú1úV_Diet-02485{63vb,23}.03	ø	:	³m=m³a=a³n=n³i=i³g=g³'=er³
`mann-hŠit @f	ùmann-hŠit	#f	^DS	~mann-hŠit	\manheit.	_IVú1úV_Diet-02485{63vb,23}.04@	ø	:	³m=m³a=a³n=nn³=-³h=h³ei=Ši³t=t³
`all @pron	ùall	#pron	^APn	~alliu	\ell ev	_IVú1úV_Diet-02486{63vb,24}.01	ø	:	³e=a³ll=ll³ev=iu³
`d‰r @art	ùd‰r	#art	^APn	~diu	\d iv	_IVú1úV_Diet-02486{63vb,24}.02	ø	:	³d=d³iv=iu³
`wunter @n	ùwunter	#n	^AP	~wunter	\wunder	_IVú1úV_Diet-02486{63vb,24}.03	ø	:	³w=w³u=u³n=n³d=t³e=e³r=r³
`haben @swv-a	ùhaben	#swv-a	^3SGI	~hƒt	\hat	_IVú1úV_Diet-02486{63vb,24}.04	ø	:	³h=h³a=ƒ³t=t³
`be-jagen @swv	ùbe-jagen	#swv pV	^-	~be-jŠi{age}t	\beieit .,,	_IVú1úV_Diet-02486{63vb,24}.05@	ø	:	³b=b³e=e³=-³i=j³ei=Ši{age}³t=t³
`dƒr @adv	ùdƒr/+von(e)	#adv	^	~dƒ	\*(d*)a	_IVú1úV_Diet-02487{63vb,25}.01	ø	:	³d=d³a=ƒ³
`von(e) @adv	ùvon(e)/dƒr+	#adv	^	~von	\von	_IVú1úV_Diet-02487{63vb,25}.02	ø	:	³v=v³o=o³n=n³
`man @pron_subst	ùman	#pron_subst	^NS	~man	\man	_IVú1úV_Diet-02487{63vb,25}.03	ø	:	³m=m³a=a³n=n³
`singen @stv3a	ùsingen	#stv3a	^3SGI	~singet	\$inget	_IVú1úV_Diet-02487{63vb,25}.04	ø	:	³s=s³i=i³n=n³g=g³e=e³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_IVú1úV_Diet-02487{63vb,25}.05	ø	:	³v=u³n=n³d=t³e=e³
`sagen @swv-a	ùsagen	#swv-a	^3SGI	~sŠi{age}t	\$eit.,,	_IVú1úV_Diet-02487{63vb,25}.06@	ø	:	³s=s³ei=Ši{age}³t=t³
`wante @konj	ùwante	#konj	^	~want<e>	\wand	_IVú1úV_Diet-02488{63vb,26}.01	ø	:	³w=w³a=a³n=n³d=t³=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úV_Diet-02488{63vb,26}.02	ø	:	³e=‰³r=r³
`lŒden @stv1a	ùlŒden	#stv1a	^3SVI	~lŠid	\leit	_IVú1úV_Diet-02488{63vb,26}.03	ø	:	³l=l³ei=Ši³t=d³
`michel @adj	ùmichel	#adj	^0ASfn	~michel	\michel 	_IVú1úV_Diet-02488{63vb,26}.04	ø	:	³m=m³i=i³ch=ch³e=e³l=l³
