`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_Vú4búP_Hleb-011v,23{012,03}.04	ø	:	³s=s³o=“³
`schoŠne @adj	ùschoŠne	#adj	^-	~schoŠne	\$cho(=)n e .,,	_Vú4búP_Hleb-011v,23{012,03}.05@	ø	:	³sch=sch³o=oŠ³n=n³e=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_Vú4búP_Hleb-011v,24{012,03}.01	ø	:	³d=d³a=a³z=zz³
`ir(e) @pron_poss	ùir(e)	#pron_poss	^0NSm	~ir<e>	\¡r	_Vú4búP_Hleb-011v,24{012,03}.02	ø	:	³i=i³r=r³=e³
`Šigen @adj	ùŠigen	#adj	^0NSm	~Šigen	\eig¡n 	_Vú4búP_Hleb-011v,24{012,03}.03	ø	:	³ei=Ši³g=g³i=e³n=n³
`vater @m<(u)>	ùvater	#m<(u)>	^NS	~vater	\vater	_Vú4búP_Hleb-011v,24{012,03}.04	ø	:	³v=v³a=a³t=t³e=e³r=r³
`be-g‰r(e)n @swv	ùbe-g‰r(e)n	#swv	^3SV	~be-g‰r<e>te	\begerte	_Vú4búP_Hleb-011v,24{012,03}.05@	ø	:	³b=b³e=e³=-³g=g³e=‰³r=r³=e³t=t³e=e³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$i	_Vú4búP_Hleb-012r,01{012,04}.01	ø	:	³s=s³i=i³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_Vú4búP_Hleb-012r,01{012,04}.02	ø	:	³z=z³u=uo³
`n‰men @stv4	ùn‰men	#stv4 i	^DS	~n‰menne	\nemene	_Vú4búP_Hleb-012r,01{012,04}.03	ø	:	³n=n³e=‰³m=m³e=e³n=n³e=e³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_Vú4búP_Hleb-012r,01{012,04}.04	ø	:	³z=z³u=uo³
`Šin @art	ùŠin	#art	^DSf	~Šiner	\e¡n er	_Vú4búP_Hleb-012r,01{012,04}.05	ø	:	³ei=Ši³n=n³e=e³r=r³
`ˆ(we)-lich @adj	ùˆ(we)-lich	#adj	^DSfw	~ˆ-lŒchen	\el¡ch en	_Vú4búP_Hleb-012r,01{012,04}.06	ø	:	³e=ˆ³=-³l=l³i=Œ³ch=ch³e=e³n=n³
`vrouwe @f	ùvrouwe	#f	^DS	~vrouwe	\[vrouwe\-]	_Vú4búP_Hleb-012r,01{012,04}.07@	ø	:	*³[vrouwe\-]=[vrouwe]³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,02{012,04}.01	ø	:	³v=u³n=n³\-=te³
`lƒzen @stv7	ùlƒzen	#stv7	^3SVI	~liŠz	\l¡ez	_Vú4búP_Hleb-012r,02{012,04}.02	ø	:	³l=l³ie=iŠ³z=z³
`Šin @art	ùŠin	#art	^ASm	~Šinen	\e¡n e\-	_Vú4búP_Hleb-012r,02{012,04}.03	ø	:	³ei=Ši³n=n³e=e³\-=n³
`turn @m<u>	ùturn	#m<u>	^AS	~turn	\turn	_Vú4búP_Hleb-012r,02{012,04}.04	ø	:	³t=t³u=u³r=r³n=n³
`b–wen @stv7/swv	ùb–wen	#stv7/swv i	^-	~b–wen	\buwen,,	_Vú4búP_Hleb-012r,02{012,04}.05	ø	:	³b=b³u=–³w=w³e=e³n=n³
`dƒr @adv	ùdƒr/+–fe	#adv	^	~dƒr	\dar	_Vú4búP_Hleb-012r,02{012,04}.06	ø	:	³d=d³a=ƒ³r=r³
`–fe @adv	ù–fe/dƒr+	#adv	^	~–fe	\vffe	_Vú4búP_Hleb-012r,02{012,05}.07	ø	:	³v=–³ff=f³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~h‰r	\her	_Vú4búP_Hleb-012r,02{012,05}.08@	ø	:	³h=h³e=‰³r=r³
`‰r @pron	ù‰r	#pron	^ASf	~siŠ	\$¡e	_Vú4búP_Hleb-012r,03{012,05}.01	ø	:	³s=s³ie=iŠ³
`wŠllen @anv	ùwŠllen	#anv	^3SV	~wolte	\wolde	_Vú4búP_Hleb-012r,03{012,05}.02	ø	:	³w=w³o=o³l=l³d=t³e=e³
`be-halten @stv7	ùbe-halten	#stv7 i	^-	~be-halten	\behalden.,,	_Vú4búP_Hleb-012r,03{012,05}.03	ø	:	³b=b³e=e³=-³h=h³a=a³l=l³d=t³e=e³n=n³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,03{012,05}.04	ø	:	³v=u³n=n³\-=te³
`hŠizen @stv7	ùhŠizen	#stv7	^3SVI	~hiŠz	\hiez	_Vú4búP_Hleb-012r,03{012,05}.05	ø	:	³h=h³ie=iŠ³z=z³
`zwˆne @num	ùzwˆne	#num	^APn	~zwŠi	\zwei	_Vú4búP_Hleb-012r,03{012,05}.06	ø	:	³z=z³w=w³ei=Ši³
`v‰nster @n	ùv‰nster	#n	^AP	~v‰nster	\ven=$ter	_Vú4búP_Hleb-012r,03{012,05}.07@	ø	:	³v=v³e=‰³n=n³s=s³t=t³e=e³r=r³
`dƒr @adv	ùdƒr/+Œn	#adv	^	~dƒr	\dar	_Vú4búP_Hleb-012r,04{012,05}.01	ø	:	³d=d³a=ƒ³r=r³
`Œn @adv	ùŒn/dƒr+	#adv	^	~Œn	\¡n	_Vú4búP_Hleb-012r,04{012,05}.02	ø	:	³i=Œ³n=n³
`machen @swv	ùmachen	#swv i	^-	~machen	\machen.(.)	_Vú4búP_Hleb-012r,04{012,05}.03	ø	:	³m=m³a=a³ch=ch³e=e³n=n³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_Vú4búP_Hleb-012r,04{012,06}.04	ø	:	³d=d³o=“³
`hŠizen @stv7	ùhŠizen	#stv7	^3SVI	~hiŠz	\hiez	_Vú4búP_Hleb-012r,04{012,06}.05	ø	:	³h=h³ie=iŠ³z=z³
`d‰r @art	ùd‰r	#art	^NSf	~diŠ	\d ¡e	_Vú4búP_Hleb-012r,04{012,06}.06	ø	:	³d=d³ie=iŠ³
`jung-vrouwe @f	ùjung-vrouwe	#f	^NS	~jung-vrouwe	\¡ung(=)vrowe	_Vú4búP_Hleb-012r,04{012,06}.07@	ø	:	³i=j³u=u³n=n³g=g³=-³v=v³r=r³o=ou³w=w³e=e³
`d‰r @art	ùd‰r	#art	^APm	~diŠ	\d ie	_Vú4búP_Hleb-012r,05{012,06}.01	ø	:	³d=d³ie=iŠ³
`w‰rk-liut @mn	ùw‰rk-liut	#m	^AP	~w‰rk-liute	\werglute,,	_Vú4búP_Hleb-012r,05{012,06}.02	ø	:	³w=w³e=‰³r=r³g=k³=-³l=l³u=iu³t=t³e=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_Vú4búP_Hleb-012r,05{012,06}.03	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NPm	~siŠ	\$ie	_Vú4búP_Hleb-012r,05{012,06}.04	ø	:	³s=s³ie=iŠ³
`drŒ @num	ùdrŒ	#num	^0APn	~drŒ	\dr¡	_Vú4búP_Hleb-012r,05{012,06}.05	ø	:	³d=d³r=r³i=Œ³
`v‰nster @n	ùv‰nster	#n	^AP	~v‰nster	\ven$t'	_Vú4búP_Hleb-012r,05{012,06}.06@	ø	:	³v=v³e=‰³n=n³s=s³t=t³'=er³
`sol(e)n @anv	ùsol(e)n	#anv	^3PV	~solten	\$olten	_Vú4búP_Hleb-012r,06{012,06}.01	ø	:	³s=s³o=o³l=l³t=t³e=e³n=n³
`machen @swv	ùmachen	#swv i	^-	~machen	\machen.,,	_Vú4búP_Hleb-012r,06{012,06}.02	ø	:	³m=m³a=a³ch=ch³e=e³n=n³
`wante @konj	ùwante	#konj	^	~wan<te>	\wan	_Vú4búP_Hleb-012r,06{012,07}.03	ø	:	³w=w³a=a³n=n³=te³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_Vú4búP_Hleb-012r,06{012,07}.04	ø	:	³s=s³i=i³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SVI	~sprach	\$prach.(:)	_Vú4búP_Hleb-012r,06{012,07}.05	ø	:	³s=s³p=p³r=r³a=a³ch=ch³
`‰r @pron	ù‰r	#pron	^GP	~ir	\"*(I*)r	_Vú4búP_Hleb-012r,06{012,07}.06	ø	:	³i=i³r=r³
`sŒn @anv	ùsŒn	#anv	^3PG	~sŒn	\$¡n	_Vú4búP_Hleb-012r,06{012,07}.07@	ø	:	³s=s³i=Œ³n=n³
`drŒ @num	ùdrŒ	#num	^NPm%	~drŒe	\drie,,	_Vú4búP_Hleb-012r,07{012,07}.01	ø	:	³d=d³r=r³ie=Œ³
`d‰r @pron	ùd‰r	#pron	^NPm	~diŠ	\d ie	_Vú4búP_Hleb-012r,07{012,07}.02	ø	:	³d=d³ie=iŠ³
`er-liuhten @swv	ùer-liuhten	#swv	^3PG	~er-liuhten	\irluchten	_Vú4búP_Hleb-012r,07{012,07}.03	ø	:	³i=e³r=r³=-³l=l³u=iu³ch=h³t=t³e=e³n=n³
`all @pron	ùall	#pron	^ASf	~alle	\all e	_Vú4búP_Hleb-012r,07{012,07}.04	ø	:	³a=a³ll=ll³e=e³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ie	_Vú4búP_Hleb-012r,07{012,07}.05	ø	:	³d=d³ie=iŠ³
`w‰r(e)lt @f	ùw‰r(e)lt	#f	^AS	~w‰r<e>lt	\werlt.,,	_Vú4búP_Hleb-012r,07{012,07}.06@	ø	:	³w=w³e=‰³r=r³=e³l=l³t=t³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búP_Hleb-012r,08{012,07}.01	ø	:	³d=d³e=‰³r=r³
`vater @m<(u)>	ùvater	#m<(u)>	^NS	~vater	\vater	_Vú4búP_Hleb-012r,08{012,07}.02	ø	:	³v=v³a=a³t=t³e=e³r=r³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,08{012,07}.03	ø	:	³v=u³n=n³\-=te³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búP_Hleb-012r,08{012,08}.04	ø	:	³d=d³e=‰³r=r³
`sun @m<u>	ùsun	#m<u>	^NS	~sun	\$un	_Vú4búP_Hleb-012r,08{012,08}.05	ø	:	³s=s³u=u³n=n³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,08{012,08}.06	ø	:	³v=u³n=n³\-=te³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búP_Hleb-012r,08{012,08}.07	ø	:	³d=d³e=‰³r=r³
`hŠilig @adj	ùhŠilig	#adj	^NSmw	~hŠilige	\he¡l¡g e	_Vú4búP_Hleb-012r,08{012,08}.08@	ø	:	³h=h³ei=Ši³l=l³i=i³g=g³e=e³
`gŠist @m	ùgŠist	#m	^NS	~gŠist	\gei$t.(.)"	_Vú4búP_Hleb-012r,09{012,08}.01	ø	:	³g=g³ei=Ši³s=s³t=t³
`d“ @adv/konj	ùd“	#konj	^	~d“	\*(D*)o	_Vú4búP_Hleb-012r,09{012,08}.02	ø	:	³d=d³o=“³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búP_Hleb-012r,09{012,08}.03	ø	:	³d=d³e=‰³r=r³
`vater @m<(u)>	ùvater	#m<(u)>	^NS	~vater	\vater	_Vú4búP_Hleb-012r,09{012,08}.04	ø	:	³v=v³a=a³t=t³e=e³r=r³
`komen @stv4	ùkomen	#stv4	^3SVI	~quam	\quam	_Vú4búP_Hleb-012r,09{012,08}.05	ø	:	³qu=qu³a=a³m=m³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,09{012,08}.06	ø	:	³v=u³n=n³\-=te³
`dise @pron	ùdise	#pron	^ASn%	~dizz	\diz	_Vú4búP_Hleb-012r,09{012,08}.07	ø	:	³d=d³i=i³z=z³
`s‰hen @stv5	ùs‰hen	#stv5	^3SVI	~sah	\$ach,,	_Vú4búP_Hleb-012r,09{012,08}.08@	ø	:	³s=s³a=a³ch=h³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_Vú4búP_Hleb-012r,10{012,08}.01	ø	:	³d=d³o=“³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\wart	_Vú4búP_Hleb-012r,10{012,09}.02	ø	:	³w=w³a=a³r=r³t=d³
`‰r @pron	ù‰r	#pron	^NSm	~h‰r	\her	_Vú4búP_Hleb-012r,10{012,09}.03	ø	:	³h=h³e=‰³r=r³
`zornig @adj	ùzornig	#adj	^-	~zornig	\zornig .	_Vú4búP_Hleb-012r,10{012,09}.04	ø	:	³z=z³o=o³r=r³n=n³i=i³g=g³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,10{012,09}.05	ø	:	³v=u³n=n³\-=te³
`er-var(e)n @stv6	ùer-var(e)n	#stv6	^3SVI	~er-vuor	\erfur,,	_Vú4búP_Hleb-012r,10{012,09}.06	ø	:	³e=e³r=r³=-³f=v³u=uo³r=r³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_Vú4búP_Hleb-012r,10{012,09}.07	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$¡	_Vú4búP_Hleb-012r,10{012,09}.08@	ø	:	³s=s³i=i³
`kristen @adj	ùkristen	#adj	^-	~kristen	\cr¡$ten 	_Vú4búP_Hleb-012r,11{012,09}.01	ø	:	³c=k³r=r³i=i³s=s³t=t³e=e³n=n³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\waz.(.)	_Vú4búP_Hleb-012r,11{012,09}.02	ø	:	³w=w³a=a³z=s³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_Vú4búP_Hleb-012r,11{012,09}.03	ø	:	³d=d³o=“³
`rcken @swv	ùrcken	#swv	^3SV	~rckete	\ruckete	_Vú4búP_Hleb-012r,11{012,09}.04	ø	:	³r=r³u=³ck=ck³e=e³t=t³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~h‰r	\her	_Vú4búP_Hleb-012r,11{012,09}.05	ø	:	³h=h³e=‰³r=r³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0ASn	~sŒn	\$¡n	_Vú4búP_Hleb-012r,11{012,09}.06	ø	:	³s=s³i=Œ³n=n³
`sw‰rt @n	ùsw‰rt	#n	^AS	~sw‰rt	\$wert	_Vú4búP_Hleb-012r,11{012,10}.07@	ø	:	³s=s³w=w³e=‰³r=r³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,12{012,10}.01	ø	:	³v=u³n=n³\-=te³
`wŠllen @anv	ùwŠllen	#anv	^3SV	~wolte	\wolde	_Vú4búP_Hleb-012r,12{012,10}.02	ø	:	³w=w³o=o³l=l³d=t³e=e³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$i	_Vú4búP_Hleb-012r,12{012,10}.03	ø	:	³s=s³i=i³
`haben @swv-a	ùhaben	#swv-a i	^-	~hƒn	\han	_Vú4búP_Hleb-012r,12{012,10}.04	ø	:	³h=h³a=ƒ³n=n³
`er-morden @swv	ùer-morden	#swv pV	^-	~er-mor<de>t	\ermort .(.)	_Vú4búP_Hleb-012r,12{012,10}.05	ø	:	³e=e³r=r³=-³m=m³o=o³r=r³=de³t=t³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_Vú4búP_Hleb-012r,12{012,10}.06	ø	:	³d=d³o=“³
`ent-loufen @stv7	ùent-loufen	#stv7	^3SVI	~ent-liŠf	\entl¡ef	_Vú4búP_Hleb-012r,12{012,10}.07@	ø	:	³e=e³n=n³t=t³=-³l=l³ie=iŠ³f=f³
`‰r @pron	ù‰r	#pron	^NSf	~siŠ	\$¡e	_Vú4búP_Hleb-012r,13{012,10}.01	ø	:	³s=s³ie=iŠ³
`‰r @pron	ù‰r	#pron	^DSm	~ime	\yme	_Vú4búP_Hleb-012r,13{012,10}.02	ø	:	³y=i³m=m³e=e³
`ber @pr„p	ùber	#pr„p	^	~ber	\vber	_Vú4búP_Hleb-012r,13{012,10}.03	ø	:	³v=³b=b³e=e³r=r³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_Vú4búP_Hleb-012r,13{012,10}.04	ø	:	³d=d³a=a³z=zz³
`v‰ld @n	ùv‰ld	#n	^AS	~v‰ld	\velt(.)	_Vú4búP_Hleb-012r,13{012,10}.05	ø	:	³v=v³e=‰³l=l³t=d³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\da	_Vú4búP_Hleb-012r,13{012,10}.06	ø	:	³d=d³a=ƒ³
`hŠten @swv	ùhŠten	#swv	^3PV	~huotten	\huten	_Vú4búP_Hleb-012r,13{012,11}.07	ø	:	³h=h³u=uo³=t³t=t³e=e³n=n³
`zwˆne @num	ùzwˆne	#num	^NPm	~zwˆn<e>	\zwen	_Vú4búP_Hleb-012r,13{012,11}.08@	ø	:	³z=z³w=w³e=ˆ³n=n³=e³
`hirte @m	ùhirte	#m	^NP	~hirten	\h¡rten	_Vú4búP_Hleb-012r,14{012,11}.01	ø	:	³h=h³i=i³r=r³t=t³e=e³n=n³
`ir(e) @pron_poss	ùir(e)	#pron_poss	^APn	~ir(e)	\¡rr e	_Vú4búP_Hleb-012r,14{012,11}.02	ø	:	³i=i³rr=r³e=e³
`schƒf @n	ùschƒf	#n	^AP	~schƒf	\$chof.(.)	_Vú4búP_Hleb-012r,14{012,11}.03	ø	:	³sch=sch³o=ƒ³f=f³
`d‰r @pron	ùd‰r	#pron	^APm	~diŠ	\d ie	_Vú4búP_Hleb-012r,14{012,11}.04	ø	:	³d=d³ie=iŠ³
`vrƒgen @swv	ùvrƒgen	#swv	^3SV	~vrŠgete	\vregete	_Vú4búP_Hleb-012r,14{012,11}.05	ø	:	³v=v³r=r³e=Š³g=g³e=e³t=t³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~hˆ	\he,,	_Vú4búP_Hleb-012r,14{012,11}.06	ø	:	³h=h³e=ˆ³
`obe @adv/konj	ùobe	#konj	^	~ob<e>	\ab	_Vú4búP_Hleb-012r,14{012,11}.07@	ø	:	³a=o³b=b³=e³
`‰r @pron	ù‰r	#pron	^NPm	~siŠ	\$ie	_Vú4búP_Hleb-012r,15{012,11}.01	ø	:	³s=s³ie=iŠ³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ie	_Vú4búP_Hleb-012r,15{012,11}.02	ø	:	³d=d³ie=iŠ³
`jung-vrouwe @f	ùjung-vrouwe	#f	^AS	~jung-vrouwen	\¡ungfrowen	_Vú4búP_Hleb-012r,15{012,11}.03	ø	:	³i=j³u=u³n=n³g=g³=-³f=v³r=r³o=ou³w=w³e=e³n=n³
`iht @adv	ùiht	#adv	^	~iht	\icht	_Vú4búP_Hleb-012r,15{012,11}.04	ø	:	³i=i³ch=h³t=t³
`s‰hen @stv5	ùs‰hen	#stv5 pV	^-	~ge-s‰hen	\ge$ehen 	_Vú4búP_Hleb-012r,15{012,12}.05	ø	:	³g=g³e=e³=-³s=s³e=‰³h=h³e=e³n=n³
`haben @swv-a	ùhaben	#swv-a	^3PVK	~hŠtten	\hette\-(.)	_Vú4búP_Hleb-012r,15{012,12}.06@	ø	:	³h=h³e=Š³tt=tt³e=e³\-=n³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búP_Hleb-012r,16{012,12}.01	ø	:	³d=d³e=‰³r=r³
`Šin @num	ùŠin	#num	^NSmw%	~Šine	\e¡n e	_Vú4búP_Hleb-012r,16{012,12}.02	ø	:	³ei=Ši³n=n³e=e³
`loug(en)en @swv	ùloug(en)en	#swv	^3SV	~loug<en>ete	\loynckete.,,	_Vú4búP_Hleb-012r,16{012,12}.03	ø	:	³l=l³oy=ou³n=³ck=g³=en³e=e³t=t³e=e³
`aber @adv/konj	ùaber	#adv	^	~aber	\aber	_Vú4búP_Hleb-012r,16{012,12}.04	ø	:	³a=a³b=b³e=e³r=r³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búP_Hleb-012r,16{012,12}.05	ø	:	³d=d³e=‰³r=r³
`ander @pron	ùander	#pron	^NSmw%	~ander(e)	\ander e	_Vú4búP_Hleb-012r,16{012,12}.06@	ø	:	³a=a³n=n³d=d³e=e³r=r³e=e³
`wŒsen @swv	ùwŒsen	#swv	^3SV	~wŒsete	\wi$ete	_Vú4búP_Hleb-012r,17{012,12}.01	ø	:	³w=w³i=Œ³s=s³e=e³t=t³e=e³
`nƒh @pr„p	ùnƒh	#pr„p	^	~nƒh	\noch	_Vú4búP_Hleb-012r,17{012,12}.02	ø	:	³n=n³o=ƒ³ch=h³
`‰r @pron	ù‰r	#pron	^DSf	~ir(e)	\¡re.,,	_Vú4búP_Hleb-012r,17{012,12}.03	ø	:	³i=i³r=r³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,17{012,13}.04	ø	:	³v=u³n=n³\-=te³
`d‰r @pron	ùd‰r	#pron	^GSm	~d‰s	\d es	_Vú4búP_Hleb-012r,17{012,13}.05	ø	:	³d=d³e=‰³s=s³
`schƒf @n	ùschƒf	#n	^NP	~schƒf	\$chof	_Vú4búP_Hleb-012r,17{012,13}.06	ø	:	³sch=sch³o=ƒ³f=f³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3PV	~wurden	\wurden	_Vú4búP_Hleb-012r,17{012,13}.07@	ø	:	³w=w³u=u³r=r³d=d³e=e³n=n³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_Vú4búP_Hleb-012r,18{012,13}.01	ø	:	³z=z³u=uo³
`h”uwe-schr‰cke @m	ùh”uwe-schr‰cke	#m	^DP	~h”u-schr‰cken	\hou$chrecken.(.)	_Vú4búP_Hleb-012r,18{012,13}.02	ø	:	³h=h³ou=”u³=-³sch=sch³r=r³e=‰³ck=ck³e=e³n=n³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búP_Hleb-012r,18{012,13}.03	ø	:	³d=d³e=‰³r=r³
`vater @m<(u)>	ùvater	#m<(u)>	^NS	~vater	\vater	_Vú4búP_Hleb-012r,18{012,13}.04	ø	:	³v=v³a=a³t=t³e=e³r=r³
`be-grŒfen @stv1a	ùbe-grŒfen	#stv1a	^3SVI	~be-grŠif	\begreif	_Vú4búP_Hleb-012r,18{012,13}.05	ø	:	³b=b³e=e³=-³g=g³r=r³ei=Ši³f=f³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ie	_Vú4búP_Hleb-012r,18{012,13}.06@	ø	:	³d=d³ie=iŠ³
`jung-vrouwe @f	ùjung-vrouwe	#f	^AS	~jung-vrouwen	\¡ungfrowen	_Vú4búP_Hleb-012r,19{012,13}.01	ø	:	³i=j³u=u³n=n³g=g³=-³f=v³r=r³o=ou³w=w³e=e³n=n³
`unter @pr„p	ùunter	#pr„p	^	~unter	\vnd'	_Vú4búP_Hleb-012r,19{012,14}.02	ø	:	³v=u³n=n³d=t³'=er³
`Šin @art	ùŠin	#art	^DSmw	~Šinen	\e¡n en	_Vú4búP_Hleb-012r,19{012,14}.03	ø	:	³ei=Ši³n=n³e=e³n=n³
`busch @m<(u)>	ùbusch	#m<(u)>	^DS	~busche	\bu$che,,	_Vú4búP_Hleb-012r,19{012,14}.04	ø	:	³b=b³u=u³sch=sch³e=e³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\do	_Vú4búP_Hleb-012r,19{012,14}.05	ø	:	³d=d³o=ƒ³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_Vú4búP_Hleb-012r,19{012,14}.06@	ø	:	³s=s³i=i³
`sich @pron	ùsich	#pron	^A	~sich	\$ich	_Vú4búP_Hleb-012r,20{012,14}.01	ø	:	³s=s³i=i³ch=ch³
`be-halten @stv7	ùbe-halten	#stv7 pV	^-	~be-halten	\behalden 	_Vú4búP_Hleb-012r,20{012,14}.02	ø	:	³b=b³e=e³=-³h=h³a=a³l=l³d=t³e=e³n=n³
`haben @swv-a	ùhaben	#swv-a	^3SVI	~hatte	\hatte,,	_Vú4búP_Hleb-012r,20{012,14}.03	ø	:	³h=h³a=a³tt=tt³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,20{012,14}.04	ø	:	³v=u³n=n³\-=te³
`n‰men @stv4	ùn‰men	#stv4	^3SVI	~nam	\nam	_Vú4búP_Hleb-012r,20{012,14}.05	ø	:	³n=n³a=a³m=m³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$i	_Vú4búP_Hleb-012r,20{012,14}.06	ø	:	³s=s³i=i³
`bŒ @pr„p	ùbŒ	#pr„p	^	~bŒ	\bi	_Vú4búP_Hleb-012r,20{012,14}.07	ø	:	³b=b³i=Œ³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\d en	_Vú4búP_Hleb-012r,20{012,15}.08@	ø	:	³d=d³e=‰³n=n³
`zopf @m<u>	ùzopf	#m<u>	^DP	~z”pfen	\zopfen	_Vú4búP_Hleb-012r,21{012,15}.01	ø	:	³z=z³o=”³pf=pf³e=e³n=n³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,21{012,15}.02	ø	:	³v=u³n=n³\-=te³
`slŠifen @swv	ùslŠifen	#swv	^3SV	~slŠifte	\$leifte	_Vú4búP_Hleb-012r,21{012,15}.03	ø	:	³s=s³l=l³ei=Ši³f=f³t=t³e=e³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$i	_Vú4búP_Hleb-012r,21{012,15}.04	ø	:	³s=s³i=i³
`nƒh @pr„p	ùnƒh	#pr„p	^	~nƒh	\noch	_Vú4búP_Hleb-012r,21{012,15}.05	ø	:	³n=n³o=ƒ³ch=h³
`‰r @pron	ù‰r	#pron	^DSm	~ime	\yme	_Vú4búP_Hleb-012r,21{012,15}.06	ø	:	³y=i³m=m³e=e³
`ber @pr„p	ùber	#pr„p	^	~ber	\vber	_Vú4búP_Hleb-012r,21{012,15}.07@	ø	:	³v=³b=b³e=e³r=r³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_Vú4búP_Hleb-012r,22{012,15}.01	ø	:	³d=d³a=a³z=zz³
`v‰ld @n	ùv‰ld	#n	^AS	~v‰ld	\velt	_Vú4búP_Hleb-012r,22{012,15}.02	ø	:	³v=v³e=‰³l=l³t=d³
`wan @adv/konj	ùwan	#adv	^	~wan	\wan	_Vú4búP_Hleb-012r,22{012,15}.03	ø	:	³w=w³a=a³n=n³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú4búP_Hleb-012r,22{012,15}.04	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ie	_Vú4búP_Hleb-012r,22{012,15}.05	ø	:	³d=d³ie=iŠ³
`stat @f<u>	ùstat	#f<u>	^AS	~stat	\$tat.	_Vú4búP_Hleb-012r,22{012,15}.06	ø	:	³s=s³t=t³a=a³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_Vú4búP_Hleb-012r,22{012,15}.07	ø	:	³v=u³n=n³\-=te³
`vŠren @swv	ùvŠren	#swv	^3SV	~vuorte	\furte	_Vú4búP_Hleb-012r,22{012,16}.08	ø	:	³f=v³u=uo³r=r³t=t³e=e³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$¡	_Vú4búP_Hleb-012r,22{012,16}.09@	ø	:	³s=s³i=i³
`vr(e) @pr„p	ùvr(e)	#pr„p	^	~vr<e>	\vor	_Vú4búP_Hleb-012r,23{012,16}.01	ø	:	³v=v³o=³r=r³=e³
