`sich @pron	ùsich	#pron	^A	~sich	\$ich.,,	_IIIú4úV_RhTun-255{3v,21}.04@	ø	:	³s=s³i=i³ch=ch³
`[!] @[!]	ùet*	#[!]	^	~et	\Et	_IIIú4úV_RhTun-256{3v,21}.01	ø	:	³e=e³t=t³
`[!] @[!]	ùs“lus*	#[!]	^	~s“la	\$ola	_IIIú4úV_RhTun-256{3v,21}.02	ø	:	³s=s³o=“³l=l³a=a³
`[!] @[!]	ùremanˆre*	#[!]	^	~remƒnsit	\reman$it	_IIIú4úV_RhTun-256{3v,22}.03	ø	:/^[3. sg. perf. ind. act.]	³r=r³e=e³m=m³a=ƒ³n=n³s=s³i=i³t=t³
`[!] @[!]	ùmiser*	#[!]	^	~misera	\mi$era.,,	_IIIú4úV_RhTun-256{3v,22}.04@	ø	:	³m=m³i=i³s=s³e=e³r=r³a=a³
`unte @konj	ùunte	#konj	^	~inte	\Inde	_IIIú4úV_RhTun-257{3v,22}.01	ø	:	³i=i³n=n³d=t³e=e³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_IIIú4úV_RhTun-257{3v,22}.02	ø	:	³s=s³i=i³
`arm @adj	ùarm	#adj	^NSfw!%&	~arme	\arm e	_IIIú4úV_RhTun-257{3v,22}.03	ø	:	³a=a³r=r³m=m³e=e³
`be-lŒben @stv1a	ùbe-lŒben	#stv1a	^3SVI	~be-lŠib	\beleb	_IIIú4úV_RhTun-257{3v,22}.04	ø	:	³b=b³e=e³=-³l=l³e=Ši³b=b³
`all-Šin(e) @adv/konj	ùall-Šin(e)	#adv	^	~all-Šine	\al#eine	_IIIú4úV_RhTun-257{3v,22}.05	ø	:	³a=a³l=ll³=-³ei=Ši³n=n³e=e³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\da[.](.)	_IIIú4úV_RhTun-257{3v,22}.06@	ø	:	³d=d³a=ƒ³
`d‰r @art	ùd‰r	#art	^NPm	~di	\D i	_IIIú4úV_RhTun-258{3v,23}.01	ø	:	³d=d³i=i³
`tiuvel @m	ùtiuvel	#m	^NP	~tiuvel(e)	\tuuele,,	_IIIú4úV_RhTun-258{3v,23}.02	ø	:	³t=t³u=iu³u=v³e=e³l=l³e=e³
`d‰r @pron	ùd‰r	#pron	^NPm+	~di	\d i	_IIIú4úV_RhTun-258{3v,23}.03	ø	:	³d=d³i=i³
`d‰r @art	ùd‰r	#art	^GSf	~d‰r	\d '	_IIIú4úV_RhTun-258{3v,23}.04	ø	:	³d=d³'=‰r³
`wŒze @fn	ùwŒze	#f	^GS	~wŒzen	\wizen	_IIIú4úV_RhTun-258{3v,23}.05	ø	:	³w=w³i=Œ³z=z³e=e³n=n³
`pfl‰gen @stv5	ùpfl‰gen	#stv5	^3PVI	~pflƒgen	\plagen.,,	_IIIú4úV_RhTun-258{3v,23}.06@	ø	:	³p=pf³l=l³a=ƒ³g=g³e=e³n=n³
`d“ @adv/konj	ùd“	#konj	^	~d“	\Do	_IIIú4úV_RhTun-259{3v,23}.01	ø	:	³d=d³o=“³
`‰r @pron	ù‰r	#pron	^NPm	~si	\$i	_IIIú4úV_RhTun-259{3v,23}.02	ø	:	³s=s³i=i³
`d‰r @art	ùd‰r	#art	^ASf	~diu	\d iv	_IIIú4úV_RhTun-259{3v,23}.03	ø	:/E[div: {di} K]	³d=d³iv=iu³
`sˆle @f	ùsˆle	#f	^AS	~sˆle	\$ele	_IIIú4úV_RhTun-259{3v,23}.04	ø	:	³s=s³e=ˆ³l=l³e=e³
`all-Šin(e) @adv/konj	ùall-Šin(e)	#adv	^	~all-Šine	\alene	_IIIú4úV_RhTun-259{3v,23}.05	ø	:	³a=a³l=ll³=-³e=Ši³n=n³e=e³
`s‰hen @stv5	ùs‰hen	#stv5	^3PVI	~sƒgen	\$agen.,,	_IIIú4úV_RhTun-259{3v,24}.06@	ø	:	³s=s³a=ƒ³g=g³e=e³n=n³
`‰r @pron	ù‰r	#pron	^NPm	~si	\Si	_IIIú4úV_RhTun-260{3v,24}.01	ø	:	³s=s³i=i³
`var(e)n @stv6	ùvar(e)n	#stv6	^3PV	~vuoren	\uuren	_IIIú4úV_RhTun-260{3v,24}.02	ø	:	³u=v³u=uo³r=r³e=e³n=n³
`umbe @pr„p	ùumbe	#pr„p	^	~umbe	\umbe	_IIIú4úV_RhTun-260{3v,24}.03	ø	:	³u=u³m=m³b=b³e=e³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$i	_IIIú4úV_RhTun-260{3v,24}.04@	ø	:	³s=s³i=i³
`[!] @[!]	ùut*	#[!]	^	~ut	\ut	_IIIú4úV_RhTun-261{3v,24}.01	ø	:/E[ut: K; {Ut} KG]	³u=u³t=t³
`[!] @[!]	ùcanis*	#[!]	^	~canˆs	\cane$	_IIIú4úV_RhTun-261{3v,24}.02	ø	:	³c=c³a=a³n=n³e=ˆ³s=s³
`[!] @[!]	ùrabidus*	#[!]	^	~rabidŒ	\rabidi.,	_IIIú4úV_RhTun-261{3v,24}.03@	ø	:	³r=r³a=a³b=b³i=i³d=d³i=Œ³
`all-s“ @adv/konj	ùall-s“	#konj	^	~all-se	\Al$e	_IIIú4úV_RhTun-262{3v,24}.01	ø	:	³a=a³l=ll³=-³s=s³e=e³
`d‰r @art	ùd‰r	#art	^NPm	~di	\d i	_IIIú4úV_RhTun-262{3v,25}.02	ø	:	³d=d³i=i³
`tobente @adj_part	ùtobente	#adj_part	^NPm!	~tobente	\dobend e 	_IIIú4úV_RhTun-262{3v,25}.03	ø	:/^[nach {di}]	³d=t³o=o³b=b³e=e³n=n³d=t³e=e³
`hunt @m	ùhunt	#m	^NP	~hunte	\hunde.	_IIIú4úV_RhTun-262{3v,25}.04@	ø	:	³h=h³u=u³n=n³d=t³e=e³
`ziŠhen @stv2b	ùziŠhen	#stv2b	^3PV	~zugen	\Zugen	_IIIú4úV_RhTun-263{3v,25}.01	ø	:	³z=z³u=u³g=g³e=e³n=n³
`‰r @pron	ù‰r	#pron	^NPm	~si	\$i	_IIIú4úV_RhTun-263{3v,25}.02	ø	:	³s=s³i=i³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$i	_IIIú4úV_RhTun-263{3v,25}.03	ø	:	³s=s³i=i³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_IIIú4úV_RhTun-263{3v,25}.04	ø	:	³z=z³u=uo³
`d‰r @art	ùd‰r	#art	^GSn	~d‰s	\d e$	_IIIú4úV_RhTun-263{3v,25}.05	ø	:	³d=d³e=‰³s=s³
`tiŠr @n	ùtiŠr	#n	^GS	~tiŠres	\dire$	_IIIú4úV_RhTun-263{3v,25}.06	ø	:	³d=t³i=iŠ³r=r³e=e³s=s³
`mund @m<(u)>	ùmund	#m<(u)>	^DS	~munde	\mun=de.	_IIIú4úV_RhTun-263{3v,25}.07@	ø	:	³m=m³u=u³n=n³d=d³e=e³
`in @pr„p	ùin	#pr„p	^	~in	\In	_IIIú4úV_RhTun-264{3v,26}.01	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^ASm	~d‰n	\d en	_IIIú4úV_RhTun-264{3v,26}.02	ø	:	³d=d³e=‰³n=n³
`b–ch @m<u>	ùb–ch	#m<u>	^AS	~b–ch	\buch	_IIIú4úV_RhTun-264{3v,26}.03	ø	:	³b=b³u=–³ch=ch³
`mit @pr„p	ùmit	#pr„p	^	~mit	\bit	_IIIú4úV_RhTun-264{3v,26}.04	ø	:	³b=m³i=i³t=t³
`gr“z @adj	ùgr“z	#adj	^DP	~gr“zen	\groz en	_IIIú4úV_RhTun-264{3v,26}.05	ø	:	³g=g³r=r³o=“³z=z³e=e³n=n³
`slag @m<u>	ùslag	#m<u>	^DP	~slŠgen	\$legen.,,	_IIIú4úV_RhTun-264{3v,26}.06@	ø	:	³s=s³l=l³e=Š³g=g³e=e³n=n³
`s“ @adv/konj	ùs“	#konj	^	~s“	\So	_IIIú4úV_RhTun-265{3v,26}.01	ø	:	³s=s³o=“³
`‰r @pron	ù‰r	#pron	^NPm	~si	\$i	_IIIú4úV_RhTun-265{3v,26}.02	ø	:	³s=s³i=i³
`mŠiste @adv sup	ùmŠiste	#adv sup	^	~mŠist	\mei$t	_IIIú4úV_RhTun-265{3v,26}.03	ø	:	³m=m³ei=Ši³s=s³t=t³
`mgen @anv	ùmgen	#anv	^3PV	~mohten	\[mohten]	_IIIú4úV_RhTun-265{4r,01}.04	ø	:	*³[mohten]=[mohten]³
`ver-w‰gen @stv5	ùver-w‰gen	#stv5 i	^-	~ver-w‰gen	\w[']w[igen.](.)	_IIIú4úV_RhTun-265{4r,01}.05@	ø	:/ù[? 'verfahren']/E[w[']w[igen.]: K; {w'wegen} K; {::wigen.} G]/K[w[']wigen: Verlust der Abbreviatur durch Loch im Pergament]	³w=v³'=er³=-³w=w³[i]=‰³[g]=g³[e]=e³[n]=n³
`wŠl(i)ch @pron	ùwŠl(i)ch	#pron	^ASf	~wŠl<i>che	\[Wilch e]	_IIIú4úV_RhTun-266{4r,01}.01	ø	:	³[wilche]=[wŠliche]³
`pŒne @f	ùpŒne	#f	^AS	~pŒne	\[pine],	_IIIú4úV_RhTun-266{4r,01}.02	ø	:	*³[pine]=[pŒne]³
`wiŠ @adv_int	ùwiŠ	#adv_int	^	~wiŠ	\wi	_IIIú4úV_RhTun-266{4r,01}.03	ø	:/E[wi: K; {wie} G]	³w=w³i=iŠ³
`gr“z @adj	ùgr“z	#adj	^ASm	~gr“zen	\groz en	_IIIú4úV_RhTun-266{4r,01}.04	ø	:	³g=g³r=r³o=“³z=z³e=e³n=n³
`strŒt @m	ùstrŒt	#m	^AS	~strŒt	\[$trit]	_IIIú4úV_RhTun-266{4r,01}.05@	ø	:	*³[strit]=[strŒt]³
`‰r @pron	ù‰r	#pron	^NPm	~si	\[Si]	_IIIú4úV_RhTun-267{4r,01}.01	ø	:/^[sinngem„á NSf]	*³[si]=[si]³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\[da]	_IIIú4úV_RhTun-267{4r,02}.02	ø	:	*³[da]=[dƒ]³
`lŒden @stv1a	ùlŒden	#stv1a	^3PV	~liten	\[liden]	_IIIú4úV_RhTun-267{4r,02}.03	ø	:/^[sinngem„á 3SVK]/\[l. {lide}]/E[liden: {lide} K]	*³[liden]=[liten]³
`in @pr„p	ùin	#pr„p	^	~in	\[in]	_IIIú4úV_RhTun-267{4r,02}.04	ø	:	*³[in]=[in]³
`kurz @adj	ùkurz	#adj	^DSf	~kurzer	\[corz ']	_IIIú4úV_RhTun-267{4r,02}.05	ø	:/E[corz': K; {corz} G]	*³[corz']=[kurzer]³
`zŒt @fn	ùzŒt	#f	^DS	~zŒt	\[cit.],,	_IIIú4úV_RhTun-267{4r,02}.06@	ø	:	*³[c]=z³[i]=Œ³[t]=t³
`all-Šin(e) @adv/konj	ùall-Šin(e)	#konj	^	~all-Šin	\[Alein]	_IIIú4úV_RhTun-268{4r,02}.01	ø	:	*³[alein]=[all-Šin]³
`‰r @pron	ù‰r	#pron	^NSf	~si	\[$i]	_IIIú4úV_RhTun-268{4r,02}.02	ø	:	*³[si]=[si]³
`‰r @pron	ù‰r	#pron	^ASn	~izz	\[iz]	_IIIú4úV_RhTun-268{4r,02}.03	ø	:	*³[iz]=[izz]³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol(e)	\wole	_IIIú4úV_RhTun-268{4r,02}.04	ø	:	³w=w³o=o³l=l³e=e³
`ver-swŒgen @stv1a	ùver-swŒgen	#stv1a i	^-	~ver-swŒgen	\u[']$u<i>g<en>	_IIIú4úV_RhTun-268{4r,02}.05	ø	:	³u=v³'=er³=-³s=s³u=w³i=Œ³g=g³e=e³n=n³
`mgen @anv	ùmgen	#anv	^3SV	~mohte	\[mohte],,	_IIIú4úV_RhTun-268{4r,02}.06@	ø	:	*³[mohte]=[mohte]³
`Šin @art	ùŠin	#art	^0NSm	~Šin	\[Ein]	_IIIú4úV_RhTun-269{4r,03}.01	ø	:	*³[ein]=[Šin]³
`wŒs(e) @adj	ùwŒs(e)	#adj	^0NSm	~wŒs	\[wi$] 	_IIIú4úV_RhTun-269{4r,03}.02	ø	:	*³[wis]=[wŒs]³
`mann @m	ùmann	#m	^NS	~mann	\[man],,(	_IIIú4úV_RhTun-269{4r,03}.03	ø	:	*³[man]=[mann]³
`d‰r @pron	ùd‰r	#pron	^NSm+	~d‰r	\[d ']	_IIIú4úV_RhTun-269{4r,03}.04	ø	:	*³[d']=[d‰r]³
`iht @adv	ùiht	#adv	^	~i<h>t	\[id]	_IIIú4úV_RhTun-269{4r,03}.05	ø	:	³[id]=[iht]³
`tugen @anv	ùtugen	#anv	^3SV(K)	~tohte	\[dohte],,)	_IIIú4úV_RhTun-269{4r,03}.06@	ø	:	*³[dohte]=[tohte]³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\[Er]	_IIIú4úV_RhTun-270{4r,03}.01	ø	:/E[[Er]: {Ez} K]	*³[er]=[‰r]³
`mgen @anv	ùmgen	#anv	^3SV(K)	~mohte	\[mohte]	_IIIú4úV_RhTun-270{4r,03}.02	ø	:	*³[mohte]=[mohte]³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol(e)	\[wole]	_IIIú4úV_RhTun-270{4r,03}.03	ø	:/K[wole: auf radiertem {iz} , das {w} von {wole} auf dem radierten {z} ; {mohteiz} ("nicht zu entziffern") {wole} G]	*³[wole]=[wol(e)]³
`mit @pr„p	ùmit	#pr„p	^	~mit	\[bit]	_IIIú4úV_RhTun-270{4r,03}.04	ø	:	*³[bit]=[mit]³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DP	~sŒnen	\[$in en]	_IIIú4úV_RhTun-270{4r,03}.05	ø	:	*³[sinen]=[sŒnen]³
`witz(e) @f	ùwitz(e)	#f	^DP	~witzen	\[wizzen]	_IIIú4úV_RhTun-270{4r,04}.06@	ø	:	*³[wizzen]=[witzen]³
`haben @swv-a	ùhaben	#swv-a i	^-	~hƒn	\H<a>[n]	_IIIú4úV_RhTun-271{4r,04}.01	ø	:	³h=h³a=ƒ³[n]=n³
`er-kŠnnen @swv	ùer-kŠnnen	#swv pV	^-	~er-kant	\[irkant] 	_IIIú4úV_RhTun-271{4r,04}.02	ø	:	*³[irkant]=[er-kant]³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\[an]	_IIIú4úV_RhTun-271{4r,04}.03	ø	:	³[an]=[ane]³
`sŒn @pron_poss	ùsŒn	#pron_poss	^DSn	~sŒ<ne>me	\[$ime]	_IIIú4úV_RhTun-271{4r,04}.04	ø	:	³[sime]=[sŒneme]³
`ant-litze @n	ùant-litze	#n	^DS	~ant-litze	\[antlizze],,	_IIIú4úV_RhTun-271{4r,04}.05@	ø	:	*³[antlizze]=[ant-litze]³
`d“ @adv/konj	ùd“	#konj	^	~d“	\[Do]	_IIIú4úV_RhTun-272{4r,04}.01	ø	:	*³[do]=[d“]³
`d‰r @art	ùd‰r	#art	^NSf	~di	\[d i]	_IIIú4úV_RhTun-272{4r,04}.02	ø	:	*³[di]=[di]³
`sˆle @f	ùsˆle	#f	^NS	~sˆle	\[$ele]	_IIIú4úV_RhTun-272{4r,04}.03	ø	:	*³[sele]=[sˆle]³
`wider(e) @adv	ùwider(e)/>+komen	#adv	^	~wider<e>	\[wid']*1	_IIIú4úV_RhTun-272{4r,04}.04	ø	:	³[wid']=[widere]³
`komen @stv4	ùkomen/wider(e)>+	#stv4	^3SVI	~quam	\qua<m>.*2(.)	_IIIú4úV_RhTun-272{4r,05}.05@	ø	:	³qu=qu³a=a³m=m³
`iŠ-doh @adv/konj	ùiŠ-doh	#adv	^	~iŠ-doh	\I[do]ch	_IIIú4úV_RhTun-273{4r,05}.01	ø	:	³i=iŠ³=-³[d]=d³[o]=o³ch=h³
`all-s“ @adv/konj	ùall-s“	#konj	^	~all-s	\al$	_IIIú4úV_RhTun-273{4r,05}.02	ø	:	³a=a³l=ll³=-³s=s³
`‰r @pron	ù‰r	#pron	^NSn	~izz	\iz	_IIIú4úV_RhTun-273{4r,05}.03	ø	:	³i=i³z=zz³
`manig @pron	ùmanig	#pron	^ASn%	~manigezz	\ma<n>[ech ez]	_IIIú4úV_RhTun-273{4r,05}.04	ø	:	³m=m³a=a³n=n³[e]=i³[ch]=g³[e]=e³[z]=zz³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\[da]	_IIIú4úV_RhTun-273{4r,05}.05	ø	:	*³[da]=[dƒ]³
`ver-n‰men @stv4	ùver-n‰men	#stv4	^3SVI	~ver-nam	\[u]<irn>am.	_IIIú4úV_RhTun-273{4r,05}.06@	ø	:	³[u]=v³i=e³r=r³=-³n=n³a=a³m=m³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\An	_IIIú4úV_RhTun-274{4r,05}.01	ø	:	³a=a³n=n³=e³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d '	_IIIú4úV_RhTun-274{4r,05}.02	ø	:	³d=d³'=‰r³
`wider-kˆr(e) @mf	ùwider-kˆr(e)	#f	^DS	~wider-kˆre	\<w>id['](=)[k]ere,,	_IIIú4úV_RhTun-274{4r,05}.03	ø	:	³w=w³i=i³d=d³'=er³=-³[k]=k³e=ˆ³r=r³e=e³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\d<a>	_IIIú4úV_RhTun-274{4r,06}.04	ø	:	³d=d³a=ƒ³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú4úV_RhTun-274{4r,06}.05	ø	:	³e=‰³r=r³
`ligen @stv5b	ùligen	#stv5b	^3SVI	~lag	\lac.,,	_IIIú4úV_RhTun-274{4r,06}.06@	ø	:/E[lac: {lach} K]	³l=l³a=a³c=g³
`d‰r @art	ùd‰r	#art	^APn	~di	\D [i]	_IIIú4úV_RhTun-275{4r,06}.01	ø	:	³d=d³[i]=i³
`s‰lb @pron	ùs‰lb	#pron	^APn!	~s‰lbe	\[$]e[lb] e	_IIIú4úV_RhTun-275{4r,06}.02	ø	:	³[s]=s³e=‰³[l]=l³[b]=b³e=e³
`wort @n	ùwort	#n	^AP	~wort	\w[ort],,	_IIIú4úV_RhTun-275{4r,06}.03	ø	:	³w=w³[o]=o³[r]=r³[t]=t³
`d‰r @pron	ùd‰r	#pron	^APn+	~di	\[d i]	_IIIú4úV_RhTun-275{4r,06}.04	ø	:	*³[di]=[di]³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\<er>	_IIIú4úV_RhTun-275{4r,06}.05	ø	:	³e=‰³r=r³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\da	_IIIú4úV_RhTun-275{4r,06}.06	ø	:	³d=d³a=ƒ³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SVI	~sprach	\[$pr]a[h]<.>,,	_IIIú4úV_RhTun-275{4r,06}.07@	ø	:	³[s]=s³[p]=p³[r]=r³a=a³[h]]=ch³
`all-Šin(e) @adv/konj	ùall-Šin(e)	#konj	^	~all-Šin	\Alein	_IIIú4úV_RhTun-276{4r,06}.01	ø	:/#[nach der Wortstellung eigtl. adv 'zwar']	³a=a³l=ll³=-³ei=Ši³n=n³
`ne @partikel	ùne	#partikel	^	~en	\in|	_IIIú4úV_RhTun-276{4r,07}.02	ø	:	³i=e³n=n³
`kunnen @anv	ùkunnen	#anv	^1PG	~kunnen	\|[kon]n[en]	_IIIú4úV_RhTun-276{4r,07}.03	ø	:/E[inkonnen: K; {inkonnen} G]	³[k]=k³[o]=u³[n]n=nn³[e]=e³[n]=n³
`wir @pron	ùwir	#pron	^NP	~wi<r>	\[wi]	_IIIú4úV_RhTun-276{4r,07}.04	ø	:	³[wi]=[wir]³
`‰r @pron	ù‰r	#pron	^APn	~si	\$i	_IIIú4úV_RhTun-276{4r,07}.05	ø	:	³s=s³i=i³
`niht @adv	ùniht	#adv	^	~niŠt	\nit	_IIIú4úV_RhTun-276{4r,07}.06	ø	:	³n=n³i=iŠ³t=t³
`all @pron	ùall	#pron	^APn%&	~alle	\al[l e]	_IIIú4úV_RhTun-276{4r,07}.07	ø	:	³a=a³l[l]=ll³[e]=e³
`ge-schrŒben @stv1a	ùge-schrŒben	#stv1a i	^-	~ge-schrŒben	\[ge$c]riben.,,	_IIIú4úV_RhTun-276{4r,07}.08@	ø	:	³[g]=g³[e]=e³=-³[sc=sch³r=r³i=Œ³b=b³e=e³n=n³
`‰r @pron	ù‰r	#pron	^NSn	~izz	\I<z>	_IIIú4úV_RhTun-277{4r,07}.01	ø	:	³i=i³z=zz³
`ne @partikel	ùne	#partikel	^	~en	\<in>|	_IIIú4úV_RhTun-277{4r,07}.02	ø	:	³i=e³n=n³
`sol(e)n @anv	ùsol(e)n	#anv	^3SGI	~sal	\|<$al>	_IIIú4úV_RhTun-277{4r,07}.03	ø	:	³s=s³a=a³l=l³
`doh @adv/konj	ùdoh	#adv	^	~doh	\doch	_IIIú4úV_RhTun-277{4r,07}.04	ø	:	³d=d³o=o³ch=h³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IIIú4úV_RhTun-277{4r,07}.05	ø	:	³s=s³o=“³
`niht @adv	ùniht	#adv	^	~niŠt	\nit	_IIIú4úV_RhTun-277{4r,08}.06	ø	:	³n=n³i=iŠ³t=t³
`ver-lŒben @stv1a	ùver-lŒben	#stv1a i	^-	~ver-lŒben	\v'liben.,,	_IIIú4úV_RhTun-277{4r,08}.07@	ø	:/E[v'liben: K; {uerliben} G]	³v=v³'=er³=-³l=l³i=Œ³b=b³e=e³n=n³
`dazz @konj	ùdazz	#konj	^	~dazz	\Daz	_IIIú4úV_RhTun-278{4r,08}.01	ø	:	³d=d³a=a³z=zz³
`wir @pron	ùwir	#pron	^NP	~wir	\wir	_IIIú4úV_RhTun-278{4r,08}.02	ø	:	³w=w³i=i³r=r³
`d‰r @art	ùd‰r	#art	^ASf	~di	\d i	_IIIú4úV_RhTun-278{4r,08}.03	ø	:/E[di: K; {die} G]	³d=d³i=i³
`mat‰rje @f	ùmat‰rje	#f	^AS	~mat‰rje	\[ma]terie	_IIIú4úV_RhTun-278{4r,08}.04	ø	:	³[m]=m³[a]=a³t=t³e=‰³r=r³i=j³e=e³
`ver-tragen @stv6	ùver-tragen	#stv6	^1PG	~ver-tragen	\uert[r]agen.,,	_IIIú4úV_RhTun-278{4r,08}.05@	ø	:	³u=v³e=e³r=r³=-³t=t³[r]=r³a=a³g=g³e=e³n=n³
`wir @pron	ùwir	#pron	^NP	~wir	\Wi<r>	_IIIú4úV_RhTun-279{4r,08}.01	ø	:	³w=w³i=i³r=r³
`ne @partikel	ùne	#partikel	^	~en	\in	_IIIú4úV_RhTun-279{4r,08}.02	ø	:	³i=e³n=n³
`sol(e)n @anv	ùsol(e)n	#anv	^1PG	~sol(e)n	\$olin	_IIIú4úV_RhTun-279{4r,09}.03	ø	:	³s=s³o=o³l=l³i=e³n=n³
`Šin @art	ùŠin	#art	^0ASn	~Šin	\ein	_IIIú4úV_RhTun-279{4r,09}.04	ø	:	³ei=Ši³n=n³
`wˆnig @n	ùwˆnig	#n	^AS	~wˆnig	\wenic	_IIIú4úV_RhTun-279{4r,09}.05	ø	:	³w=w³e=ˆ³n=n³i=i³c=g³
`dƒr @adv	ùdƒr/+abe	#adv	^	~d<ƒ>r	\tr|	_IIIú4úV_RhTun-279{4r,09}.06	ø	:	³t=d³=ƒ³r=r³
`abe @adv	ùabe/dƒr+	#adv	^	~abe	\|a<b>e	_IIIú4úV_RhTun-279{4r,09}.07	ø	:	³a=a³b=b³e=e³
`sagen @swv-a	ùsagen	#swv-a i	^-	~sagen	\[$ag]en.	_IIIú4úV_RhTun-279{4r,09}.08@	ø	:	³[s]=s³[a]=a³[g]=g³e=e³n=n³
`unte @konj	ùunte	#konj	^	~unte	\Vn\-	_IIIú4úV_RhTun-280{4r,09}.01	ø	:	³v=u³n\-=nte³
`knden @swv	ùknden	#swv i	^-	~knden	\kunden,,(	_IIIú4úV_RhTun-280{4r,09}.02	ø	:	³k=k³u=³n=n³d=d³e=e³n=n³
`s“ @adv/konj	ùs“	#konj	^	~s“	\$o	_IIIú4úV_RhTun-280{4r,09}.03	ø	:	³s=s³o=“³
`vil(e) @n	ùvil(e)	#n	^NS	~vil(e)	\uile	_IIIú4úV_RhTun-280{4r,09}.04	ø	:	³u=v³i=i³l=l³e=e³
`‰r @pron	ù‰r	#pron	^GSn	~‰s	\i$	_IIIú4úV_RhTun-280{4r,09}.05	ø	:	³i=‰³s=s³
`w‰sen @stv5	ùw‰sen	#stv5 i	^-	~w‰sen	\we$en	_IIIú4úV_RhTun-280{4r,10}.06	ø	:	³w=w³e=‰³s=s³e=e³n=n³
`mgen @anv	ùmgen	#anv	^3SGI	~mag	\mak.,,)	_IIIú4úV_RhTun-280{4r,10}.07@	ø	:/E[mak: {mach} K]	³m=m³a=a³k=g³
`von @pr„p	ùvon	#pr„p	^	~von	\Von	_IIIú4úV_RhTun-281{4r,10}.01	ø	:	³v=v³o=o³n=n³
`manig @pron	ùmanig	#pron	^DP	~manigen	\maneg in	_IIIú4úV_RhTun-281{4r,10}.02	ø	:	³m=m³a=a³n=n³e=i³g=g³i=e³n=n³
`ding @n	ùding	#n	^DP	~dingen	\dingen,,	_IIIú4úV_RhTun-281{4r,10}.03	ø	:	³d=d³i=i³n=n³g=g³e=e³n=n³
`d‰r @pron	ùd‰r	#pron	^APn+	~di	\d i	_IIIú4úV_RhTun-281{4r,10}.04	ø	:	³d=d³i=i³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú4úV_RhTun-281{4r,10}.05	ø	:	³e=‰³r=r³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\da	_IIIú4úV_RhTun-281{4r,10}.06	ø	:	³d=d³a=ƒ³
`s‰hen @stv5	ùs‰hen	#stv5	^3SVI	~sah	\$ach.(.)	_IIIú4úV_RhTun-281{4r,10}.07@	ø	:	³s=s³a=a³ch=h³
`pŒnen @swv	ùpŒnen	#swv pV	^-	~ge-pŒnet	\Ge=pinet 	_IIIú4úV_RhTun-282{4r,10}.01	ø	:	³g=g³e=e³=-³p=p³i=Œ³n=n³e=e³t=t³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\wart	_IIIú4úV_RhTun-282{4r,11}.02	ø	:	³w=w³a=a³r=r³t=d³
`d‰r @art	ùd‰r	#art	^NSf	~di	\d i	_IIIú4úV_RhTun-282{4r,11}.03	ø	:	³d=d³i=i³
`sˆle @f	ùsˆle	#f	^NS	~sˆl‚	\$ela	_IIIú4úV_RhTun-282{4r,11}.04	ø	:	³s=s³e=ˆ³l=l³a=‚³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\da.	_IIIú4úV_RhTun-282{4r,11}.05@	ø	:	³d=d³a=ƒ³
`von @pr„p	ùvon	#pr„p	^	~von	\Von	_IIIú4úV_RhTun-283{4r,11}.01	ø	:	³v=v³o=o³n=n³
`hunt @m	ùhunt	#m	^DP	~hunten	\hunden,,	_IIIú4úV_RhTun-283{4r,11}.02	ø	:	³h=h³u=u³n=n³d=t³e=e³n=n³
`d‰r @pron	ùd‰r	#pron	^NPm+	~di	\d i	_IIIú4úV_RhTun-283{4r,11}.03	ø	:	³d=d³i=i³
`‰r @pron	ù‰r	#pron	^DSf	~ir(e)	\ire	_IIIú4úV_RhTun-283{4r,11}.04	ø	:	³i=i³r=r³e=e³
`volgen @swv	ùvolgen/nƒh<+	#swv	^3PV	~volgeten	\volgeten*2	_IIIú4úV_RhTun-283{4r,11}.05	ø	:	³v=v³o=o³l=l³g=g³e=e³t=t³e=e³n=n³
